"gene"	"Young.FAPs.D0_1"	"Young.FAPs.D0_2"	"Young.FAPs.D0_3"	"Young.MuSCs.D0_2"	"Young.MuSCs.D0_1"	"Young.MuSCs.D0_3"	"Young.ECs.D0_2"	"Young.ECs.D0_1"	"Young.ECs.D0_3"
"ENSMUSG00000049491"	0	0	0	0	0	0	3.203283	0	0
"ENSMUSG00000049506"	0.003218	0	0	0	0	0.001291	0	0	0
"ENSMUSG00000049539"	11.878284	4.367021	4.234062	48.084442	4.34749	260.770721	2.103717	5.563694	28.622406
"ENSMUSG00000049612"	2.732915	2.311869	1.283659	3.890205	1.564463	2.880127	7.929984	1.70857	3.93262
"ENSMUSG00000049625"	0	0	0	0	0	0	1.919723	0	0
"ENSMUSG00000049659"	14.100777	12.892478	9.019216	13.277879	6.544475	7.938613	44.192673	13.70329	13.143551
"ENSMUSG00000049680"	5.40536	7.1797	6.072482	6.780024	4.229007	2.768986	1.496352	2.642099	2.460749
"ENSMUSG00000049721"	0	0	0	0.818657	0.454525	0.444532	0	0	0
"ENSMUSG00000049737"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049755"	14.671899	10.498806	9.929943	10.054363	7.191048	4.705591	11.384575	7.174734	7.451627
"ENSMUSG00000049800"	9.725029	7.796722	11.410133	8.927092	3.595567	7.18176	13.192101	18.541328	16.349056
"ENSMUSG00000049902"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049904"	1.166984	1.108096	1.864876	0.752079	0.549768	1.308524	0	0	0.572382
"ENSMUSG00000049928"	2.117982	3.034569	4.19096	0.235759	0	0.31365	0.349589	0	0
"ENSMUSG00000050002"	5.816312	10.072845	5.330289	4.654422	3.574111	3.987957	10.381408	7.864357	9.097853
"ENSMUSG00000050087"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050106"	0.848923	1.306562	0.659737	1.232954	0.107771	0.342319	2.305822	4.592113	6.997245
"ENSMUSG00000050107"	0.16337	0	0.02762	0.561071	0.143561	1.528627	3.8428	0.061493	0.959329
"ENSMUSG00000050132"	0	1.083847	0.684408	0.773415	1.007015	0.337592	0	0.208094	0.289967
"ENSMUSG00000050201"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050244"	8.247571	5.747096	5.116103	9.229959	4.98421	18.905451	15.669557	3.425204	8.531682
"ENSMUSG00000050270"	2.536165	2.357833	1.902017	1.397803	0.923202	1.482921	1.199014	1.654748	1.024054
"ENSMUSG00000050295"	3.043138	3.09454	2.337284	1.061511	2.769652	0.343181	0	4.50307	5.645201
"ENSMUSG00000050343"	0	0	0	0	0	0	0.000495	0	0
"ENSMUSG00000050345"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050423"	0.238626	0	0	0	0.019402	0	0	0	0
"ENSMUSG00000050445"	0.754372	2.163425	1.789357	0	0	0	0	0	0
"ENSMUSG00000050538"	8.736055	5.662879	8.089274	2.886427	1.508131	2.130127	3.284103	1.925161	7.449152
"ENSMUSG00000050541"	0	0.839046	0	0	0	0.272845	0	0	0
"ENSMUSG00000050567"	8.159941	7.201823	6.726404	8.466972	5.072336	7.333734	21.165195	6.265805	10.619108
"ENSMUSG00000050621"	6.273247	6.247828	8.279936	14.150805	8.630995	13.679292	23.199713	7.911427	16.070822
"ENSMUSG00000050627"	6.200414	6.491845	6.214862	4.029531	4.233517	3.69184	10.918203	4.037302	5.103831
"ENSMUSG00000050628"	10.330534	9.365705	9.750088	5.382508	3.89293	4.660154	23.677734	6.175437	9.526275
"ENSMUSG00000050675"	0	2.734099	1.661735	3.076916	0.868683	2.305435	3.824056	1.266904	3.736941
"ENSMUSG00000050763"	0	0	0	0	0	0	0	0.043025	0.710998
"ENSMUSG00000050799"	0	0	0.020401	0.492965	0	2.082518	0.02575	0.111946	0.452552
"ENSMUSG00000050830"	0	0.083628	0.085135	0	0	0	0	0	0
"ENSMUSG00000050860"	0	0	0.327512	0.012591	0.039184	0	4.219348	2.392578	1.278123
"ENSMUSG00000050876"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050910"	12.637033	10.283947	10.56812	5.6303	1.75687	2.956982	0	3.002918	9.338178
"ENSMUSG00000050944"	0.134802	0.59594	0.267518	2.619744	2.818064	1.169368	4.409828	0.237193	0.295113
"ENSMUSG00000050954"	5.017654	5.371102	3.069356	3.105181	2.285911	2.530453	6.633699	6.073454	5.540606
"ENSMUSG00000050965"	9.290628	13.589654	15.651416	2.782185	2.617337	2.821566	0	0.307965	0.97774
"ENSMUSG00000051029"	0	0.168391	0.415688	0	0	0	0	0	0
"ENSMUSG00000051043"	0.309816	0.167064	0	8.257916	11.497499	4.419425	1.001484	2.552429	2.270257
"ENSMUSG00000051054"	0.008423	0	0.488543	0.981799	0	0.495607	0	0.203591	0.122407
"ENSMUSG00000051062"	0.345461	0.14133	0.077611	0.10207	0.097386	0.148707	0	0.161118	0
"ENSMUSG00000051232"	2.486869	2.433516	1.037809	4.222673	2.945146	7.018477	6.857133	2.1951	4.49547
"ENSMUSG00000051258"	0	0	0	0	0.000401	0	0	0	0
"ENSMUSG00000051355"	4.872905	4.549796	7.251621	4.219509	3.657589	4.142119	6.120419	6.76852	4.720735
"ENSMUSG00000051427"	3.917885	4.875827	5.734584	3.529079	1.764086	1.709695	2.451853	3.742477	3.150494
"ENSMUSG00000051452"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000051455"	0.268116	0	0.230794	0.277897	0	0	0	0	0
"ENSMUSG00000051481"	0	0	0	0	0.000632	0	0	0	0
"ENSMUSG00000051510"	8.267545	10.075394	10.252192	14.013163	6.116786	10.89764	21.524378	3.728652	6.863878
"ENSMUSG00000051627"	0	21.897392	0	0	0	0.234419	0	0	0
"ENSMUSG00000051650"	4.80817	8.504401	9.497308	0.936666	9.125714	4.549189	24.618374	6.900379	11.410536
"ENSMUSG00000051748"	0	0	0	0	0	0	27.217823	0	0
"ENSMUSG00000051790"	9.384246	10.527769	9.992135	10.873119	7.045819	2.727144	0.05011	1.432081	4.476093
"ENSMUSG00000052087"	0	0.011739	0	0.326697	0.001025	0.001219	25.547878	0.224169	0.282714
"ENSMUSG00000052180"	4.682443	2.5813	4.583359	0	0.406396	0.238281	0.285763	0.209652	0.954423
"ENSMUSG00000052298"	13.314835	11.424869	12.558571	25.713503	10.921865	16.288992	47.043377	22.276524	24.994699
"ENSMUSG00000052336"	0	0	0	0	0	0	2.438531	0.00664	0
"ENSMUSG00000052373"	0.37974	1.444043	1.043971	0.349724	0.380557	0	0	0.918225	0.954894
"ENSMUSG00000052374"	0	0.296428	0	14.447493	0.666426	0.259806	0	0	0.823976
"ENSMUSG00000052563"	0	0	0	0.351297	0	0.55765	0.322449	3.17895	2.305865
"ENSMUSG00000052565"	1.918051	0.98046	2.199239	5.934893	0.595221	17.355402	1.494064	3.61846	5.910783
"ENSMUSG00000052957"	75.929901	58.3857	60.674938	21.850077	37.091484	7.52571	0.026548	0.54921	0.832438
"ENSMUSG00000053101"	0	0	0	0	0	0	35.194901	0	0
"ENSMUSG00000053113"	38.832935	32.273724	41.424591	78.578171	30.762066	8.703442	71.736092	13.002469	33.471516
"ENSMUSG00000053519"	0	0	0	0.040326	0	0	0	0	0
"ENSMUSG00000053574"	0.637578	0	0.454523	0.366037	0.477112	0.56998	0.800797	0.158271	0.845382
"ENSMUSG00000053797"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000053838"	14.82369	12.142592	10.057261	10.236069	6.894303	10.294772	10.899236	8.868574	9.875486
"ENSMUSG00000054021"	1.855982	4.2408	4.7179	9.862989	2.597908	4.538883	2.639162	3.455355	6.037985
"ENSMUSG00000054079"	3.8622	4.703599	4.894876	10.145971	2.451217	15.527851	16.351204	3.473261	6.27468
"ENSMUSG00000054404"	46.937542	41.050961	41.183945	6.406165	7.53071	4.588674	67.552643	104.774071	100.789536
"ENSMUSG00000054406"	0	0.101037	0	0	0	0	0.223401	0	0
"ENSMUSG00000054517"	4.494619	4.759797	4.500595	2.805987	3.600187	1.541913	0.948891	6.719934	5.533034
"ENSMUSG00000054519"	3.270022	3.253201	2.111067	2.392211	1.10549	1.199692	1.434958	1.413052	2.068371
"ENSMUSG00000054871"	0.895221	2.826051	1.439002	0.277708	0.101431	1.03832	0	0.44613	0.662706
"ENSMUSG00000054890"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054931"	0.875555	0	0	0	0.13946	0	0	0	0.793456
"ENSMUSG00000055137"	0.819903	1.002416	0.557741	1.584706	0.140881	0.712496	0.103466	0.373595	0.262483
"ENSMUSG00000055333"	0	0.038064	0	0	0	0	0	0	0
"ENSMUSG00000055360"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055415"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055546"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055609"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000055775"	0	0	0	8.803622	0.041094	0	0	0.021551	0.706576
"ENSMUSG00000055805"	5.493677	7.783712	6.638479	1.949714	0.65957	1.515513	137.981964	14.329517	13.221318
"ENSMUSG00000055937"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056008"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056158"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056342"	27.484386	26.44136	27.299364	42.09544	19.999983	31.241129	55.899055	31.225416	41.778221
"ENSMUSG00000056427"	123.589294	96.787437	105.742966	7.252635	13.623406	4.909938	0	2.905919	3.38259
"ENSMUSG00000056457"	6.651258	6.73189	5.765592	0.752122	2.284689	0.963927	0	7.92448	13.206606
"ENSMUSG00000056564"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056579"	42.083538	38.682568	36.857224	42.977558	18.761446	29.230761	174.877899	31.252403	38.467495
"ENSMUSG00000056598"	0	0.272741	0	0.31876	0.406161	0.282739	0.62476	0.315536	0.303377
"ENSMUSG00000056648"	0	0	0	0	0	0	0	1.150939	2.845263
"ENSMUSG00000056728"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000056752"	0	0	0.163995	0.026293	0.015189	0	0.619348	0.026947	0
"ENSMUSG00000056880"	0.879684	0.864797	0.595811	1.202836	0.633716	0.781969	0	0.229561	0.381766
"ENSMUSG00000056895"	0	0	0.073419	0.504212	0.068627	0.8403	0.182784	0.717125	0
"ENSMUSG00000056938"	13.972977	9.836648	9.525147	3.528522	6.869339	0.652058	0	7.879317	3.752701
"ENSMUSG00000057003"	0.49011	0.967904	0.444961	14.314922	2.221578	0.058115	0.173896	0.288361	1.352935
"ENSMUSG00000057054"	1.184116	0.606942	0.571573	1.095243	0.921874	0.380111	1.971705	0	0
"ENSMUSG00000057058"	0	0	0	0	0	0	0	0.427783	0.70124
"ENSMUSG00000057069"	4.790238	4.657221	6.903788	1.246652	2.25337	1.420156	52.124748	2.210533	1.986741
"ENSMUSG00000057113"	81.108681	81.951706	93.934959	249.455429	61.036537	1148.995483	47.895893	43.283199	130.067276
"ENSMUSG00000057135"	0	0	0	0	0	0	19.402592	0	0
"ENSMUSG00000057181"	5.451056	4.735128	4.588463	5.251178	2.834915	2.69174	2.268077	2.172663	4.295005
"ENSMUSG00000057286"	4.068341	4.699255	4.103858	3.486464	4.249981	1.36	0.144889	9.701938	12.382264
"ENSMUSG00000057322"	131.210571	131.549591	136.883469	233.099976	112.090675	362.639099	221.200668	92.47551	204.787292
"ENSMUSG00000057534"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000057554"	16.629288	13.336965	10.78264	8.795367	7.98157	6.796034	14.667167	11.16706	19.177189
"ENSMUSG00000057594"	10.048899	3.878245	5.451782	3.149827	1.698217	3.993147	2.121318	3.396904	2.458453
"ENSMUSG00000057654"	0	0	0	0.018918	0	0	0	0	0
"ENSMUSG00000057674"	0	0	0	0.124554	0	0	0	0	0
"ENSMUSG00000057890"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000057895"	0	1.298594	1.17271	1.621883	0.984412	1.623529	0	0.98114	1.564409
"ENSMUSG00000057948"	0.395614	0.666292	0.771997	0.622295	0.272476	0.181341	5.887487	0.628712	0.503085
"ENSMUSG00000057967"	7.083949	10.381289	14.681474	0.539915	0	1.691975	0	0	0.526176
"ENSMUSG00000058163"	0.102862	0.222215	0.157738	0.534855	0.223472	0.121203	3.680384	1.408644	4.115942
"ENSMUSG00000058275"	0	0.375656	0.421678	0.054091	0	0	0.515991	0	0
"ENSMUSG00000058287"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000058385"	9.927661	10.72311	10.069499	65.454178	7.750272	210.173462	12.118321	4.846176	28.983973
"ENSMUSG00000058546"	242.522354	275.762421	284.775391	439.722321	177.425995	651.952942	169.69725	146.886078	253.490753
"ENSMUSG00000058569"	28.380833	28.819899	30.990835	20.941101	8.127287	23.336107	24.49419	11.238161	20.026098
"ENSMUSG00000058725"	0	0	0	0.068639	0	0	0	0	0
"ENSMUSG00000058773"	6.137142	1.220572	5.800144	50.498508	3.065437	219.345276	2.887237	1.173857	15.875086
"ENSMUSG00000059248"	3.371862	5.702692	6.214852	29.677359	10.334417	37.46101	17.435408	14.646432	22.922007
"ENSMUSG00000059279"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000059395"	0.116507	0.31191	0.317025	0.146427	0.349563	0.190073	0	0.535317	0.416751
"ENSMUSG00000059397"	0	0.000966	0	0	0	0	0	0	0
"ENSMUSG00000059439"	8.988411	10.302697	5.411817	10.218104	10.024893	2.560901	17.62022	8.435299	9.893563
"ENSMUSG00000059474"	10.805187	10.629916	11.1568	30.219627	10.469543	17.25601	80.991241	10.123795	17.802742
"ENSMUSG00000059504"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000059534"	26.209753	22.334167	24.550924	40.613255	24.709873	65.697296	36.145195	15.469162	26.511604
"ENSMUSG00000059610"	0	0.004773	0	0	0	0	22.202177	0	0
"ENSMUSG00000059729"	0	0	0	0	0.023793	0	0	0.056183	0
"ENSMUSG00000059796"	116.358017	128.044647	112.234711	174.495468	88.15519	440.086243	319.827087	102.562569	147.224976
"ENSMUSG00000059864"	0.263976	0	0	0.338268	0.030328	0.305181	0	0.088031	0.423306
"ENSMUSG00000060024"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000060030"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000060081"	0	0	0	0.235001	0	0.081817	0	0	0
"ENSMUSG00000060093"	8.994454	3.914374	8.249064	27.580223	4.718667	92.003235	1.428241	15.938195	17.765091
"ENSMUSG00000060147"	98.521591	85.803749	113.164207	23.094599	15.974669	38.820301	8.073077	28.985847	53.310383
"ENSMUSG00000060170"	0.026525	0	0	0.271322	0	0.070437	0.066554	0	0
"ENSMUSG00000060176"	0.325852	0.206304	0.16824	0.520972	0.179794	0.218466	0	0.054667	0.317283
"ENSMUSG00000060180"	0.026464	0	0.010273	0.276583	0.01264	0	0	0	0.040957
"ENSMUSG00000060335"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000060404"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000060509"	0	0.0483	0	0.041396	0	0	1.142579	0	0
"ENSMUSG00000060600"	1.956172	3.175326	1.681631	19.607059	3.358158	48.137886	3.184693	1.91562	4.489895
"ENSMUSG00000060639"	0.899178	3.308843	1.777347	6.078607	1.195827	25.256155	22.911955	5.816151	4.447928
"ENSMUSG00000060678"	15.935706	15.002653	15.877208	21.786142	7.61056	59.166817	4.314401	25.896275	23.503136
"ENSMUSG00000060756"	0	0	0	0.032827	0	0	0	0	0
"ENSMUSG00000060765"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000060787"	0	0	0	0.018112	0	0	0	0	0
"ENSMUSG00000060918"	0	0	0.008903	0	0.005861	0	0	0	0
"ENSMUSG00000060923"	2.058074	3.194179	3.809982	3.727855	3.662741	2.24254	0.346598	3.218582	5.573946
"ENSMUSG00000060938"	212.482986	269.416901	264.764648	454.973999	205.757568	564.674744	283.274933	195.916107	336.092987
"ENSMUSG00000060981"	42.0247	32.629822	36.433304	82.77314	24.980059	251.411118	13.004758	35.746346	56.487766
"ENSMUSG00000061111"	12.360916	9.018736	13.252934	6.049083	3.172024	4.405821	7.417774	4.430131	5.128684
"ENSMUSG00000061296"	0	0	0	0	0	0.001169	0	0	0
"ENSMUSG00000061376"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000061462"	0.261831	0.239614	0.151152	1.491635	0.193237	0	0	0.090618	0.523925
"ENSMUSG00000061482"	33.369549	32.339661	29.692123	62.472424	18.053335	170.46283	6.328735	27.926939	45.00806
"ENSMUSG00000061536"	3.75427	3.148181	3.128501	3.412744	1.268707	3.204647	33.071491	0.54251	0.846435
"ENSMUSG00000061615"	7.928245	8.835189	7.597558	76.78038	5.479946	250.288849	5.807853	1.899134	44.906559
"ENSMUSG00000061650"	3.202279	2.671644	4.284537	5.568455	2.233796	6.081441	1.307594	4.531835	7.80677
"ENSMUSG00000061666"	0.395798	0.200281	0.661096	1.282389	0.303231	1.474977	0.971452	2.119058	2.693952
"ENSMUSG00000061718"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000061829"	0	0	0	0	0	0	0.010126	0	0.005727
"ENSMUSG00000061952"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000061991"	3.910136	6.13015	10.663419	43.884594	3.429651	115.499352	3.728243	0.997756	23.777529
"ENSMUSG00000062115"	10.206123	7.008475	7.463369	11.02382	6.427594	6.156543	3.748729	5.040134	8.128973
"ENSMUSG00000062128"	0	0	0	0	0.071904	0	0	0	0
"ENSMUSG00000062204"	0.118342	1.269513	1.249726	2.098962	0.448287	1.97433	2.320686	0.037719	1.245141
"ENSMUSG00000062248"	1.857713	1.953295	3.817291	13.916424	1.530516	44.942287	65.555138	0.923422	8.172965
"ENSMUSG00000062278"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000062312"	4.937071	4.168745	3.607587	3.806104	2.308573	2.46769	0	3.476814	3.062501
"ENSMUSG00000062511"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000062727"	3.92677	6.91012	7.200129	44.665497	2.462384	190.336075	5.310002	5.191563	23.441578
"ENSMUSG00000062737"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000063021"	13.941594	1.56844	3.186242	54.977509	3.949039	330.773712	5.169263	1.982036	24.5187
"ENSMUSG00000063116"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000063130"	0	0	0	0.31853	0	0	0	0	0
"ENSMUSG00000063193"	0	0	0	0.037072	0.047743	0	90.966057	0	0
"ENSMUSG00000063200"	13.964563	13.083423	15.546032	29.639692	10.446663	29.580135	18.795902	15.592524	27.443472
"ENSMUSG00000063316"	45.58213	60.907589	71.166122	109.850075	36.34959	185.894623	78.400955	37.231823	95.72113
"ENSMUSG00000063386"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000063488"	0.541081	1.485727	1.096118	1.233393	1.185937	0.215549	0	0.53521	0.552717
"ENSMUSG00000063529"	2.894131	1.289399	1.919981	0	1.298428	0	0	0	0
"ENSMUSG00000063549"	0	0	0.005154	0	0	0	0	0	0
"ENSMUSG00000063564"	3.197985	3.646553	2.271117	2.322888	0.715298	0.974807	0.602757	0.759057	3.261513
"ENSMUSG00000063652"	3.124107	2.679049	3.350926	1.148374	0.729144	0.523795	0.362839	1.371617	2.212981
"ENSMUSG00000063827"	0	0	0	0	0	0.009851	0	0	0
"ENSMUSG00000063894"	4.459674	3.454391	3.230168	4.53543	3.317379	1.954796	0.294845	2.83057	4.284374
"ENSMUSG00000063998"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000064039"	0	0	0	0	0	0	2.975749	0	0
"ENSMUSG00000064057"	0	1.180595	0	1.320257	0.223345	2.656026	0	0.545894	3.347941
"ENSMUSG00000064090"	6.463243	6.654844	5.996428	7.105403	2.882883	5.077024	8.326001	2.820271	3.382182
"ENSMUSG00000064140"	0.291271	0	0	0.192413	0	0	0	0	0
"ENSMUSG00000064252"	0	0	0	0	0.010727	0	0	0	0
"ENSMUSG00000064288"	9.454906	1.884385	3.490378	40.754646	3.320247	133.374924	4.038078	4.915366	11.851138
"ENSMUSG00000066235"	7.30571	3.572013	3.922935	1.281296	0.90047	0.633881	0	0.628253	1.164511
"ENSMUSG00000067455"	1.273665	0.668441	0.235825	8.961282	0.823834	36.70969	0.496631	3.006379	4.583408
"ENSMUSG00000069237"	14.576336	12.262088	15.163209	21.545561	6.749094	10.394628	8.479388	10.473141	12.401657
"ENSMUSG00000069248"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069258"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069265"	23.431112	10.592853	15.966911	83.941292	12.397648	376.503082	10.255917	17.369225	71.696968
"ENSMUSG00000069266"	10.813754	0	11.083554	21.659	0	109.392296	9.021727	1.307226	6.53385
"ENSMUSG00000069267"	8.325566	8.350979	9.159774	96.682434	6.794919	292.350311	10.126855	2.022553	56.034225
"ENSMUSG00000069268"	2.584014	2.755645	4.899111	28.177359	1.80194	92.943291	1.659446	1.294168	6.205292
"ENSMUSG00000069270"	0	0	1.993117	10.02562	1.085128	0	0.148251	0	6.772595
"ENSMUSG00000069272"	1.283067	1.317951	0.801039	26.430063	2.166352	86.434166	3.240235	1.159248	10.559641
"ENSMUSG00000069273"	9.340176	7.781056	8.555572	44.301697	6.222226	195.12764	8.565413	11.296817	37.429985
"ENSMUSG00000069274"	4.094474	7.024213	10.850357	50.798332	3.710603	138.268753	6.959901	3.750499	43.659821
"ENSMUSG00000069280"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069289"	0	0	0	0.003948	0.004151	0	0	0.000719	0
"ENSMUSG00000069292"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069294"	0	0	0	0.007331	0	0.00371	0	0.005602	0
"ENSMUSG00000069295"	0	0	0	0	0	0.000147	0	0	0
"ENSMUSG00000069296"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069297"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069299"	0	0	0	0	0	0	0	0	0.162689
"ENSMUSG00000069300"	8.048412	6.038943	13.815702	68.123955	5.811153	377.793976	12.410008	6.595321	37.029205
"ENSMUSG00000069301"	5.059338	3.294798	3.286688	41.836609	1.946095	167.222183	2.65677	0.543721	19.988958
"ENSMUSG00000069302"	5.813333	2.032149	3.684631	34.855186	1.977878	186.029022	3.218258	2.900405	19.865255
"ENSMUSG00000069303"	4.404094	3.48584	5.123081	25.414244	1.882938	107.031746	9.50694	3.718581	13.361917
"ENSMUSG00000069305"	25.665501	13.89436	19.551477	48.387615	8.945493	191.362427	12.368961	14.295534	39.707172
"ENSMUSG00000069306"	37.377853	21.457636	19.196699	52.522118	8.908384	195.717285	14.901114	16.612188	40.416985
"ENSMUSG00000069307"	2.192189	2.269263	2.905645	13.567139	1.122403	54.473644	9.653052	2.302753	6.661974
"ENSMUSG00000069308"	1.546976	0.483096	1.224538	7.739478	0.843532	27.093967	1.952773	0.80251	4.536615
"ENSMUSG00000069309"	2.13707	2.063226	2.541406	20.721159	0.657828	208.810211	3.281748	1.820449	16.179039
"ENSMUSG00000069310"	18.264822	13.175817	15.743867	127.315559	8.296679	467.242188	11.014297	1.639641	64.735535
"ENSMUSG00000069588"	0	0	0.350514	0	0	0	0	0	0
"ENSMUSG00000069607"	0.066826	0	0	0	0.036537	0	46.520729	0	0
"ENSMUSG00000069609"	0.067106	0	0	0	0.036277	0	25.451241	0	0
"ENSMUSG00000069631"	7.366467	6.674811	3.711516	11.991488	5.159208	5.292148	10.95572	3.961524	9.559366
"ENSMUSG00000069717"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069718"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069721"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069722"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069744"	23.20657	23.185417	24.809265	26.712557	12.714686	47.734837	34.888138	13.943708	19.76033
"ENSMUSG00000069769"	11.604393	11.414505	13.487979	66.19767	16.182283	42.277855	5.704611	13.796746	16.520016
"ENSMUSG00000069785"	0.920442	0.622393	0.361282	1.530505	0.915252	0.139862	0	0	0
"ENSMUSG00000069792"	0	0	0	0	0	0	349.811829	0	0
"ENSMUSG00000069793"	1.530281	2.655216	3.238693	10.295901	0.639066	21.290085	4.271616	2.989306	15.635802
"ENSMUSG00000069804"	0.697609	0.579113	0.197235	0.985071	0.485101	0.373853	1.189154	5.234076	4.622148
"ENSMUSG00000069808"	4.341105	2.785931	7.864624	3.08156	1.187238	3.290425	0	6.8793	13.667318
"ENSMUSG00000069814"	0	0	0	0.095057	0	0	0	0	0
"ENSMUSG00000069825"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000069830"	0	0	0	0	0	0	4.39564	0	0
"ENSMUSG00000069835"	3.476368	1.427293	0.746964	1.963778	1.009014	0	0	0.19748	0.287297
"ENSMUSG00000069844"	1.499755	2.80557	1.997786	3.100699	1.474056	4.383935	2.076207	1.993245	3.465247
"ENSMUSG00000069855"	0	0	0	0	0	0	0	0.260339	0
"ENSMUSG00000069873"	0	0	0	0	0	0	0.547552	0	0
"ENSMUSG00000069892"	6.469493	4.943802	3.615484	4.464464	6.251684	4.999448	48.322651	40.132832	58.305473
"ENSMUSG00000069893"	4.434856	3.134696	2.367409	2.811316	4.336233	2.37183	31.980127	29.934702	42.754745
"ENSMUSG00000069899"	0.514332	1.631372	1.378688	1.102375	0.637543	1.53011	7.311547	0.730433	1.280053
"ENSMUSG00000069910"	0.614396	0.30953	0	1.461392	0.049755	7.29239	15.173567	0	1.563922
"ENSMUSG00000069917"	0	0.42678	1.077991	0	0	0	0	23.784113	4.903654
"ENSMUSG00000069919"	0	0.13502	1.168825	0	0	0	0	26.487989	2.517377
"ENSMUSG00000070280"	0	0	0.089461	0	0.002838	0.027491	0	0	0
"ENSMUSG00000070327"	12.186298	10.366394	12.044249	16.955034	6.515363	14.123547	71.366165	22.514793	71.58094
"ENSMUSG00000070330"	0	0	0	0.062649	0	0	0	0	0
"ENSMUSG00000070331"	1.514112	2.649035	1.603927	1.265604	0.354294	0.355189	1.024252	0.602242	1.318777
"ENSMUSG00000070332"	0	0.401273	0	0.198487	0	0	0	0	0.189106
"ENSMUSG00000070334"	0	0	0	0	0.000608	0	0	0	0
"ENSMUSG00000070337"	0	0.178993	0.05278	0.05918	0	0	0	0	0.004403
"ENSMUSG00000070345"	0	0.467995	0.312744	0.452966	0.158517	0.291624	0	0.080244	0.511446
"ENSMUSG00000070354"	1.045362	2.463401	2.368649	3.273665	1.166067	4.007186	106.036949	1.466597	3.391783
"ENSMUSG00000070375"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000070378"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000070379"	0	0.050394	0	0	0	0	0	0	0
"ENSMUSG00000070380"	0	0.054264	0	0	0	0	0	0	0
"ENSMUSG00000070388"	0	0	0	0.883221	0	0	0	0.434802	1.544804
"ENSMUSG00000070390"	0	0	0	0	0	0	23.977264	0	0
"ENSMUSG00000070407"	0	1.937709	2.059994	1.180053	0.808159	0.365659	0	0.847886	0.81581
"ENSMUSG00000070438"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000071415"	71.608994	87.889221	82.708885	173.665558	66.630058	132.460358	82.979103	41.649971	94.869652
"ENSMUSG00000071451"	1.788704	3.368416	1.963396	5.55711	2.409394	8.833997	2.564662	2.438844	6.384438
"ENSMUSG00000071478"	1.484624	0.893562	2.471667	31.59503	1.441388	108.099152	6.81214	3.609987	19.14559
"ENSMUSG00000071491"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000071493"	0	0	0	0	0	0	0	0	0
