"gene"	"Old.Resolving-Mac.D4_2"	"Old.Inflammatory-Mac.D4_3"	"Old.Resolving-Mac.D4_3"	"Old.Inflammatory-Mac.D4_2"	"Old.Inflammatory-Mac.D4_1"	"Old.Resolving-Mac.D4_1"	"Old.FAPs.D4_1"	"Old.FAPs.D4_2"	"Old.FAPs.D4_3"	"Old.MuSCs.D4_2"	"Old.MuSCs.D4_1"	"Old.ECs.D4_1"	"Old.ECs.D4_3"	"Old.ECs.D4_2"
"ENSMUSG00000014905"	81.307976	12.406187	30.852446	38.237797	49.709389	37.592331	55.006844	23.234148	42.933407	19.827545	13.402756	18.17721	23.479021	28.964682
"ENSMUSG00000015001"	0	0.127913	0	0.469816	0	0.232909	0.215219	0	0.445877	0.173349	0.150336	0.152329	0.206438	0
"ENSMUSG00000015002"	24.009081	9.497306	21.258347	21.757618	27.156807	23.5457	26.415127	11.982048	24.947912	18.443867	12.2826	8.941789	19.666716	17.510008
"ENSMUSG00000015143"	3.5929	6.026379	4.422706	8.555966	2.729179	9.279702	68.881424	30.087349	85.610886	62.404671	29.409401	6.525105	46.194851	64.706833
"ENSMUSG00000016018"	16.905394	6.229009	14.087196	11.810139	18.864985	10.644068	15.715883	6.689962	18.369656	21.984343	12.175024	8.237208	20.545111	18.991354
"ENSMUSG00000017756"	9.851485	6.436029	19.03899	12.521702	11.419853	11.382108	2.632434	2.216454	6.258325	6.067202	1.836405	14.734096	33.234539	22.415131
"ENSMUSG00000018581"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000018893"	0	0	0	0.399324	0	1.015852	2.351997	0.217081	1.225066	0.401338	0.571193	0.299597	0	0
"ENSMUSG00000019080"	0.508368	0.185892	0.637355	1.126604	0.907017	0.795882	1.093721	0.379992	0	0.536895	0.427734	0	0.474017	0
"ENSMUSG00000019256"	20.872349	1.381202	11.348143	11.742265	11.090207	12.118192	18.036375	4.172919	12.114165	2.921512	2.164574	11.040401	12.259011	10.630648
"ENSMUSG00000019718"	0	0.12907	0	0.175533	0.183552	0.477601	9.936219	5.200797	10.14439	0.989228	1.475114	0.26867	0.888888	1.309406
"ENSMUSG00000020545"	0	0	0	0.119227	0	0	0	0	0	0	0	0.098963	0	0
"ENSMUSG00000020561"	13.244214	3.100703	5.854362	6.443068	10.277136	6.298115	5.714286	2.233809	6.99256	6.454797	4.577215	3.153164	3.746922	6.347044
"ENSMUSG00000020564"	31.447443	10.891363	27.01384	25.98621	64.600525	26.747812	15.371881	5.43857	9.158023	9.253366	10.209122	7.559314	15.518365	7.382113
"ENSMUSG00000020566"	0	0	0	0	0	0.297693	0.083404	0	0	0	0.11336	0.119079	0	0
"ENSMUSG00000020577"	12.864683	1.42888	7.62757	20.108614	49.272369	22.69733	0.211147	0	0	2.090183	3.650964	122.137245	146.542175	76.567085
"ENSMUSG00000020580"	31.285446	10.985868	27.510296	29.765656	32.470024	27.447737	48.980503	24.728813	58.764168	55.727997	45.239399	24.380541	59.771446	57.13588
"ENSMUSG00000020581"	0.502182	0	0	0.295031	0	0	0	0	0	0	0	3.135181	9.801002	0.967394
"ENSMUSG00000020583"	0	0	0	0	0	0	0.348773	0.357177	0.436133	0.282006	0	0	0	0.033904
"ENSMUSG00000020589"	38.835636	5.943635	20.311632	38.780193	66.723328	37.782295	7.339683	3.78913	5.284909	10.929463	23.090958	1.097462	6.3301	2.182329
"ENSMUSG00000020590"	18.526524	9.188372	18.009266	19.074137	28.72209	20.904461	11.398685	6.079408	14.289212	9.000678	8.168344	11.421528	18.530117	13.833418
"ENSMUSG00000020591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020592"	4.060277	1.478668	1.17191	0.601734	1.12703	0.589259	10.885924	5.70787	9.352399	9.928866	4.728316	0.383245	3.677368	1.696884
"ENSMUSG00000020593"	2.157917	1.138681	1.27524	14.759827	6.11563	17.498032	2.669751	1.61121	2.747835	5.723791	4.941885	1.759869	1.891695	1.802222
"ENSMUSG00000020600"	0	1.781169	0.503743	6.6275	0.672011	6.743941	0	0.118874	0	0	0.431201	0	0	0
"ENSMUSG00000020605"	3.920772	3.164716	4.966106	5.418572	5.537857	6.024698	3.218498	1.542505	4.406797	1.942751	2.644195	0.99557	1.834504	1.495291
"ENSMUSG00000020607"	0	0	0.010536	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020621"	0	1.013837	1.323295	4.091315	2.071567	3.213589	3.991908	1.505966	5.604371	2.7314	2.303828	1.658758	1.810629	1.357687
"ENSMUSG00000020622"	0	0	0	0	0	0	0.186231	0	0	0.20964	0	0.099886	0	0
"ENSMUSG00000020628"	4.634606	2.661456	6.346882	6.624411	10.443315	6.219899	9.474275	3.794795	8.089298	5.385414	5.953493	3.263204	5.463964	5.533811
"ENSMUSG00000020629"	5.094174	2.983724	6.421526	9.433145	8.127023	9.616377	8.195715	2.715361	8.639513	4.126151	2.944394	1.317042	4.062576	3.007339
"ENSMUSG00000020630"	2.779645	1.325003	2.193924	3.860755	6.297456	3.803597	4.174481	1.531123	3.106488	3.076656	1.670927	1.605366	2.12486	4.26337
"ENSMUSG00000020633"	0	0	0	0.046891	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020644"	52.997414	45.625359	52.573185	138.62413	94.940994	115.862076	78.5299	27.248861	61.468678	54.771202	18.907057	22.912975	13.090593	31.806606
"ENSMUSG00000020646"	0	0	0	0	0	0	0.078602	0.181377	1.206666	3.778214	2.689028	2.202111	12.128838	1.734372
"ENSMUSG00000020648"	0.562093	0.392879	0.648443	0.475822	0.824808	0.607213	2.516539	0.422838	2.009337	3.118803	2.988845	0.826372	3.138922	3.144042
"ENSMUSG00000020650"	8.677657	5.875412	11.169746	10.67683	12.160174	9.360952	6.359325	3.546399	6.623699	7.924607	4.043148	2.098191	1.816812	4.862724
"ENSMUSG00000020651"	0	0	0	0	0	0	0.072103	0	0	0	0	0	0	0
"ENSMUSG00000020653"	1.390799	0.896705	2.635536	4.754056	6.318727	3.82183	2.405144	1.009846	5.488934	3.565289	4.683334	4.174968	5.526842	3.75101
"ENSMUSG00000020656"	1.406856	0	0.18646	0.580871	1.685102	0.684298	0.282424	0	0	0.504321	1.173496	0	0	0
"ENSMUSG00000020659"	5.037732	2.137722	6.153608	4.44759	5.864753	4.408952	4.939264	1.229744	4.455096	5.794796	3.57904	3.385783	5.84197	4.518258
"ENSMUSG00000020660"	0	0	0	0	0	0	0	0	0	0	0	0.273075	2.780118	1.611117
"ENSMUSG00000020664"	18.950521	9.109543	17.972942	17.193411	20.238699	13.34543	24.849657	11.806976	26.343075	29.748882	14.179046	6.848867	15.890414	18.611628
"ENSMUSG00000020669"	0.193542	0.119772	0.141052	0	0.360329	0.075841	1.651445	1.084047	1.278717	0.985771	0.655832	0.703296	0.677622	0.798501
"ENSMUSG00000020672"	0	0	0	0	0	0	0.581661	0.196702	0	0	0.222436	0	0	0
"ENSMUSG00000020948"	7.115681	3.765547	7.704573	6.994913	7.23983	6.445112	6.057224	3.272776	7.290906	5.018454	5.849657	3.827632	7.695126	5.161117
"ENSMUSG00000020950"	0	0	0	0	0	0.000178	0	0	0.172283	0	0	0	0	0.004954
"ENSMUSG00000020952"	20.97493	9.802992	20.632381	17.492182	30.126234	17.839342	50.12672	23.289452	57.754673	20.066164	12.590737	10.443413	23.045195	23.797947
"ENSMUSG00000020953"	1.066835	0.483372	1.250503	0.830616	1.535946	0.608446	1.689881	1.115233	1.867057	3.192012	2.918746	0.668766	2.686124	2.46122
"ENSMUSG00000020955"	13.667947	3.457589	9.537964	9.180013	16.313387	8.009962	6.985819	2.143723	8.571061	8.613832	6.807908	5.484583	7.664591	7.799122
"ENSMUSG00000020956"	0.847338	1.471117	1.743747	1.372837	1.227152	0.742058	2.90839	0.440644	1.688743	1.138569	1.409856	0.461458	1.149069	1.267981
"ENSMUSG00000020961"	6.429804	0.647201	2.029047	4.699133	8.776687	4.805597	1.844212	2.290191	5.085014	4.626359	4.065722	0	0	0.287223
"ENSMUSG00000020963"	0.27455	0.124402	0.12842	0.376847	0	0.330829	1.055621	0.820039	1.754945	0.596825	2.987752	0.006851	0.111864	0.43742
"ENSMUSG00000020990"	0	0	0	0	0	0	0.539761	0	0.607835	0	0.274495	0.206426	2.254016	0.670964
"ENSMUSG00000020993"	20.11425	6.66471	15.914956	18.204548	25.501997	17.672417	11.569843	11.817554	16.312929	19.244579	12.409265	9.270285	12.183921	15.787355
"ENSMUSG00000021000"	49.801044	13.018672	40.051941	39.347256	68.694542	34.477089	18.524765	9.429468	21.384258	17.900862	17.238981	8.778571	15.481123	19.916328
"ENSMUSG00000021003"	16.829666	15.624632	23.685175	37.751453	23.804686	37.17318	2.363052	1.198119	3.448936	2.386807	1.055054	1.49463	1.648818	4.138917
"ENSMUSG00000021009"	0.125683	0.496878	0.556688	1.66367	1.536992	1.449998	6.189178	2.631154	5.629077	9.141154	7.294765	3.055989	4.317448	6.53366
"ENSMUSG00000021013"	0.188944	0.889586	1.190059	2.139413	1.325597	1.727283	10.878256	4.813819	9.780106	4.80781	4.86961	0.892427	2.237537	2.104665
"ENSMUSG00000021022"	7.456972	2.85797	6.196416	6.821134	13.235135	6.724058	7.015351	3.339487	7.614922	6.975388	4.04502	2.274706	6.811648	6.94688
"ENSMUSG00000021023"	3.231523	0.96887	2.382382	2.536178	2.701948	2.837671	2.941644	0.967235	2.020891	2.6414	1.198757	0.513037	2.12817	1.251875
"ENSMUSG00000021024"	58.136158	25.481857	59.704735	34.706791	49.878391	35.445099	45.912247	22.786726	53.284748	51.868923	16.20973	11.181206	20.89543	48.37289
"ENSMUSG00000021025"	224.216537	40.113377	135.023849	129.633911	137.75592	121.474075	74.315598	27.551931	69.411423	54.249153	44.791916	41.83699	54.130024	71.202095
"ENSMUSG00000021027"	20.630449	6.667352	17.317736	13.666327	19.73975	13.966478	18.484318	9.252637	22.399061	25.861414	25.137575	37.772541	86.40641	59.370655
"ENSMUSG00000021028"	6.044617	2.595064	5.445428	6.780954	8.453801	4.281097	8.571944	5.731479	13.329101	5.815536	6.78759	4.671217	8.288212	8.987164
"ENSMUSG00000021032"	0	0	0	0	0	0.316021	0.553313	0	0.418256	0	0.291882	0	0.793877	0.281961
"ENSMUSG00000021033"	2.206788	1.750345	4.077079	3.780663	4.704406	2.614357	15.097348	4.084231	11.135674	6.091437	5.062519	1.4683	3.754532	3.535296
"ENSMUSG00000021038"	12.743916	7.179169	13.159818	15.897169	19.947931	16.450731	8.720108	3.581241	7.877576	5.866754	5.947394	2.650087	5.865885	5.667153
"ENSMUSG00000021039"	20.603811	6.69648	13.799648	17.932024	34.145672	19.531549	15.650904	7.957516	18.290272	15.400987	12.042569	7.183393	15.287968	15.83753
"ENSMUSG00000021040"	1.445087	5.442224	2.622787	12.512987	3.118416	10.534788	16.742268	1.146085	3.686531	11.417363	2.774896	0.441177	0.7042	9.221372
"ENSMUSG00000021047"	0	0	0	0	0.01667	0	13.898005	8.852825	12.161527	1.100595	1.202071	0.006637	0	0
"ENSMUSG00000021051"	16.589788	4.902738	13.252208	8.879429	17.999151	10.92592	16.313562	7.871806	16.017372	14.845976	12.439112	8.697678	19.921879	17.135893
"ENSMUSG00000021054"	12.406514	6.62639	15.420508	25.272219	26.570402	23.7582	28.938505	11.141323	32.002487	12.008051	8.911868	1.113743	1.816266	3.251615
"ENSMUSG00000021057"	0	0.104347	0	0	0	0.762675	2.585188	1.571508	2.12573	1.091016	0.777473	3.453027	4.781866	1.215447
"ENSMUSG00000021061"	2.334853	0.173903	0.658546	0.457188	0.814012	0.604284	1.18125	0.467713	1.055493	2.775542	2.233184	0.289658	1.963595	0.958918
"ENSMUSG00000021065"	9.000813	4.958385	12.156249	10.503077	13.389426	10.612603	17.257021	9.110744	16.548557	11.290031	7.998328	3.961502	8.323225	7.253366
"ENSMUSG00000021066"	0.143721	0.364628	0.494862	1.932088	0.154669	0.271426	4.831535	0.668657	4.608963	2.848105	2.825802	2.832359	9.420368	4.406466
"ENSMUSG00000021067"	11.80413	9.373144	19.039068	21.658792	21.636475	16.406372	24.565636	11.215703	25.475292	19.973349	13.860253	10.521352	24.194292	17.368586
"ENSMUSG00000021069"	23.188021	8.726018	20.749424	10.446388	17.511284	10.129571	21.843351	8.211074	15.672005	2.577463	2.801079	0.644813	0.705471	1.387688
"ENSMUSG00000021070"	0	0	0	0	0	0	0	0	0	0	0	0.67103	2.84328	1.412328
"ENSMUSG00000021072"	18.451723	10.087421	17.166452	18.861504	20.911594	18.29081	11.695045	6.41275	14.120869	17.220881	6.85631	6.388239	13.711549	16.473742
"ENSMUSG00000021076"	7.081853	3.514457	8.802644	5.705799	8.900707	5.790912	9.798741	4.922403	14.586427	10.354164	7.184503	4.250329	7.715486	9.536019
"ENSMUSG00000021078"	0	0.113229	0.222139	0	0.72494	0.454277	0.51952	0.275122	0.866133	0.338873	0.171261	0	0.167036	0
"ENSMUSG00000021079"	2.75259	2.257059	7.207504	3.986227	8.924296	4.621368	7.630829	4.705849	10.142916	15.221292	6.697165	2.406828	6.620887	6.735565
"ENSMUSG00000021081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021086"	0	0	0	0	0	0	0.163438	0.096106	0.088597	0	0	0	0.112746	0
"ENSMUSG00000021090"	0.110626	0	0.014481	0.128848	0	0.059569	0.607337	0.111615	0.31427	0	0	0.064078	0.222295	0.329191
"ENSMUSG00000021094"	5.08013	3.680412	5.832196	6.935498	5.491951	5.89129	11.092538	5.226137	8.726998	3.414726	3.659203	2.949793	4.421274	3.991711
"ENSMUSG00000021095"	0	0	0	0	0	0	0	0	0.395534	0	0	0	0	0
"ENSMUSG00000021097"	0.183128	0.05649	0.307045	0	0	0	2.20965	0.568796	1.416663	2.499772	24.725653	3.128724	1.608438	2.055851
"ENSMUSG00000021098"	0	0	0	0	0	0	3.551845	1.143589	6.94388	0.292332	0.618046	0	0	0
"ENSMUSG00000021099"	0	0	0	0	0	0	0.626418	0	0.883464	0	0	0	0	0
"ENSMUSG00000021102"	1.56717	1.161817	1.980318	0.982815	0	1.656155	2.87031	1.209875	1.141995	4.559353	2.851427	1.094217	1.277842	2.231914
"ENSMUSG00000021103"	4.194248	1.885242	4.274625	4.133826	4.752164	3.784786	9.335876	5.744768	7.551857	6.091452	4.841107	1.8123	4.907205	6.154795
"ENSMUSG00000021109"	153.682678	27.495119	79.954285	38.178814	55.865108	37.204861	195.955688	82.522476	189.307495	77.53038	22.655565	10.516692	74.116539	74.124588
"ENSMUSG00000021111"	95.139648	37.584229	80.22097	57.220951	103.78051	60.171246	73.696831	28.567823	65.158775	79.667931	39.334076	29.525246	78.802879	66.33152
"ENSMUSG00000021112"	12.346709	4.536082	9.554548	10.946854	14.177656	11.455016	10.40947	2.630156	9.814424	11.032983	7.448659	4.595793	11.690941	9.619399
"ENSMUSG00000021116"	25.909933	9.088894	20.475094	11.266415	19.594572	12.149518	16.312592	7.944058	17.075768	26.343336	4.578693	3.573098	9.498507	15.585369
"ENSMUSG00000021123"	0.615549	0.102973	0.642309	0	0	0.248549	0.925944	0.673508	0.168819	0.683798	0	0.171926	1.22181	1.474813
"ENSMUSG00000021124"	16.159369	7.571357	19.217348	11.962046	14.117518	10.693624	15.388935	5.232841	16.371967	11.151283	6.929453	5.861093	7.929637	10.959324
"ENSMUSG00000021125"	19.741789	4.18043	11.184734	2.03737	10.542719	2.018703	0.714195	0.274069	0.916785	0.768992	0.569605	0.533696	1.280485	0.852676
"ENSMUSG00000021127"	61.940792	29.734377	86.24984	105.237137	92.304718	110.147247	152.912857	69.370705	152.80275	79.710052	100.459587	60.238968	83.533577	66.739204
"ENSMUSG00000021130"	0.748069	0	0	0	0	0	5.530901	3.667934	5.855121	9.741208	10.64801	0.224085	1.207387	1.24971
"ENSMUSG00000021131"	19.458504	9.332607	24.316114	12.021394	14.32861	10.72784	39.913044	15.574986	27.652172	48.094181	5.689205	3.341453	16.003399	22.523706
"ENSMUSG00000021135"	9.41787	1.79751	5.362978	5.698195	12.069822	4.127053	12.812696	6.249876	21.708618	7.786372	7.642198	10.424978	25.49065	17.798061
"ENSMUSG00000021140"	7.760265	5.07431	8.646377	7.696054	12.407558	6.236739	9.514829	4.420822	8.99681	14.564178	10.472791	11.455471	20.957245	12.061924
"ENSMUSG00000021175"	1.152261	1.838019	1.557636	1.010024	2.878602	1.656084	1.831577	0.654133	1.4853	1.98508	0.615736	0	0.76765	1.47847
"ENSMUSG00000021176"	0	0.26176	0.10925	0.038492	0.679763	0.690436	1.827916	0.03701	0.479733	0.934096	0	0	0.646918	0
"ENSMUSG00000021177"	2.746864	1.777647	2.563377	2.093668	4.445243	2.411084	4.339907	2.474822	4.711053	8.555947	4.053751	1.193587	3.451288	4.155351
"ENSMUSG00000021178"	17.450815	11.741238	17.963617	11.625342	13.127411	10.663585	15.526017	7.908506	16.143835	22.301241	6.52051	6.959879	14.359734	15.491896
"ENSMUSG00000021180"	3.651695	1.250494	5.582558	5.667709	7.028226	5.54248	2.442448	1.005719	1.400193	3.41632	5.776546	1.263049	4.054719	2.363034
"ENSMUSG00000021182"	14.956494	0.367028	4.523356	0.802749	9.998816	0.386031	1.790263	0.380372	0.726353	2.3799	0.485468	18.372969	59.564655	23.589233
"ENSMUSG00000021185"	7.785279	2.686331	10.795819	9.817804	16.763073	10.147604	7.108423	1.332903	4.573498	3.329883	1.350145	1.548	10.084464	9.162451
"ENSMUSG00000021186"	0	0	0	0	0.226417	0.038524	47.820644	22.947643	45.546154	0.625678	2.946777	4.481646	21.395357	10.483461
"ENSMUSG00000021187"	0	0	0	0	0	0	0.219732	0.043312	0.142123	0	0.286953	0.134951	0.613143	0.143768
"ENSMUSG00000021188"	15.39354	6.162817	14.956781	13.750364	17.011806	12.167935	15.714206	8.095618	19.893148	11.706683	8.899999	6.141426	15.324695	12.92986
"ENSMUSG00000021194"	0.286485	0	0	0.357346	0.22378	0.695443	0.89969	0	0.192279	0.898762	0	0.099793	5.247455	1.541542
"ENSMUSG00000021198"	0	0	0	0	0	0	0.310346	0.245015	0.269758	0.01848	0.244444	0	0.099705	0.022795
"ENSMUSG00000021203"	0.921663	0.467562	0.456153	1.350196	1.954498	1.998652	3.108889	1.249436	4.056244	2.153877	1.528536	0.842084	3.331278	2.071806
"ENSMUSG00000021208"	0	0	0	0	0	0	1.028488	0.327508	1.792615	0.521114	1.135334	0.102264	0.946022	0.390314
"ENSMUSG00000021209"	0	0	0	0	0	0.048071	0.509768	0.310367	1.181604	1.267693	0.700816	0.338483	0.326482	0.2506
"ENSMUSG00000021219"	0	0	0	0	0.000534	0	0.030365	0	0.223601	0.442068	1.305167	0.157955	0	0.195204
"ENSMUSG00000021221"	0	0	0	0	0	0	0	0.155648	0	0.7816	1.413172	2.041594	0.468799	0.30578
"ENSMUSG00000021222"	1.294595	1.118558	1.484885	4.199922	1.590057	4.600923	7.141681	2.666431	12.6757	5.115994	3.389683	1.6541	8.216221	3.295487
"ENSMUSG00000021224"	13.331079	7.969195	15.514569	11.974951	18.794056	7.482944	8.641439	7.407424	10.814934	11.654365	10.653282	13.384088	36.093113	22.054005
"ENSMUSG00000021228"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021234"	0	0.251924	0.425269	0.456221	0.214718	0.224021	2.85329	0.368563	1.462934	1.526511	0.830483	0.774346	0.973208	1.47256
"ENSMUSG00000021236"	1.592204	0.992584	2.003059	1.843593	1.592063	1.94152	4.611731	2.305835	5.15135	1.605176	1.276974	2.551193	1.914101	1.982681
"ENSMUSG00000021238"	1.093695	1.670614	2.938832	4.359114	3.588585	4.577301	11.486077	4.166318	10.24933	6.120895	11.550899	3.363385	5.792329	4.092454
"ENSMUSG00000021239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021241"	9.096245	4.588215	9.147935	6.628905	5.979742	6.966061	13.353292	6.346858	11.698499	7.117441	5.516717	2.922055	4.912294	7.692601
"ENSMUSG00000021243"	33.820072	9.586514	21.943218	20.637133	35.328938	17.498245	23.06983	11.395812	20.7829	22.973997	8.934545	6.808448	9.328351	16.74954
"ENSMUSG00000021252"	6.703233	4.253549	7.388933	5.235304	12.456398	5.362051	17.58379	6.128316	11.94725	7.462219	4.453427	3.378674	6.900301	8.198008
"ENSMUSG00000021254"	8.362244	4.560781	10.959608	11.535381	18.81172	10.314572	6.019404	3.031274	6.41108	6.17076	7.451139	3.918614	7.61076	7.055131
"ENSMUSG00000021255"	0	0	0	0	0	0	0	0	0	0.052089	0	0	0	0
"ENSMUSG00000021256"	0	0.056638	0	0.225909	0.694791	0.404358	0.634009	0.48218	0.85386	0.772241	0.603778	4.93975	27.863071	16.100393
"ENSMUSG00000021258"	10.819679	4.62897	8.911555	6.71123	12.411512	6.705483	11.031378	4.779579	11.072961	10.598759	5.963539	4.802906	13.395163	14.064357
"ENSMUSG00000021259"	0	0	0	0	0	0	1.378227	0.382049	1.760641	0.71355	0.67051	0	0.348187	0
"ENSMUSG00000021263"	3.731203	0	2.621648	5.606762	4.226023	3.094168	0	0.306952	1.580676	1.108156	0.299158	2.724927	5.675914	2.656981
"ENSMUSG00000021264"	21.358288	7.125426	20.045713	16.277826	24.706398	14.96724	13.198292	6.540579	18.783516	16.564116	11.875566	8.098229	21.275345	19.558023
"ENSMUSG00000021265"	0	0.399268	0.636887	0.956804	0	0.811467	0.427787	0.316281	0.501102	1.161407	1.004242	0	0	1.494605
"ENSMUSG00000021271"	1.59341	0.872355	1.558486	3.05234	3.800117	2.828953	1.952199	1.030624	2.609542	0.72599	1.825251	1.501506	2.803053	1.45118
"ENSMUSG00000021277"	10.806607	2.434459	11.073834	9.411371	13.12534	9.014132	10.603156	4.025736	6.647981	7.358963	2.53931	1.381703	3.534597	4.415561
"ENSMUSG00000021278"	0.769021	0.095496	0.457599	0	0.597399	0	1.100206	0.89823	0.803111	0	0	0.09142	1.241707	0
"ENSMUSG00000021280"	0	0	0	0	0	0.277341	3.930955	1.365983	3.232157	0.266427	0	0	0.526632	0.746405
"ENSMUSG00000021281"	34.363617	10.970113	29.887806	38.018215	38.998356	32.787178	33.127331	11.383677	25.857832	5.035822	1.059479	0.346644	5.323267	4.63882
"ENSMUSG00000021282"	207.655334	47.26017	136.979523	118.450851	178.013458	119.372833	85.639458	28.241644	76.012894	97.384918	56.954956	35.805714	61.85635	111.938972
"ENSMUSG00000021285"	4.334634	1.739783	5.521297	3.541439	5.637368	6.096583	3.395469	1.698997	4.255589	1.952701	1.731826	13.192976	37.578087	29.901491
"ENSMUSG00000021286"	0	1.309938	1.712688	3.144746	1.136822	2.085995	8.008144	2.781873	4.297139	3.556447	4.908842	3.7198	8.32065	8.068587
"ENSMUSG00000021288"	18.338703	6.611694	18.570063	12.806126	17.896875	11.146527	20.40778	11.728753	21.13069	27.17654	19.308836	19.403275	36.034943	24.24547
"ENSMUSG00000021290"	89.247871	51.954865	102.251091	77.083382	87.125854	70.979652	83.064285	36.07415	78.935455	74.65799	30.739073	12.887774	38.623653	53.946213
"ENSMUSG00000021294"	0	0	0	0	0	0	0	0.020235	0	0.041378	0.469331	7.663496	15.819462	8.803405
"ENSMUSG00000021298"	29.176165	2.92353	24.647297	24.839153	52.069622	22.291685	0	0	0	0	0	0	0	0
"ENSMUSG00000021461"	7.601058	3.943263	5.175124	6.011646	4.736656	8.488721	8.193702	4.548019	15.939199	15.967023	14.878593	5.201386	13.461522	10.164011
"ENSMUSG00000021466"	0.412635	0.318672	0.731148	1.021721	1.739085	0.686144	0.976124	0.985331	1.860832	6.397681	7.590583	5.285732	9.800155	6.62957
"ENSMUSG00000021470"	4.731981	2.397158	5.418413	5.098308	6.174963	4.249426	9.679717	5.095401	11.484819	9.740061	7.393457	4.961536	6.728813	7.84701
"ENSMUSG00000021476"	1.490925	1.031047	1.699374	2.656296	2.518818	1.432329	4.222416	1.761841	6.153774	4.153371	4.036465	2.10646	2.550436	2.844115
"ENSMUSG00000021477"	97.599709	143.211685	113.650246	66.240341	27.766153	72.190147	92.059814	31.796597	66.362923	29.328661	10.85622	23.996252	34.905525	41.607471
"ENSMUSG00000021482"	8.332688	3.641398	9.226863	8.059046	6.962964	9.160031	13.905823	7.308777	18.119701	10.808342	12.679766	8.365464	17.234739	14.030651
"ENSMUSG00000021483"	5.717264	2.652184	5.07749	0.860745	0.798688	1.802857	1.436438	0.271621	0.520262	0.564913	0.439364	0.483698	1.035828	1.129877
"ENSMUSG00000021510"	3.897451	1.062171	2.90842	3.79586	5.616297	3.089	2.955281	1.150697	2.744403	1.969709	2.463508	1.955975	2.96178	2.730528
"ENSMUSG00000021514"	5.511803	3.667629	5.880766	7.860101	5.702379	7.998335	6.374341	4.037514	6.650029	9.088472	5.69442	4.058483	9.730618	8.518626
"ENSMUSG00000021519"	22.449947	7.906813	17.899176	19.239634	17.986752	17.616896	11.793097	4.473848	14.980632	13.052034	11.182364	10.909417	12.959621	11.293019
"ENSMUSG00000021532"	3.296616	2.176138	3.469913	1.421721	2.24877	2.367897	3.549313	0.879394	3.175344	4.348314	1.753391	1.437691	1.797037	2.317869
"ENSMUSG00000021534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021536"	0	0.012289	0	0	0	0	1.506915	1.221422	1.591959	1.572403	8.12847	0.044833	0.048752	0
"ENSMUSG00000021537"	29.298193	13.860382	22.18189	18.379004	29.856771	16.966606	25.232788	11.418929	28.147539	24.964165	16.148653	11.943994	25.529388	30.370764
"ENSMUSG00000021548"	15.772989	6.892511	14.874331	16.193398	15.398129	12.963757	18.034283	9.810003	16.536991	12.457926	9.153606	6.903216	17.352003	11.792333
"ENSMUSG00000021565"	0	0.098754	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021567"	0	0.067831	0.20763	0.628635	0	0.300085	4.895507	3.410904	5.530654	7.629929	1.569701	0.689703	3.494905	1.230887
"ENSMUSG00000021572"	0.305315	0.418821	0.493088	0.658158	1.032231	0.701507	0.280566	0.382403	0.778286	0.765553	1.194245	1.180791	4.13407	1.067609
"ENSMUSG00000021576"	22.328953	10.603063	24.57799	15.642041	24.537821	16.280863	25.556746	9.179098	19.905857	17.875225	12.816433	5.263231	13.487275	18.227743
"ENSMUSG00000021579"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021589"	0.845753	0.227442	0	0	0	0.206552	17.717983	7.642018	16.315168	9.401206	4.230487	0.036403	0.587406	1.173634
"ENSMUSG00000021590"	0	0	0	0.21179	0	0	0.633882	0	0	0	0.332345	0	0	0
"ENSMUSG00000021591"	41.402271	13.670226	45.92828	18.084093	37.933548	15.655441	10.305127	2.984473	8.066819	4.159003	1.666557	1.010434	2.537298	4.177453
"ENSMUSG00000021592"	5.38414	3.607556	7.831731	9.782429	7.201661	10.91346	13.35562	5.557105	13.661195	5.016899	5.425159	1.692998	3.626373	2.293923
