"gene"	"Young.Resolving-Mac.D2_2"	"Young.Resolving-Mac.D2_3"	"Young.Inflammatory-Mac.D2_3"	"Young.Resolving-Mac.D2_1"	"Young.Inflammatory-Mac.D2_1"	"Young.Inflammatory-Mac.D2_2"	"Young.FAPs.D2_1"	"Young.FAPs.D2_2"	"Young.FAPs.D2_3"	"Young.MuSCs.D2_1"	"Young.MuSCs.D2_2"	"Young.MuSCs.D2_3"	"Young.ECs.D2_1"	"Young.Neutrophils.D2_1"	"Young.ECs.D2_2"	"Young.Neutrophils.D2_2"	"Young.Neutrophils.D2_3"	"Young.ECs.D2_3"
"ENSMUSG00000042606"	3.08469	3.308077	4.247692	1.410848	4.464881	2.186853	6.20921	9.423577	6.597516	3.945432	5.11124	7.069934	9.740225	2.428942	2.55596	2.925424	4.089962	1.437797
"ENSMUSG00000042659"	8.7462	8.213908	8.82516	7.06906	11.149229	3.702908	2.55323	2.565009	3.113715	0.80557	1.845853	2.145765	17.954556	23.440861	4.8056	32.347832	36.056156	2.351712
"ENSMUSG00000042759"	7.603194	7.878904	7.953207	3.839329	12.360343	2.756145	0	0.308186	0.532584	0.209233	0.387888	0	0	23.579281	0	30.851675	38.777378	0
"ENSMUSG00000042828"	1.261098	1.066285	0.378157	0.758054	1.616498	0.848372	2.538991	3.275686	2.644565	1.082626	4.271023	5.403866	3.438351	4.658885	0.050518	6.528193	4.57301	0.232281
"ENSMUSG00000042909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035437	0	0
"ENSMUSG00000042918"	1.008265	0.158168	0.648742	0	0.689197	0	1.443686	1.334571	2.101961	5.920516	21.0543	19.425486	37.470123	14.93349	5.17238	40.728317	23.531519	4.362688
"ENSMUSG00000043262"	3.006698	3.188654	4.637468	1.730573	1.478195	1.352245	5.700223	5.459457	7.189901	1.598238	2.987511	3.624477	3.359022	1.624033	1.790245	1.405753	1.88721	0.731156
"ENSMUSG00000043310"	0	0.018211	0	0	0	0.006587	0	0	0	0	0	0	0.013249	0	0	0	0	0
"ENSMUSG00000043354"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000043366"	0	0	0	0	0	0	0	0	0	2.263047	13.605749	14.99606	0	0	1.167556	0	0	0.453699
"ENSMUSG00000043795"	1.322514	3.159874	0	0	1.939977	0	1.989408	4.195806	3.350834	0	7.617628	9.858385	0	3.376533	0.071022	3.585192	6.041585	0
"ENSMUSG00000043831"	12.224669	12.077961	8.07716	6.482957	5.949933	3.144392	1.77624	4.415151	1.229847	2.233745	5.148232	7.408839	13.464752	5.85276	4.855902	10.133555	9.796206	1.886518
"ENSMUSG00000043866"	26.289986	32.628834	29.469322	24.534023	35.720276	11.622972	29.666655	30.427898	33.355896	11.305354	20.927555	23.18569	21.690302	18.554379	17.526192	28.843615	34.339779	5.542999
"ENSMUSG00000043925"	0	0	0	0	0	0	0	0.858115	0.946041	0.424635	0	2.074349	0.566647	0.308735	0.162824	0	0	0.039291
"ENSMUSG00000043948"	0	0	0	0	0	0.004167	0.075533	0	0	0	0.120105	0	0.08555	0.27484	0	0.061015	0.795506	0.001299
"ENSMUSG00000043964"	12.144402	10.443626	12.146331	7.717354	7.758509	4.217251	6.631277	7.183177	6.18005	1.917008	3.768268	5.747698	7.280124	6.753369	2.76128	9.02125	8.668097	1.196381
"ENSMUSG00000044312"	0	0	0	0	0	0	0	0	0	0	0	0	0.127747	0	0	0	0	0
"ENSMUSG00000044362"	0.050729	0.229558	0.441071	0	0.094699	0.009074	0.184746	0.596044	0.165623	0.217483	0.910697	0.755505	0.206717	0.018811	0.034224	0	0	0.033148
"ENSMUSG00000044452"	0.183944	0	0.010868	0	0.33935	0	4.791157	7.96465	7.776084	1.915835	6.205002	5.822533	4.911908	3.820506	2.405529	6.090131	5.314952	1.157643
"ENSMUSG00000044485"	0	3.282924	0	0	0	0.041239	0	0	0	0	0	0	0	0.102435	0	0	0	0
"ENSMUSG00000044562"	0.939429	0.370896	0	0.184307	0.877395	0	0	0.186029	0	0	0.278719	0.736477	61.286644	21.551708	28.546764	27.580343	36.169868	10.611541
"ENSMUSG00000044770"	0.080868	1.175811	0	0.125259	0.149053	0.058835	0.666175	2.0491	1.837416	0.56485	4.706405	11.833218	0	0.694095	0.02732	3.072867	1.148701	0
"ENSMUSG00000044814"	0.428563	0.568688	0	0.277714	0.163294	0.074239	0.872616	0.963243	0.379041	0.332875	0.806928	1.333546	1.501512	0	0.573527	0.469244	0.780059	0.107498
"ENSMUSG00000044824"	0	0	0	0.019687	0.050052	0.128788	0.839354	0.508552	0.293249	0.374349	0.468165	1.063981	0.270203	0.164822	0.135496	0	0.042107	0
"ENSMUSG00000044881"	3.089353	1.488912	1.18388	4.911503	2.868643	2.492483	0.042603	0.843428	0.433845	0.007868	1.012412	0.59974	1.198883	2.102718	0.361658	1.55964	4.468642	0.355001
"ENSMUSG00000044899"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000044952"	4.29504	5.074517	5.374976	3.355307	1.357421	2.304453	0.755788	1.675275	0	0.251228	0.45745	0.967407	0	0	0.564713	0.954902	1.021855	0.433787
"ENSMUSG00000045132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000045165"	2.815367	5.345577	5.948317	3.736729	5.866645	2.047456	0	0	0	2.071014	1.748463	2.738987	0	17.960814	0.784818	27.811123	24.465403	0.211669
"ENSMUSG00000045236"	0	0.269957	0.00988	0.073344	0.03929	0.005147	0	0	0	0	0	0	0	0	0	0.137331	0	0
"ENSMUSG00000045251"	0.998448	0.339673	1.059898	0.545214	0.387505	0.769212	0.689573	0.746661	0	0.089237	0.419618	0.165497	0	0	0.487146	1.217553	0.465554	0.073106
"ENSMUSG00000045362"	0.334036	0	1.103263	0.603986	1.772986	0.70597	0.48603	0.445275	0	0	0	0	2.33818	11.933767	0.551514	22.649183	16.681864	0.311452
"ENSMUSG00000045411"	6.393405	6.811258	5.996323	6.266053	10.082289	2.215429	11.83664	18.95923	14.153186	7.25361	13.010819	12.79441	8.992003	7.716921	5.322628	9.332263	12.538185	2.477971
"ENSMUSG00000045467"	0.365882	0.180461	1.562137	0.299579	0.22311	0.323526	0.021334	0.250166	0.136126	0.429221	0.537447	0.227812	0.815347	0.059008	1.150394	0.1888	0.389901	0.521912
"ENSMUSG00000045598"	0	0.504407	1.873834	1.202402	0.397554	0.361508	1.530332	0.257987	1.344823	1.493989	2.148409	2.811731	2.019974	0	0.911496	0.935129	1.691718	0.503167
"ENSMUSG00000045659"	0	0.002514	0.0046	0.020111	0	0	0.093619	0.095683	0.174752	0.242004	0.933872	1.326545	12.715532	0	0.557231	0.284453	0	0.187394
"ENSMUSG00000045680"	0	0.002712	0	0	0	0	0	0.002417	0	0	0.016307	0	0	0	0	0	0	0
"ENSMUSG00000045733"	0	0	0	0	0	0	0.689989	1.104927	0	0.132196	0	0.392798	0	0	0	0	0	0
"ENSMUSG00000045752"	2.503346	3.119263	2.2764	2.877893	1.738285	1.402951	10.681195	14.482774	14.426823	5.557756	8.629826	11.786767	17.428665	1.049763	7.676115	2.020541	1.07824	3.310059
"ENSMUSG00000045757"	1.738802	1.570627	1.543422	2.204182	2.30777	0.907773	0	1.873419	2.052297	0.762149	1.592421	0.84522	1.640136	0.781748	2.6106	2.10804	1.902006	0
"ENSMUSG00000045777"	5.731474	10.550669	8.442988	6.480217	5.297235	6.008726	0	2.920508	2.739588	0.646405	0.457745	0.409543	2.179855	22.826702	1.074258	25.64291	30.049295	0.353327
"ENSMUSG00000045780"	0.024042	0.01495	0.009241	0	0	0	0	0	0	0.002253	0	0.029335	0	0.033329	0	0.058798	0	0.001622
"ENSMUSG00000045792"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002549	0	0	0
"ENSMUSG00000045795"	3.478998	2.036359	4.361229	2.69112	3.231848	1.412497	1.596045	2.769024	2.343434	0.927211	1.802544	3.610724	4.239238	2.444093	3.284604	4.686588	5.065757	1.463418
"ENSMUSG00000045824"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000045868"	91.033363	95.128532	80.232536	43.129318	78.234116	25.254564	0.402171	0.799704	1.16703	0.086087	0.403438	0.801964	106.541695	14.741271	47.27351	20.36739	8.768705	17.037611
"ENSMUSG00000045886"	0	0.728394	0	0.173557	0.846345	0.331743	0.183456	0.671273	0.75455	0.469377	0.411239	0.644689	0.405446	0.339438	0	0.808229	0.213378	0
"ENSMUSG00000046027"	14.009698	15.681239	19.968309	9.633268	6.090902	5.972969	5.294989	5.728067	5.641029	1.109526	1.299966	2.564689	5.235091	7.936912	4.222482	12.125639	16.672297	1.807388
"ENSMUSG00000046031"	47.222206	39.308578	60.546307	31.410639	4.800284	15.623067	1.534978	1.311289	1.459689	0	0	0	0	0.889545	0	0	0	0
"ENSMUSG00000046056"	0	0.355143	0	0.492948	0.159874	0.622435	2.785336	5.862196	6.221961	0	1.58941	0	0	0.107574	0	0	0.150257	0
"ENSMUSG00000046096"	6.983848	4.961361	6.35851	5.619775	5.664712	2.282656	6.449573	8.781727	12.456385	5.236726	12.005864	13.966028	8.80934	3.799884	8.002618	5.414399	4.95605	3.394806
"ENSMUSG00000046130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046179"	3.1431	4.626806	3.91535	2.436784	1.351762	1.562301	4.549011	3.859582	4.755791	5.564938	7.371813	8.018854	1.350241	2.565317	0	3.283564	3.029798	0
"ENSMUSG00000046248"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303	0
"ENSMUSG00000046364"	316.493774	308.365112	287.299652	238.146866	259.978485	108.269264	358.742462	366.887451	400.754608	127.919464	250.694641	252.452652	184.843277	74.400085	60.126331	132.024216	110.816681	23.594906
"ENSMUSG00000046378"	0	0	0	0	0	0	0	0	0	0	0	0	0.481167	0.490792	0	0.409118	0.912944	0
"ENSMUSG00000046410"	5.622388	4.917196	8.228321	5.680984	8.452262	3.17719	1.816763	3.157533	1.819294	0.086802	0.101222	0.103912	3.027282	2.776813	3.25358	3.703509	3.140418	0.815737
"ENSMUSG00000046431"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000046574"	3.101603	3.510306	3.847957	2.585433	2.062336	1.774094	4.211108	4.944541	4.098565	1.780377	4.648921	5.070547	4.154096	1.468132	1.944631	2.17885	2.440584	0.853657
"ENSMUSG00000046591"	0.333594	0.675917	0.577491	0.216367	0.0565	0.439626	2.437983	2.217896	2.736347	1.736118	1.32305	2.382966	0.6368	0.356014	0	0.491597	0.326188	0.019275
"ENSMUSG00000046750"	0	0	0	0.200092	0	0.418159	0	0	0	0.162465	0.491654	0	0	0	0	0	0	0
"ENSMUSG00000046826"	1.194536	2.133606	0.672256	0.307947	2.191927	0.554919	0.13783	0.678292	0.301148	0	0.137514	0.803063	0.911103	0.037571	0	0.804399	1.62201	0.004707
"ENSMUSG00000046865"	17.422089	23.342905	15.805412	15.645376	27.226381	6.401313	30.06702	38.268932	40.478855	19.431475	23.793886	33.186527	12.249053	9.705362	3.968268	10.95663	12.31778	1.151341
"ENSMUSG00000046916"	0.356536	0	0	0	0	0	0	0.023202	0	0.09166	0.199326	1.018919	53.871845	0.208239	26.597446	0	0	11.758591
"ENSMUSG00000047026"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047037"	0.465672	0.335977	1.212195	0.978357	0.394721	0.463144	2.384202	3.513297	3.682891	0.936985	1.734531	2.659779	2.327617	0	1.193435	0	0	0.381494
"ENSMUSG00000047085"	0	0	0	0	0	0	0	0	0	0	0	0	0.190995	0	0	0	0	0.006372
"ENSMUSG00000047139"	13.98498	26.321302	18.189877	6.93886	74.30732	3.210421	1.195616	0.90852	0.879157	2.150101	1.582197	4.121108	0	383.561493	1.336602	685.329712	552.468994	0.827349
"ENSMUSG00000047146"	0	0.133721	0	0	0	0	0.86244	0.877194	0.985737	0.334886	2.601547	3.6586	1.06474	0	0.610859	0	0	0.184784
"ENSMUSG00000047371"	3.655523	0	0	2.089374	1.227033	0.978651	2.806498	3.674035	3.366987	1.124439	3.489845	2.038541	3.322429	2.296408	1.537944	4.391237	4.377465	0.852127
"ENSMUSG00000047473"	0	0	0	0	0	0.210733	0.770055	0.600865	0.923276	0.161388	1.717037	2.36308	1.08666	0	0.546387	0	0	0.122595
"ENSMUSG00000047517"	0	0	0	0	0	0	0.004616	0	0	0.010315	0.052974	0.014525	0	0	0	0	0	0
"ENSMUSG00000047545"	0	0	0	0	0	0	0	0	0	0.001381	0	0	0	0	0	0	0	0
"ENSMUSG00000047586"	0	0.248992	1.018933	0	0.450661	0	0	0	0.161695	0	0.285405	0.225331	0	0.29089	0	0.356426	0.250438	0
"ENSMUSG00000047669"	1.552076	0.927455	0.852908	0	0.181727	0.314935	0	2.047406	1.939569	0.601804	0	0.994296	0	0	0.470862	0	0.056137	0.196428
"ENSMUSG00000047751"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047767"	9.310418	8.207492	9.022689	5.335442	6.19936	3.48246	2.339916	6.584141	4.106919	1.506189	6.515031	7.473232	10.479695	10.674356	2.962625	13.999745	23.346872	1.101382
"ENSMUSG00000047794"	0	0	0	0	0	0	0	0.002363	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000047884"	0	0	0	0	0.06587	0	0	0	0	1.197724	0.199551	0	0.22985	0	0	0	0	0.108039
"ENSMUSG00000048012"	0	0.275385	0.275906	0.12504	0	0	0.212944	0.325063	0	0	0.501876	0.099964	0.434129	0	0.028637	0	0	0
"ENSMUSG00000048065"	0	0.443789	0	0	0	0.32318	0	0	0	0.224715	1.300496	0	0	0	0	0	0	0
"ENSMUSG00000048200"	0.704101	3.47884	2.418999	2.614447	1.244609	2.168532	0	1.11193	1.646171	0.895768	1.398621	1.480031	13.574451	0.203327	10.565427	0.495746	1.059349	4.052767
"ENSMUSG00000048330"	0	0	0	0	0	0	1.217738	1.118015	0.979115	0.083251	0.304127	0.110848	4.392994	0	2.605613	0	0	1.046934
"ENSMUSG00000048425"	0	0	0	0	0	0	0	0	0	0.005731	0	0	0	0	0	0	0	0.001056
"ENSMUSG00000048469"	0	0	0	0	0	0	0	0	0	0.065159	0	0.324011	0	0	0	0	0	0
"ENSMUSG00000048528"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048583"	0.797204	0	0	2.884523	0	0.446613	2.460794	0.095343	1.089419	7.870511	266.536896	217.866745	7.759064	0	6.62254	0	0	2.597569
"ENSMUSG00000048779"	66.950333	62.218002	100.095146	60.886097	66.750664	41.611488	0.243084	1.003442	0	0	0.154259	0	4.373373	17.447748	0	25.697296	21.548779	0.189126
"ENSMUSG00000048782"	0	0	0	0	0	0	0.517643	0	0.261859	0.441194	0.679259	1.191993	0	0	0	0	0	0
"ENSMUSG00000048897"	36.516834	41.264313	30.082016	18.9578	36.078476	12.895458	2.444286	3.833178	3.059119	1.410943	5.195047	5.376245	12.351234	39.612976	5.499953	71.703148	52.510559	1.746033
"ENSMUSG00000049109"	0.57303	0	0.129547	0.743489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102
"ENSMUSG00000049123"	0.155006	0	0.133475	0.053044	0	0.108213	0.056273	0.236857	0.055349	0	0.074267	0.054872	0	0.006378	0.027801	0.053527	0.222503	0
"ENSMUSG00000049280"	0	0	0	0.013885	0.036613	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049350"	0	0	0	0	0	0.06923	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000049420"	0	0	0	0	0	0	0	0.592599	1.313849	0.389954	1.53467	3.713902	0	0	0	0	0	0
"ENSMUSG00000049516"	36.580231	43.384518	32.621555	28.748281	63.116978	13.464284	17.911915	22.43012	17.855896	6.161345	18.378981	23.076996	13.498743	31.228436	5.718615	43.88998	49.869743	1.738893
"ENSMUSG00000049571"	0	0	0	0	0	0	0	0	0.074814	0.065274	0	0.238911	0.121606	0.040822	0.045737	0	0.101279	0.033076
"ENSMUSG00000049580"	0	0	1.279868	0	0	0.706625	23.190948	30.997934	26.128126	1.029207	3.2056	3.771331	4.497873	0.051852	0.310007	0.060669	0	0
"ENSMUSG00000049583"	0.000604	0	0	0	0	0.00301	0	0	0	0	0	0	0	0	0	0.004809	0.002198	0
"ENSMUSG00000049641"	0	0	0	0.084572	0	0	0	0	0	6.528187	19.814297	20.116961	0	0	0	0	0	0
"ENSMUSG00000049643"	12.402685	17.872066	11.069767	7.84272	32.256062	5.814093	2.078748	2.418454	3.000375	2.587152	4.473027	4.750614	2.257971	5.542187	0.889898	6.627023	3.750618	0.390615
"ENSMUSG00000049674"	0	0	0	0	0	0	0	0	0	0.003224	0	0	0	0	0	0	0.014354	0
"ENSMUSG00000049676"	0.861838	2.698614	1.642424	0.772385	0.994325	1.50033	0.839529	0.739517	1.02759	0.077346	0.288848	0.362992	3.129704	0.703886	0.635239	0.608044	0.939823	0.233845
"ENSMUSG00000049709"	0.419108	0.915527	0.440521	0	0	0	0	0	0	0	0	0	0.792991	0	0.341847	0	0	0
"ENSMUSG00000049728"	1.824587	4.440101	2.30299	1.75621	4.757458	1.607111	2.493228	3.184069	2.749251	1.373795	1.559306	2.512811	2.590733	1.8551	1.112598	1.202362	1.667997	0.710841
"ENSMUSG00000049739"	8.267361	12.548974	10.605806	7.070192	11.052649	4.903786	3.377873	5.374377	4.733743	2.842326	6.206197	6.830294	8.152337	10.175594	6.595366	11.029	12.794013	2.312243
"ENSMUSG00000049797"	0	0	0	0	0	0	0	0	0	0	0	0.000344	0	0	0.001188	0	0	0
"ENSMUSG00000049872"	0	0	0	0	0	0.008962	1.968986	2.327624	2.325263	0.15193	0.445448	0.44087	0	0	0	0	0	0.05861
"ENSMUSG00000050085"	0	0.003098	0	0	0	0	0	0	0	0.000935	0	0	0	0	0	0	0	0.000156
"ENSMUSG00000050266"	0	0	0	0	0	0	0	0	0.135647	0	0	0	0	0	0	0.105571	0	0
"ENSMUSG00000050276"	0	0	0	0	0	0	0	0	0	0	0	0.073951	0	0	0	0	0	0
"ENSMUSG00000050366"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001326	0	0	0	0
"ENSMUSG00000050382"	0.263409	0.059825	0	0.299536	0.102974	0	0.868081	1.407581	0.77863	0.389742	1.245835	1.766617	0.197111	0.087901	0.075357	0	0	0.062042
"ENSMUSG00000050440"	0	0	0	0	0.959983	0	0	0	0	0.175858	0	0	0	0.42217	0	0	0.63118	0
"ENSMUSG00000050473"	0	0	0	0	0.163763	0	0	0	0	0	0	0	0	0	0	0	0.361804	0
"ENSMUSG00000050708"	1216.47522	1314.597046	2138.205811	1363.467041	1703.480591	947.812561	213.731522	265.77951	271.927338	72.290955	63.88345	89.9534	116.304108	1234.171997	57.58358	1844.329712	1565.903442	24.516258
"ENSMUSG00000050844"	0	0.414949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050855"	0	0.145232	0	0.79438	0.286946	0	0.236681	0.378339	1.164909	0.547146	0.64034	1.1582	1.299905	0	1.05537	0.497145	0	0.345993
"ENSMUSG00000050870"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050953"	0.069695	0	0.204144	0.1109	5.274148	0	53.543449	51.112423	63.691498	9.721249	5.97858	8.960418	73.804985	2.986358	70.441193	3.85443	1.948561	25.662054
"ENSMUSG00000050973"	0.426632	0	0	0.603423	0.659729	0.299465	0	0.75695	0.200061	0	0.468471	0	0.614657	0.917998	0.592144	0.952539	0.954854	0.353887
"ENSMUSG00000051007"	3.295219	4.591455	6.662447	4.348561	2.566818	2.784663	4.370271	4.928266	4.21198	1.45745	3.613706	4.666939	3.139341	2.329945	0.878556	4.045844	2.313344	0.646288
"ENSMUSG00000051041"	0	0	0	0.186616	0	0	7.537789	7.791609	3.936677	0.266696	1.87352	2.416837	0	0	0.078017	0	0	0
"ENSMUSG00000051048"	0	0	0	0	0	0.164658	27.243923	25.999695	18.797424	0.438792	0.157018	0.681578	0.674183	0	0	0	0	0
"ENSMUSG00000051051"	0	0	0	0.051423	0	0.031153	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000051113"	1.173275	0.988944	0.940417	0.792692	0	0	0	0	0.222242	0.119953	0.677758	1.112401	1.448763	1.202853	0.241704	3.060467	2.371104	0.247257
"ENSMUSG00000051180"	0.203901	0.034741	0.378722	0.091944	0.023454	0.167515	0	0.018962	0.070454	0	0.011354	0	0.046137	0	0	0	0	0.024246
"ENSMUSG00000051182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000051200"	0	0	0	0	0	0	0	0	0	0	0.004251	0	0	0	0	0	0	0
"ENSMUSG00000051340"	0	0.001164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000051354"	0	0.643082	0.228108	0.458702	0	0	0	0.087012	0	0	0.24749	0	0	0	0	0	0	0
"ENSMUSG00000051437"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000051451"	14.020815	16.150894	12.886773	9.667551	14.883497	3.493983	13.498127	14.736129	15.277682	6.602768	28.893637	28.116974	20.654194	9.98773	12.298402	20.876984	20.460617	3.617149
"ENSMUSG00000051504"	4.93862	11.533517	0	0.884236	0	0.550426	0	0	0	0	0	0	0	0.411966	0	0	0.250629	0
"ENSMUSG00000051515"	0	0	0	0	0	0	0.039816	0	0	0.108633	0.163702	0.438815	6.180511	0	2.903126	0	0	0.878807
"ENSMUSG00000051680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006386	0
"ENSMUSG00000051727"	0.406172	0.780624	0	0	0	0	0	0.286084	0	0	0.170636	0	0	0	0	0.091217	0	0
"ENSMUSG00000051735"	5.072658	8.66721	7.280574	4.879667	5.525635	1.903881	0.653383	0.822722	0.253626	0.428963	1.73945	1.414679	3.749753	6.251627	1.131695	8.352031	13.644707	0.461256
"ENSMUSG00000051736"	0.889701	0	0	0.714936	0	0.081292	9.047849	9.701913	7.62976	1.73208	1.816021	4.980507	12.812352	0	2.904332	0	0	0.56155
"ENSMUSG00000051910"	0	0	0	0	0	0	0.005974	0.2744	0.836068	2.110626	13.32299	11.211377	0.277308	0	0.132563	0	0	0.048849
"ENSMUSG00000052040"	25.631039	32.213516	23.707804	18.741631	33.692123	8.790159	6.3477	11.482993	8.605216	4.393566	8.755386	14.160544	38.305191	17.664778	27.736994	31.228434	44.099499	11.454528
"ENSMUSG00000052273"	0	0	0.047603	0	0	0	0	0	0	0	0	0	0.702769	0	0.570047	0	0	0.138372
"ENSMUSG00000052301"	0	0	0.25326	0	0	0	0	0.263466	0	0	0.11843	0.092772	0	0	0	0	0	0
"ENSMUSG00000052305"	0.433523	1.822135	1.232149	0	0	0.397531	0.185816	0.560242	0	0	0.830855	0	4.809642	0	19.18561	0	0	16.146544
"ENSMUSG00000052353"	0	0	0	0	0	0	0.821529	0.734121	1.098	0.042	1.405645	1.841685	0	0	0	0	0	0
"ENSMUSG00000052707"	15.584932	14.59522	18.455952	11.778131	15.945911	5.71384	16.36244	21.914845	17.753283	7.424336	15.912202	18.40794	20.104513	22.115509	9.864099	32.825272	32.608559	3.282103
"ENSMUSG00000052749"	6.880606	10.546394	5.111112	2.024119	23.313414	1.106487	0	0.067295	0	0	0.033155	0.033673	0.284903	31.733021	0.280452	44.197773	79.682487	0.135115
"ENSMUSG00000052889"	41.380039	42.724384	37.306458	39.215881	26.415161	13.145811	0.015979	0.030697	0.150509	0.127355	0	0.19988	0	57.230415	0.030302	79.144043	73.743492	0.056029
"ENSMUSG00000052974"	0	0	0	0	0	0	2.699417	3.285071	1.59211	0	0	0	0	0	0	0	0	0
"ENSMUSG00000053025"	0	0	0	0	0	0	0	0	0	0.014238	0	0	0	0	0	0	0	0
"ENSMUSG00000053046"	1.094164	0.801781	0.352436	0	0.194746	0.556639	0.102273	0.598923	0.329042	0.512636	1.805046	1.93394	4.272494	0.240294	1.752771	0.551328	1.555752	0.388457
"ENSMUSG00000053111"	0	0	0	0	0	0	2.862216	3.767443	2.800539	0.190552	0.317623	0.592529	0.408178	0	0	0	0	0
"ENSMUSG00000053198"	0	0.362006	0	0.401502	0	0.428348	0	1.260826	0.580541	1.44159	2.832883	3.471313	2.090718	0	0.857119	0.125832	0	0.211724
"ENSMUSG00000053219"	0.827186	0.873159	0.654731	0.577437	9.194411	0.252479	1.227634	1.800195	2.743335	0.038753	0	0	3.828263	0.378203	0.395319	1.695624	3.764853	0.223627
"ENSMUSG00000053565"	64.53083	70.76799	81.571854	37.735596	74.258163	22.817978	53.863529	52.155682	61.003689	22.28791	45.739361	58.135868	43.442951	21.232487	12.473791	40.570538	43.452118	5.344972
"ENSMUSG00000053801"	0.390676	0.835737	0.729846	0	0.979167	0.237786	2.935856	4.117752	5.613938	2.103205	1.83168	2.461166	0.988215	0	0.161419	0	0	0
"ENSMUSG00000054065"	0.586037	0.634597	0.313457	0	2.490752	0.064907	0	0	0	0	0	0	1.246742	0	0.304211	0	0.362412	0.628074
"ENSMUSG00000054161"	0.466743	0.774516	0.333891	0	0.726962	0.231291	0	0.848708	0.163814	0.359674	0.936423	1.289866	0.381893	0.222885	0	0.763293	0	0.104578
"ENSMUSG00000054236"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054381"	3.33072	3.911965	2.983114	2.179786	4.844257	1.757449	1.627084	2.586873	2.0805	1.234564	1.788193	2.621785	3.432119	2.968781	1.906888	4.978158	4.739855	0
"ENSMUSG00000054498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054555"	0.166906	0.007972	0	0.063465	0.029252	0	73.648994	79.468102	76.764389	3.477456	8.400788	14.005099	10.315155	0.101735	0.539379	0	0.093784	0.109511
"ENSMUSG00000054662"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054676"	12.360609	20.278612	19.63846	6.970106	14.883932	5.414887	5.00321	5.329054	3.238508	0.526276	1.450053	2.837825	3.119554	13.984735	1.588773	17.828712	28.8421	0.614631
"ENSMUSG00000054716"	1.848483	3.306542	3.194813	2.472501	2.718054	1.297762	4.984166	5.924512	7.768782	1.794325	7.996926	10.245777	2.857913	0	2.13143	2.308105	0.419766	0.451517
"ENSMUSG00000054746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011868
"ENSMUSG00000055102"	0	0	0	0	0	0	0	0.581395	0	0.029842	0	0	0	0	0	0	0	0
"ENSMUSG00000055116"	6.660312	5.468285	7.554284	4.968181	3.486779	3.08105	8.678575	10.86991	10.507153	3.379126	8.986938	14.103927	12.191432	1.322457	9.617907	2.325947	0.690325	4.765221
"ENSMUSG00000055319"	6.244903	7.691432	8.341632	5.812443	12.403958	2.996983	18.771746	23.702204	22.181055	5.328974	9.44236	9.987019	8.430869	6.066774	4.788551	10.954168	11.500597	1.798335
"ENSMUSG00000055407"	0	0	0.032442	0.05439	0	0.000313	7.627328	12.178109	9.936317	1.826992	2.199062	4.618219	5.636724	0.485478	13.230416	2.262691	1.042317	5.453443
"ENSMUSG00000055489"	0	0	0	0.155118	0	0	0	0	0	0.910667	28.085239	23.759171	0.249581	0	0	0	0	0
