"gene"	"Old.Inflammatory-Mac.D2_1"	"Old.Resolving-Mac.D2_3"	"Old.Inflammatory-Mac.D2_2"	"Old.Resolving-Mac.D2_2"	"Old.Inflammatory-Mac.D2_3"	"Old.Resolving-Mac.D2_1"	"Old.FAPs.D2_1"	"Old.FAPs.D2_2"	"Old.FAPs.D2_3"	"Old.MuSCs.D2_1"	"Old.MuSCs.D2_2"	"Old.ECs.D2_2"	"Old.Neutrophils.D2_2"	"Old.Neutrophils.D2_1"	"Old.Neutrophils.D2_3"	"Old.ECs.D2_1"
"ENSMUSG00000087598"	0.754474	2.027839	2.222339	1.725478	0.681989	1.146412	0.966298	0.055944	1.163016	2.32818	2.907496	2.438807	2.06346	1.686661	1.358374	3.123552
"ENSMUSG00000094626"	0.60658	1.378075	1.170638	1.478161	1.031685	1.33832	0.963625	2.265376	2.402384	0.298728	0.608701	0.165253	0.27375	0.126856	0.168097	0.318899
"ENSMUSG00000000295"	2.925741	2.181084	1.350031	3.152544	1.884157	2.410656	4.852144	7.908634	7.813652	9.459756	4.161696	4.954719	3.794968	0.836069	3.132535	2.246533
"ENSMUSG00000001773"	0	0	0	0	0	0	0.070927	0	0	0	0	0	0	0	0	0
"ENSMUSG00000001827"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000002205"	8.085854	10.911681	11.630203	9.717367	8.278239	11.482361	2.756684	5.077393	5.351032	3.562607	6.249223	12.833911	5.845397	3.875894	4.711264	8.187516
"ENSMUSG00000002409"	2.250414	6.507044	8.711761	6.727821	2.144338	6.93198	1.542815	3.312474	3.019136	6.070366	17.52816	10.310129	7.371515	5.08468	5.232692	7.52633
"ENSMUSG00000002771"	0.017641	0	0.092436	0.175455	0	0.159863	0.408576	1.333174	1.350592	0.300152	0.598086	0	0.12796	0	0	0.345084
"ENSMUSG00000002957"	32.616821	41.09446	48.447483	47.079342	58.092018	38.927441	17.513054	35.303688	36.520752	15.886364	12.704703	15.124899	14.663604	8.610429	8.034945	14.874896
"ENSMUSG00000002968"	8.088047	9.527441	11.908756	7.380689	7.912312	6.640028	6.616413	14.957009	13.633636	16.17239	25.87994	9.87215	8.925717	5.49943	3.779063	9.845043
"ENSMUSG00000003184"	5.899775	11.060228	12.059897	12.423309	8.054078	12.04031	4.06642	12.687118	16.185032	11.562296	23.242311	21.053217	26.484886	15.630601	8.644372	18.348255
"ENSMUSG00000003190"	0.942158	1.677736	1.547044	1.605424	1.573015	1.556039	1.704428	2.071556	1.864516	2.740953	3.890514	3.46071	2.955639	2.656952	2.180022	4.228863
"ENSMUSG00000003226"	45.127274	53.96619	48.043468	45.833462	46.489422	43.97274	15.810098	32.500568	35.96217	34.183498	40.721272	40.371147	36.760738	23.496349	17.765385	34.073536
"ENSMUSG00000003227"	0	0	0	0	0	0	0	0.438018	0	0	0	0	0	0	0	0
"ENSMUSG00000003363"	130.337723	252.369629	171.839737	92.156868	66.660767	110.293694	7.299095	14.523875	12.948706	9.667872	17.797728	8.834044	10.717416	6.583651	6.693882	8.826276
"ENSMUSG00000003435"	17.141813	22.401505	23.706949	22.109491	16.890598	28.771761	8.996494	21.868036	22.734747	18.512737	22.027372	24.355515	18.995152	14.833261	9.671123	22.224899
"ENSMUSG00000003437"	21.225843	28.877783	24.241358	32.565453	31.346926	32.013802	9.605749	17.902809	19.176746	16.068893	16.870098	18.564142	14.699213	12.067495	8.441523	15.649076
"ENSMUSG00000003438"	8.255549	10.183365	9.214972	6.700681	9.388005	5.208927	7.951077	17.540092	18.191906	17.226954	9.161263	10.667721	10.99707	5.133544	3.297186	6.017765
"ENSMUSG00000003762"	3.294476	4.634545	4.638104	4.12591	3.484248	4.301124	4.32482	8.972034	11.528007	2.699493	9.138746	2.647952	3.262025	1.44603	0.882886	2.562019
"ENSMUSG00000003863"	0.07432	0.07203	0.087121	0.084661	0.136836	0.038058	0.154228	0.57521	0.252337	0.582055	0.719441	0.981348	0.197877	0.536962	0.370229	0.53149
"ENSMUSG00000004056"	9.576333	21.090132	16.085056	17.748547	17.242689	21.019297	7.580416	14.951012	13.648203	11.877667	23.757486	6.394747	4.61339	6.884233	3.00099	5.575999
"ENSMUSG00000004508"	16.070745	31.607281	32.45499	26.684557	15.373441	25.840967	1.995908	6.318767	4.762203	5.376309	5.329943	8.46999	8.68932	5.882966	5.304064	7.841178
"ENSMUSG00000004609"	7.298747	30.562593	41.689812	54.064182	14.515831	33.274868	0	0	0	0	0	0	0	0	0.700533	0
"ENSMUSG00000004612"	0	0.723117	0.64095	1.797065	0	2.778551	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000005609"	9.416742	7.720456	9.88994	8.009972	7.547721	5.838515	7.784845	16.729967	14.750074	14.452177	20.157562	18.562971	15.631592	11.664759	7.374584	15.167121
"ENSMUSG00000005610"	189.206177	127.33799	133.337463	153.949188	169.463135	116.013496	80.202255	223.79892	175.032013	192.064468	218.521942	173.084213	163.795578	112.893677	73.673981	145.962448
"ENSMUSG00000006307"	6.979999	6.182604	9.112766	6.170364	7.538194	7.024694	2.341596	5.112473	4.590112	6.085863	8.680684	9.010957	7.421589	5.267688	3.392249	6.700812
"ENSMUSG00000006310"	0	0	0	0.15833	1.039521	1.076502	0	0.556013	0	0	0.315168	0	0.127802	0	0	0.306084
"ENSMUSG00000006948"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000007783"	0.23982	0	0	0.302405	0.077904	0	3.325114	8.942913	9.223886	3.535619	3.142546	7.6237	5.113303	2.228059	1.907899	3.182828
"ENSMUSG00000007833"	6.198193	7.508903	8.08982	6.183921	5.264695	7.231728	1.053786	4.271665	4.275826	3.031742	3.763323	5.560262	3.423766	2.665154	2.37604	3.00271
"ENSMUSG00000007837"	3.348888	3.521801	2.938238	3.0184	1.349751	1.601816	0.974547	2.413625	3.004567	0.897748	1.350025	7.468392	4.611376	4.279007	3.549442	8.201373
"ENSMUSG00000007891"	2467.849609	2051.728516	1271.457397	660.62677	765.660706	683.547913	22.708773	40.475372	45.410515	31.506773	30.058573	55.127708	43.410557	31.307503	39.6096	32.452145
"ENSMUSG00000008028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000008140"	17.34845	17.265474	14.568995	12.330482	14.295366	13.114081	7.263079	15.980309	18.878853	15.411639	14.387794	20.013378	17.051979	6.41113	6.960367	13.68188
"ENSMUSG00000008461"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000008734"	0.227376	0.244227	0	0.058732	0.401389	0.829755	3.696932	7.237822	7.610577	3.486348	3.220835	20.034052	32.729336	10.467237	13.80676	14.84862
"ENSMUSG00000009487"	0	0	0	0	0	0	0	0	0	0.192361	0.17649	0	0	0	0	0
"ENSMUSG00000009647"	7.08607	4.412485	4.754535	4.016097	8.254269	5.23085	5.483143	14.782688	14.67551	15.188078	27.130716	8.760635	7.970905	4.789493	4.033807	8.338151
"ENSMUSG00000010307"	21.08642	64.757904	55.81971	32.430286	13.891542	38.034962	0.187671	0	0.263141	0.400396	1.030404	3.180817	1.670434	1.562991	2.079646	3.702218
"ENSMUSG00000010461"	3.349828	8.616208	3.739064	5.339354	0.838761	2.037896	1.457233	3.683317	2.966969	4.040658	24.959637	0.094733	0.033322	0.28044	0.180371	0.102533
"ENSMUSG00000011154"	0	0	0	0	0	0	0	0	0	0.020085	0	0	0	0.059471	0.075776	0.044219
"ENSMUSG00000011658"	0.707687	1.343177	1.604396	1.987387	1.182219	2.816377	1.033211	2.747659	2.080625	1.896843	2.569682	1.894854	2.079864	1.366207	1.069489	1.730475
"ENSMUSG00000012819"	1.683252	1.298469	2.200035	1.097918	0.959202	5.325738	0.053376	0.0779	0.054336	0.119607	1.204395	1.98945	3.02512	7.415371	2.15935	4.741791
"ENSMUSG00000013668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000014402"	25.284779	26.30232	22.895771	22.499685	20.056627	20.963125	10.150615	21.028873	23.850105	18.055473	17.350172	24.942118	18.748274	12.178849	9.989347	18.285904
"ENSMUSG00000015133"	5.738108	15.5561	20.775219	15.657689	9.379335	16.277111	6.740352	14.66254	13.058336	4.660501	10.584356	8.689111	5.629255	6.201022	5.292515	9.397022
"ENSMUSG00000015134"	0	0	0	0	0	0	0.436591	1.779008	1.635587	0	0	0	0.22555	0	0.109361	0
"ENSMUSG00000015305"	48.482323	55.446892	52.576553	32.087307	20.984289	28.916403	11.564732	27.923262	28.776316	15.423781	21.654989	30.911142	27.526573	19.993937	14.54294	29.07793
"ENSMUSG00000015519"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000015957"	0.812591	0	0	1.838006	1.575463	1.312971	2.638135	6.610936	5.180314	0.971826	0.214462	0.716674	0	0.338541	0.05199	0
"ENSMUSG00000015981"	0	0	0.162957	0	0	0	0.124586	0	0.225819	0	0	2.583669	1.083418	1.015252	0.692469	2.281149
"ENSMUSG00000018909"	12.425966	22.248686	21.741879	24.769567	12.690039	21.006418	1.111935	2.679097	3.720344	2.929808	3.015584	42.773438	20.494011	12.973355	12.60149	21.562597
"ENSMUSG00000018995"	2.572291	2.402356	1.711748	1.391988	2.326155	3.480624	1.023845	1.700732	1.853182	2.717424	4.085426	3.310149	2.478713	0.88796	0.642919	1.686917
"ENSMUSG00000019194"	0.550203	4.954115	5.944019	5.5905	0.961046	3.884154	6.729013	11.044901	10.057451	3.773037	8.691091	28.431913	7.598654	13.420588	7.119219	16.415207
"ENSMUSG00000019539"	0.673292	1.210516	1.699804	1.462972	0.330597	1.44219	41.553555	76.410439	74.449318	15.702369	13.481567	8.257895	5.721723	2.146873	2.546135	3.742465
"ENSMUSG00000019782"	27.977852	24.629261	21.028542	20.929945	24.572195	15.255969	24.325752	40.430149	61.849758	33.208042	21.713976	31.658695	29.39929	17.240595	13.103891	35.963783
"ENSMUSG00000019790"	12.233376	10.95684	12.296749	10.308819	10.396597	8.928051	2.503479	5.199834	7.181069	5.5912	7.481582	14.336357	21.602779	13.18115	10.277428	17.648018
"ENSMUSG00000019802"	16.040138	14.655398	12.999318	12.429524	14.274516	10.466132	12.979032	27.59523	27.984009	16.985233	24.374306	18.54126	18.451799	12.649457	9.408019	17.962824
"ENSMUSG00000019804"	136.878967	107.232391	80.635757	68.666664	101.662117	60.370113	25.154596	52.576817	58.217583	32.838562	29.752045	47.558975	48.134613	27.508642	26.305307	58.615261
"ENSMUSG00000019809"	7.00705	8.90577	6.70975	10.454207	6.061319	7.50438	4.170603	9.590313	10.209577	6.748238	10.08534	6.132877	8.601941	4.365139	4.302409	5.018425
"ENSMUSG00000019813"	1.537371	1.371244	2.428535	1.17075	1.502846	2.070947	1.75009	2.310435	6.085183	3.656159	3.689339	1.685233	1.759259	0.876213	0.459578	2.884327
"ENSMUSG00000019826"	2.646875	4.68979	4.077484	4.649388	2.052659	4.076631	1.181023	1.865582	3.129582	2.410047	4.126142	3.792117	3.335038	3.900527	2.341846	4.327576
"ENSMUSG00000019832"	45.336899	39.292587	34.783447	31.415976	46.601883	23.263071	7.778405	16.907116	15.073989	0.510354	0	1.886596	1.981073	1.181175	1.255619	1.018096
"ENSMUSG00000019841"	10.267617	8.286075	8.806873	7.033574	7.966247	6.993256	8.652675	19.693853	19.487858	12.166965	28.440058	11.50045	7.29526	6.317264	4.963094	10.728546
"ENSMUSG00000019843"	6.995299	9.623203	5.788096	8.495457	16.957417	8.593212	7.058637	16.272266	12.769134	8.47992	8.789747	25.966354	18.648365	15.206717	12.227078	29.546852
"ENSMUSG00000019846"	0.043913	0.059796	0	0.178641	0.046175	0.10262	30.629866	69.48378	74.505463	16.000969	11.186408	99.100334	93.818176	65.160393	51.946594	108.919151
"ENSMUSG00000019848"	0	0	0	0	0	0	0	0	0.184793	11.855941	20.443304	0	0	0	0	0
"ENSMUSG00000019849"	3.985873	3.022193	2.599852	2.974045	3.880558	2.642242	3.279854	6.699561	7.248629	5.797768	5.844683	4.189516	3.560135	1.649565	1.6051	3.37471
"ENSMUSG00000019857"	10.611197	11.995449	10.946806	12.722653	7.579221	12.530726	5.647357	7.622046	12.034396	14.939806	17.615757	15.342928	9.019396	9.201936	5.42578	8.684491
"ENSMUSG00000019861"	4.574127	5.915844	4.222102	4.643377	5.160534	3.974462	3.069295	7.861871	6.797476	5.278411	5.910239	18.960184	18.043324	12.796009	10.597061	23.493977
"ENSMUSG00000019864"	3.188155	2.458946	1.380625	3.203319	2.865716	2.138268	0.670909	1.396516	1.442868	1.83284	3.543422	2.171403	2.44976	2.45791	1.751329	3.05326
"ENSMUSG00000019866"	9.915615	11.534762	11.966323	13.21343	17.116968	10.195401	0.06204	0.188073	0	1.595156	9.021795	4.760229	2.868104	3.973508	3.10247	2.768507
"ENSMUSG00000019872"	93.365456	121.732681	84.670753	74.717484	62.608421	64.313736	3.286783	5.832123	5.455963	3.157536	6.359514	10.632584	10.668154	10.072062	7.37743	10.371075
"ENSMUSG00000019878"	10.589912	7.480811	7.452812	9.069247	7.265718	7.053687	4.535316	11.433315	11.319337	12.835392	16.393398	11.097748	8.362824	6.455887	4.940248	10.949082
"ENSMUSG00000019889"	0.015381	0.038964	0	0	0	0.133528	0.604953	1.14516	1.208589	16.424294	18.111303	30.33564	25.926277	18.7057	16.363176	26.288618
"ENSMUSG00000019917"	4.220593	6.172952	6.974413	7.133894	2.721938	5.421146	9.105183	22.552074	22.350048	14.797049	20.650551	24.861814	21.983883	14.075057	14.018993	23.504419
"ENSMUSG00000019977"	13.994282	13.54479	12.30512	11.044746	15.574243	13.077333	6.885562	12.720732	16.812305	18.995743	21.726761	12.774405	13.817129	9.318889	8.15883	14.107761
"ENSMUSG00000019982"	0.125323	0.273825	0.244232	0.171149	0.260455	0.536735	0.126855	0	0.202572	1.479316	0.764602	0.006897	0	0	0	0
"ENSMUSG00000019984"	8.965734	11.645457	9.364015	8.582235	9.657227	8.153516	3.146885	9.422069	7.472447	7.776749	10.468575	11.225688	8.762277	5.43646	4.955434	8.051707
"ENSMUSG00000019990"	8.369076	23.502047	29.626913	28.595943	17.256094	33.473549	1.094972	4.465744	5.234324	8.071908	19.88343	4.21314	7.404482	4.775999	2.148952	6.504596
"ENSMUSG00000020000"	0	0	0	0	0	0	0	0.184655	0	2.523261	0.271445	2.026016	0	0	0.339441	0.560035
"ENSMUSG00000020072"	0	0	0	0.036601	0	0	0	0	0.353418	0	0.689914	0	0.124348	0.129159	0	0
"ENSMUSG00000020079"	8.257352	6.600624	6.222714	7.028093	4.566144	9.13321	2.808868	6.269812	6.783235	6.322152	4.910771	3.994939	3.662136	3.239382	2.683932	3.510254
"ENSMUSG00000020092"	3.112565	3.954957	4.18621	3.552948	1.319214	2.258941	0.522336	1.155569	1.157187	3.032255	7.048379	16.517975	12.947785	8.675921	6.811264	13.775508
"ENSMUSG00000020097"	105.4701	102.549156	105.181793	68.605675	77.429733	82.918579	5.740298	14.096979	12.017118	15.041503	16.119875	6.182053	11.371599	3.743655	4.594521	4.202308
"ENSMUSG00000020101"	43.747383	80.127777	82.160469	71.44072	49.938412	95.569054	0.893492	3.056862	2.281977	1.325461	5.309865	16.905912	13.116012	12.63741	8.048762	24.771063
"ENSMUSG00000020109"	7.67424	10.976003	14.809993	10.324946	5.942669	9.91412	4.869091	10.392713	11.463162	11.245712	10.887411	9.094446	8.526859	5.250141	5.832494	8.127525
"ENSMUSG00000020111"	19.675852	18.611002	15.899855	14.473833	16.200632	15.763822	7.457078	15.11298	18.567074	14.964247	40.196804	10.451964	10.855823	5.541346	5.167428	6.469198
"ENSMUSG00000025103"	15.118833	17.29582	14.933757	18.797535	17.838863	15.565989	8.227633	18.211372	21.693838	14.957712	19.72541	13.968357	15.191033	8.817716	7.355216	16.866777
"ENSMUSG00000025104"	2.179748	3.914315	9.564453	8.239672	7.294936	5.988335	4.470029	9.240908	9.572109	3.291193	3.756711	13.88982	9.370494	9.193766	5.963128	13.480635
"ENSMUSG00000025147"	4.442995	5.700434	6.510259	5.704172	2.894242	6.158785	2.191086	3.568537	2.613313	8.605296	12.478717	14.274864	10.631311	6.001488	5.510926	15.356247
"ENSMUSG00000025326"	21.067112	20.944021	21.619179	20.956398	25.469271	18.015751	16.755255	21.34831	34.296974	42.83149	32.44112	17.333492	22.846886	12.110175	8.258305	15.940908
"ENSMUSG00000025464"	4.326679	12.675799	8.965626	5.648421	2.644467	4.597279	0.375743	1.258878	1.17955	1.045585	0.736302	1.745058	1.109812	0.774335	0.738981	0.759533
"ENSMUSG00000025473"	163.450516	67.151787	44.460468	23.828079	126.546715	25.149092	0.611628	2.063557	2.075984	2.540621	1.281295	0.839421	0.56777	0.175038	0.761707	0.750923
"ENSMUSG00000025475"	0	0	0	0	0	0	0.092775	0.596517	0	0	0	0	0	0	0	0
"ENSMUSG00000025479"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000025480"	0.169071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000025485"	10.247334	10.119115	11.382655	10.243886	10.766505	11.690255	3.94381	9.23765	9.623358	9.53161	7.544355	12.389671	9.222863	5.863821	3.586655	11.6766
"ENSMUSG00000025486"	0.638089	2.781442	3.439717	2.538035	1.528411	4.41162	0.775333	1.316793	2.039547	1.611414	2.568124	3.113856	1.912162	2.10157	1.778939	3.665523
"ENSMUSG00000025487"	18.466713	15.76158	14.549507	14.170465	16.86171	14.406271	10.70939	26.177496	22.055525	17.607965	11.432171	11.393731	17.700054	9.017845	7.94592	11.514312
"ENSMUSG00000025491"	7.888551	5.548499	7.900676	9.727782	14.494945	13.820184	0.451566	0.486678	0.384492	7.299695	0.502179	0.640002	3.663787	0.710205	0.732538	0.823691
"ENSMUSG00000025498"	22.438107	248.428955	147.910416	203.9841	64.826439	253.735153	2.593037	21.084354	9.546133	4.552407	6.257458	83.332565	19.020382	44.204498	65.67292	42.610653
"ENSMUSG00000025504"	0	0.057549	0	0	0	0	0	0	0	0	0.293632	4.430932	5.740046	2.59066	2.572589	6.154495
"ENSMUSG00000025584"	12.79903	7.897837	8.055218	7.808294	14.700372	8.88266	7.672969	15.937728	15.809737	9.599604	3.845798	28.82753	18.974108	14.8198	11.376043	30.280481
"ENSMUSG00000025723"	0.155916	1.262014	1.286351	1.870898	0.944809	0.435778	5.932105	11.208337	13.189613	3.145659	2.66792	2.634048	2.521723	1.037822	1.444926	2.022859
"ENSMUSG00000030417"	32.147434	20.06249	15.472507	23.225779	22.918493	18.805147	14.378181	34.225407	37.117737	35.124638	33.753395	14.751208	23.554424	11.699427	9.059558	11.817624
"ENSMUSG00000030423"	4.988737	6.965685	5.921196	6.416879	5.090324	5.815382	6.588722	12.86285	12.516099	8.517882	9.132471	5.078578	9.374843	4.309527	3.947497	5.285975
"ENSMUSG00000030447"	131.068832	112.145096	89.659546	106.774109	105.397163	80.789711	17.229952	37.267586	38.615482	30.688492	27.950609	49.614342	49.099163	30.07296	28.640381	55.804531
"ENSMUSG00000030469"	1.935775	2.335337	1.592112	1.718593	1.466156	2.02918	1.777519	3.408573	3.449323	2.584346	2.94451	3.516649	3.901861	1.961642	1.747383	3.929737
"ENSMUSG00000030499"	0	0	0	0	0	0	0.710183	1.771623	2.046083	3.819839	6.839406	0.211176	0	0	0	0
"ENSMUSG00000030500"	0	0	0	0	0.00131	0	0.000641	0	0	0	0.344849	0	0	0	0	0
"ENSMUSG00000030523"	0.708528	0.590681	0.510141	0.099755	0.007674	0.202578	0	0	0	0.185526	0.008323	0.082124	0.083981	0	0	0.051214
"ENSMUSG00000030525"	0	0	0	0	0	0	0	0.085173	0	0.57017	10.287443	0	0	0	0	0
"ENSMUSG00000030527"	6.311236	7.134958	12.210456	11.989285	15.169539	12.453276	2.851352	7.258447	7.474583	12.14583	18.95825	9.154851	7.929296	5.804777	4.150662	7.228617
"ENSMUSG00000030530"	44.056557	35.456543	35.718323	38.069378	42.729382	35.243702	9.56673	21.191544	20.010788	14.520471	21.051477	24.737431	22.968878	11.567252	13.223254	15.701623
"ENSMUSG00000030532"	4.558226	4.622982	4.416157	5.959755	2.939371	7.872574	1.208825	2.98343	2.796396	4.077021	4.187065	2.12897	3.567045	3.469274	1.923983	2.98611
"ENSMUSG00000030533"	6.531398	6.794705	7.182132	7.493236	4.172878	10.463633	2.849292	2.933484	5.750179	9.002407	12.208505	4.569482	8.030916	2.690922	2.90249	4.570084
"ENSMUSG00000030534"	3.795322	4.806118	4.498855	3.841982	5.035563	3.985455	2.485204	3.729221	4.889316	2.921772	4.71344	3.912325	3.775288	1.467728	2.266798	2.989581
"ENSMUSG00000030536"	221.274811	171.126923	179.956299	181.260986	185.123016	174.077423	38.217789	82.91378	80.662468	59.99086	54.063347	87.613091	73.733902	43.498856	41.27483	74.161041
"ENSMUSG00000030538"	21.054726	24.788662	24.701988	14.985486	24.558392	15.38842	6.331463	11.156401	12.318507	7.435627	4.321863	10.025311	10.39641	3.010993	4.288484	9.668247
"ENSMUSG00000030541"	20.083731	20.195005	18.11952	23.671188	14.839825	18.882565	10.709152	17.515352	17.588133	21.970377	35.290913	8.975563	8.396632	7.098978	5.062977	9.72229
"ENSMUSG00000030554"	0	0	0	0	0	0.049717	2.010448	4.195274	4.62591	3.85014	3.966262	4.650516	5.244807	4.673752	3.712254	4.419875
"ENSMUSG00000030562"	0	0	0.084725	0.141747	0.034307	0	8.964929	22.020763	19.79464	3.573369	2.413091	8.885014	7.514647	3.710217	1.583673	4.817428
"ENSMUSG00000030577"	4.667651	14.474406	12.622252	5.763695	0.982209	8.500475	0	0	0	0	0	0	0	0	0.181892	0
"ENSMUSG00000030584"	0.279985	1.367608	0.142924	0.469326	0.126135	0.19389	0.542436	1.194582	1.637861	2.636016	2.269868	0.571364	0.664219	0.83218	0.144242	0.700181
"ENSMUSG00000030589"	4.36299	5.690482	7.934197	14.558597	16.174614	11.197714	0	0.183049	0	0.092721	0	0.694609	1.306582	0.63627	0.65565	1.193497
"ENSMUSG00000030592"	0.183973	0.202712	0.370491	0.186423	0.201116	0.380692	0.176693	0.114533	0.431827	2.429506	22.105211	0.588797	0.063857	0.182869	0.131272	0.075366
"ENSMUSG00000030607"	0	0.067153	0	0	0	0	0	0	0	2.210456	0.77477	0.35765	0.439633	0.227886	0.13812	0
"ENSMUSG00000030615"	15.903592	15.007944	11.534204	14.560802	13.750841	11.141828	9.3688	19.84766	18.014612	17.620752	26.230225	13.929781	11.400567	8.090705	7.495417	9.684332
"ENSMUSG00000030629"	32.359043	41.066433	45.542366	37.665512	23.219856	33.326492	11.553959	29.309216	22.823069	19.893723	41.596756	40.101944	31.497049	18.302164	17.441296	33.620014
"ENSMUSG00000030649"	7.677638	33.671741	34.903572	18.898003	4.648394	23.189514	3.87062	10.61691	13.946285	9.254383	4.078273	8.583064	8.045949	3.444489	6.229348	4.678122
"ENSMUSG00000030654"	53.683197	78.464844	61.856998	52.325081	40.961658	49.404762	12.039318	31.210609	31.48484	22.019918	16.825754	22.157396	18.987947	19.846903	17.811033	27.813555
"ENSMUSG00000030655"	29.305586	30.966845	35.514362	37.413128	34.155937	32.098618	11.448342	26.335218	24.076118	23.428219	36.052814	28.43482	26.648664	19.513247	14.877574	29.679277
"ENSMUSG00000030657"	14.337267	12.463059	12.352107	13.222704	18.944677	12.340257	1.476422	3.921931	3.379326	3.436026	1.833129	2.407101	2.755182	2.46129	1.150285	3.72123
"ENSMUSG00000030660"	16.349676	25.042616	27.391752	26.034527	21.697702	27.666662	7.235297	24.626932	17.243156	15.47542	19.087271	36.967564	36.057873	28.563606	19.846834	34.134609
"ENSMUSG00000030666"	0	0	0	0	0.060625	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000030671"	7.369079	9.3718	10.777407	8.993725	9.100579	12.708375	0.611905	2.069736	2.093908	3.460092	3.543126	1.468555	1.320979	0.943856	0.923851	0.963898
"ENSMUSG00000030678"	17.849283	22.874868	21.453447	17.661345	15.832953	19.496666	13.357173	26.574867	27.158243	22.930977	31.301676	18.624664	18.287874	10.814567	8.712891	22.389301
"ENSMUSG00000030682"	14.947601	15.86722	18.523039	13.526995	15.683243	13.796964	5.635329	14.955979	14.186166	11.867288	7.720604	26.754303	22.490685	23.787016	17.667593	29.525461
"ENSMUSG00000030685"	2.62607	3.706412	2.346393	3.046273	2.700529	3.612108	1.193332	1.924072	2.486307	2.999182	2.39579	0.810704	2.871625	0.526119	0.999375	2.434664
"ENSMUSG00000030688"	0.42123	0.462669	0.472505	0	0.170908	0.558568	0.716934	1.924131	1.475605	1.624831	6.681589	0	0.372861	0	0.261659	0.491258
"ENSMUSG00000030689"	7.530168	10.403704	8.819572	10.77789	11.169761	6.288613	5.769361	7.628686	10.540741	11.525721	6.898462	9.461256	12.800546	7.519277	4.495697	10.413028
"ENSMUSG00000030695"	198.821808	149.406662	112.160797	93.171738	135.820663	83.29834	71.568298	147.838837	165.01297	182.600159	164.959152	79.256714	85.373505	48.549889	47.991005	57.206249
"ENSMUSG00000030707"	83.85247	79.490189	83.932877	124.921295	143.7789	100.596634	0.27704	0	2.435113	0.396754	0	0.685527	0.72737	0.899593	1.299512	3.300674
"ENSMUSG00000030714"	6.694328	4.819063	3.189232	7.122647	5.910161	4.589291	3.120297	7.439641	7.749403	8.941512	7.048025	10.650137	10.287287	9.68995	6.637012	10.144218
"ENSMUSG00000030722"	1.768056	2.819754	2.189362	2.48216	2.178626	3.291628	1.04877	2.633336	1.77724	2.142289	2.338391	1.402312	1.672235	1.426834	1.342113	3.198423
"ENSMUSG00000030724"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000030726"	13.766417	13.286041	10.380466	8.554353	7.98901	9.450981	3.82186	7.312379	9.926881	10.934661	9.182191	11.603463	12.671397	6.009896	6.719356	11.168596
