"gene"	"Young.Resolving-Mac.D7_2"	"Young.Resolving-Mac.D7_1"	"Young.Resolving-Mac.D7_3"	"Young.FAPs.D7_1"	"Young.FAPs.D7_2"	"Young.FAPs.D7_3"	"Young.MuSCs.D7_3"	"Young.MuSCs.D7_1"	"Young.MuSCs.D7_2"	"Young.ECs.D7_2"	"Young.ECs.D7_1"	"Young.ECs.D7_3"
"ENSMUSG00000030868"	13.604109	11.72802	8.126151	11.711912	12.13788	14.627682	9.757699	10.602875	10.089709	11.860748	4.582286	14.721033
"ENSMUSG00000030873"	0	0	0	0	0.409125	0	0.326333	0.242246	0.173619	0	0.454902	0.891748
"ENSMUSG00000030888"	2.611923	3.313676	1.18431	5.538835	4.377302	4.697924	4.168265	3.949281	4.434516	3.335364	1.201107	2.865743
"ENSMUSG00000030890"	0	0	0	1.419608	0	3.730216	1.709709	5.342854	2.011427	0	2.019218	4.440241
"ENSMUSG00000030898"	0	0	0	0.226796	0.380412	0.628295	0	0	0	0	0	0
"ENSMUSG00000030905"	0	0	0	0	0	0	0	0.297342	0	0	0	0
"ENSMUSG00000030956"	20.049734	14.70645	5.444155	4.158938	11.677327	5.643578	17.516308	22.523327	8.221628	11.269681	12.806789	28.466263
"ENSMUSG00000030965"	21.161427	16.199921	5.338789	8.495689	9.165044	8.46349	10.087369	10.424509	7.066502	13.102694	4.360888	7.710043
"ENSMUSG00000030966"	9.596551	4.554451	2.616322	3.278738	2.706838	5.798777	1.407476	3.202639	1.746458	3.19369	3.10414	6.221032
"ENSMUSG00000030967"	14.875589	15.066239	6.706905	11.862803	13.925606	14.295847	17.939705	19.344833	10.88171	24.968349	7.292475	17.2756
"ENSMUSG00000030970"	33.767372	31.533392	11.340536	25.579998	26.765858	25.660345	31.999474	36.10297	29.465954	26.567732	14.847401	43.891575
"ENSMUSG00000030978"	9.223629	5.840857	3.9029	9.609497	8.678967	10.654783	24.721867	31.501329	26.519566	8.350883	5.195623	12.760438
"ENSMUSG00000030979"	3.669137	2.000552	0.320252	4.558146	2.473838	3.544295	1.993339	4.476052	3.5027	12.463874	0.246559	1.116747
"ENSMUSG00000030980"	5.400508	4.611236	2.85079	6.418081	5.700637	7.031017	7.545655	7.346762	5.521692	6.90984	5.292174	11.737545
"ENSMUSG00000030983"	14.108499	14.027232	4.873371	12.918096	12.828887	16.106934	15.147557	15.135015	15.544936	11.452431	5.006813	10.315023
"ENSMUSG00000030987"	10.493228	10.696918	3.320656	9.2235	10.28578	8.804188	8.484483	9.356476	4.074745	12.349463	7.320813	12.154634
"ENSMUSG00000030990"	63.415375	39.467239	18.990036	23.888882	25.818464	19.778635	11.532351	16.552305	12.768721	69.377838	10.020361	26.589367
"ENSMUSG00000030996"	0	0	0.021389	0.529771	0.559521	0.437224	2.908833	1.720624	0.328584	0	0	0.132553
"ENSMUSG00000031016"	4.004148	2.926344	1.928634	9.990033	5.512733	6.380991	9.496121	13.502925	8.448141	3.875118	1.040516	6.25579
"ENSMUSG00000031021"	20.406242	19.193378	8.946631	14.130762	13.648961	13.85823	7.215566	10.396624	8.3186	13.368994	6.254909	10.935493
"ENSMUSG00000031026"	0	0	0	0	0.436498	0.331765	0.29985	0.14461	0.266482	0	0	0.255797
"ENSMUSG00000031027"	0	0	0	0.207872	0.040005	0.241005	0	0	0.112402	0	0.044264	0
"ENSMUSG00000031029"	43.202633	42.484646	18.310955	48.524254	43.036469	44.717125	36.046028	33.650902	33.100769	16.128801	10.673316	40.879276
"ENSMUSG00000031068"	17.092119	17.074623	6.905915	26.174429	20.283781	24.58584	25.206795	29.157759	20.634882	5.952957	5.633595	16.378586
"ENSMUSG00000031073"	0.055524	0	0.057747	0	0.399987	0	0.175551	0.156756	0	0	0	0.10957
"ENSMUSG00000031077"	1.962362	0	0.7675	0	0	0	1.934088	1.855702	0.75003	0	0.817174	1.067471
"ENSMUSG00000031078"	0.898888	0	0.463473	33.610233	35.691189	34.85043	27.899967	28.31443	24.291679	0.252197	10.775978	23.858562
"ENSMUSG00000031090"	2.553641	1.219676	0.913735	1.557662	0.622443	1.34531	1.092964	1.702287	1.387996	1.923417	1.100043	1.969324
"ENSMUSG00000031097"	2.950839	1.411782	4.072062	1.044706	4.217332	3.857646	107.976974	67.547638	17.769693	11.993991	2.090782	0.614071
"ENSMUSG00000032743"	4.241779	3.060371	1.588301	5.323071	6.071136	6.134699	4.161545	4.201171	3.758212	5.238341	1.497626	3.500803
"ENSMUSG00000032777"	9.023154	7.672394	3.849755	15.213294	13.672971	14.447033	15.603473	19.904486	12.911574	10.568376	7.14453	16.609285
"ENSMUSG00000032812"	67.760025	53.639992	30.098043	20.496643	21.568375	24.362833	5.296227	5.569554	2.880608	70.394943	0.33185	2.083287
"ENSMUSG00000032875"	0.731729	0.261519	0.201748	11.375967	11.327554	10.325727	17.29781	22.044378	7.570491	0.306166	2.757082	1.367269
"ENSMUSG00000033458"	2.445544	1.655763	1.058901	3.588808	3.111766	3.24454	1.666471	3.118134	1.839901	1.936642	1.679868	3.261485
"ENSMUSG00000033510"	0	0	0	0.131276	0	0	0.000784	0.103419	0	0	0.00634	0
"ENSMUSG00000033917"	37.527958	34.280827	18.388247	12.732887	19.422651	15.864258	17.255016	19.922703	14.332719	19.194796	5.044672	12.032888
"ENSMUSG00000034867"	7.216268	5.335523	2.783043	16.409121	17.264622	18.05731	10.630721	11.590816	7.20445	5.938921	3.86512	9.60034
"ENSMUSG00000034875"	4.363537	2.347195	2.202691	4.716315	5.733371	4.755718	5.202981	5.127948	4.675642	1.124844	1.052748	2.564457
"ENSMUSG00000034951"	5.217379	5.274095	3.15801	4.207671	6.298183	5.224514	6.660161	7.174217	3.731984	3.434364	2.743056	4.892074
"ENSMUSG00000034990"	0.506737	0.197994	0.074495	2.019359	1.501011	2.223337	12.868968	11.348047	5.983561	4.010282	0.28608	1.081594
"ENSMUSG00000035314"	4.344774	1.625755	2.876249	2.364091	4.978602	2.792915	2.375622	2.234626	2.198912	2.302872	4.717079	17.427797
"ENSMUSG00000035547"	1.866803	0.326194	0.250073	5.013258	5.861114	5.050697	4.493875	4.283687	3.692405	0.168084	0.333114	1.818977
"ENSMUSG00000035623"	17.727928	17.011885	6.892763	21.151031	19.671207	12.954204	20.627916	21.57803	15.335378	33.326992	8.66659	19.296806
"ENSMUSG00000035704"	6.314636	4.498521	1.711191	8.421884	4.496568	4.606502	7.259276	6.22159	6.228191	2.769301	1.702862	1.916074
"ENSMUSG00000036111"	0.525027	0.352712	0	0.907324	1.338104	1.873153	0	0.444975	0.210565	0	4.62861	6.543567
"ENSMUSG00000036459"	0	0.318561	0.362901	5.158123	7.049241	7.720456	8.33882	10.003488	5.597823	0	1.473369	4.024742
"ENSMUSG00000036528"	7.553131	2.961197	5.845132	2.93857	1.972868	4.159863	4.321581	5.348385	1.220523	1.577711	0.194445	0.080346
"ENSMUSG00000036560"	0	0	0.118688	3.302105	4.68908	3.388138	1.49571	3.85981	0.532625	0	0	0.238692
"ENSMUSG00000036578"	0	0.484205	0	0.311402	1.424659	0.486499	0.345589	0.655785	0.170241	2.993298	0	0
"ENSMUSG00000036634"	0.595939	0.03859	0.305405	0	0	0	0.901463	0.502404	0	0	0	0
"ENSMUSG00000036751"	55.756523	52.402859	17.05933	22.218519	30.357718	22.157465	35.217098	50.331676	42.176678	29.64946	8.637411	30.109724
"ENSMUSG00000036826"	0	0	0.032937	0	0	0	0	0	0	0	0	0
"ENSMUSG00000036854"	1.253457	1.636562	1.709769	4.099583	1.949805	1.865392	45.011143	30.33169	4.902216	0.760116	3.352403	4.853039
"ENSMUSG00000036882"	0	0	0	2.295797	1.011518	0.641642	1.889495	3.497724	1.055803	0	0.323151	2.768573
"ENSMUSG00000036931"	66.42688	75.651253	38.22683	0.101072	0.487406	0	0	0.741762	0	739.494446	0.669266	8.133309
"ENSMUSG00000036955"	8.365753	6.927938	3.366807	7.980727	11.463715	11.876302	8.351258	10.061809	8.214152	7.528023	3.076358	7.439844
"ENSMUSG00000036989"	12.144167	5.981915	4.228169	20.783129	17.021036	19.544065	11.01874	15.515209	11.458117	6.817664	11.054787	29.626049
"ENSMUSG00000037020"	8.104505	4.838523	2.282015	0.906152	1.946943	0.678393	3.543355	4.427707	2.781772	2.390813	0.420865	2.671892
"ENSMUSG00000037171"	0.559486	0	0	0.683206	1.422204	0.972852	0.547444	0.960411	0.459725	0	0.699004	1.681492
"ENSMUSG00000037202"	0.267062	0	0.185806	0	0	0.704312	1.111412	1.576575	1.523006	0.851088	0.674168	3.357823
"ENSMUSG00000037239"	2.525498	1.767553	0.378298	5.021004	5.684798	3.882512	4.264005	4.554916	3.462381	1.411303	1.067224	7.661277
"ENSMUSG00000037440"	0	0	0	1.024329	1.143355	0.71236	0.056653	0.098062	0	0	0	0
"ENSMUSG00000037608"	54.624336	51.379875	22.769825	99.4841	80.103157	78.587898	91.091347	103.902954	58.450924	49.586006	32.347248	56.901432
"ENSMUSG00000037640"	1.702168	0.715468	0.943077	5.868704	3.321607	6.29072	4.565875	4.886313	3.53394	0.55878	1.394531	3.035004
"ENSMUSG00000037664"	0	0	2.059396	228.482162	172.546432	203.178513	200.6604	174.458618	86.083015	1.330659	19.676861	13.821724
"ENSMUSG00000037772"	16.294533	13.629967	6.662891	19.975471	21.275143	23.246086	9.439609	11.999415	12.076534	5.166924	2.045175	7.586115
"ENSMUSG00000038214"	2.431935	3.371841	0.788098	2.638237	4.232273	3.052923	4.121747	3.90985	2.219559	3.548876	0.495386	2.650549
"ENSMUSG00000038240"	2.389882	2.75915	1.084697	3.615199	2.866291	1.71278	3.24172	5.57369	4.183537	1.292557	1.206907	3.276726
"ENSMUSG00000038292"	0	0	0	1.268148	0	0	0	0	0.197184	0	0	0
"ENSMUSG00000038296"	0	0	0	0	0.813313	1.047974	2.173504	1.678584	0.608828	0.435958	9.63316	15.546502
"ENSMUSG00000038332"	16.564539	11.246153	14.50742	11.587795	12.093584	8.952986	10.601678	7.450443	4.207697	2.531924	5.367244	4.114118
"ENSMUSG00000038387"	9.996647	10.111243	4.251579	28.325844	27.700121	38.742241	17.678762	21.209373	12.282434	2.484076	28.817911	41.696373
"ENSMUSG00000038481"	18.930151	12.033424	6.567787	5.193498	5.65565	7.232398	4.920984	5.833725	4.602204	12.158519	5.732512	16.918993
"ENSMUSG00000038563"	6.362119	3.950262	1.96707	6.606997	7.085931	7.218939	8.678903	8.536661	5.302798	4.212633	2.640214	5.916497
"ENSMUSG00000038611"	20.318226	11.513306	4.683729	13.274453	14.046929	24.968637	12.688414	14.018129	10.236806	16.720526	8.876706	15.566924
"ENSMUSG00000038624"	0	0	0	0	0	0	0	0	0	0	4.42333	3.626709
"ENSMUSG00000038670"	0	0	0.120501	0.844779	0.772802	0.98856	11.496479	9.220181	0.078836	0	0.219745	0
"ENSMUSG00000038763"	0	0	0.10342	1.373527	1.269501	1.424458	2.373896	2.671725	2.094157	0	0	0
"ENSMUSG00000038774"	50.780247	50.22105	11.780208	28.839312	26.114002	24.448931	16.553221	23.990152	18.69265	49.01651	11.158643	20.274181
"ENSMUSG00000038797"	0	0	0.545643	2.894464	0	1.261231	3.233292	2.364966	2.081411	0.819396	0.770957	2.724435
"ENSMUSG00000038822"	4.037881	4.07358	1.82496	9.709745	7.46535	6.501459	5.669031	5.929616	3.812945	1.416796	4.599572	5.460188
"ENSMUSG00000038943"	4.33088	4.217286	2.356725	6.534902	10.422715	9.508399	20.872065	29.754532	20.930002	2.861005	0.477152	18.234423
"ENSMUSG00000039018"	3.459005	2.706994	0.821664	1.400061	1.539901	4.421936	0.889925	5.754961	2.590766	1.697429	1.165668	2.185283
"ENSMUSG00000039089"	3.666238	3.835536	1.233431	9.012547	7.039251	8.228333	6.936877	9.482234	6.972065	6.34479	2.015669	6.176888
"ENSMUSG00000039166"	9.013209	8.172393	4.094141	11.430573	8.02718	9.274697	12.372565	14.038936	8.933732	11.26846	8.142153	10.333501
"ENSMUSG00000039187"	0.827399	0.186014	0.196181	1.090256	1.754422	1.4538	2.847644	4.674443	3.546462	0.53043	0.171821	1.605072
"ENSMUSG00000039194"	0	0	0	0.912086	0.896794	0.746824	2.561126	3.112779	0.698991	0	0	0
"ENSMUSG00000039232"	8.230268	6.428092	1.249572	4.184714	3.075597	2.237829	2.419423	2.483885	1.126163	14.299459	0.604383	1.505583
"ENSMUSG00000039236"	26.047987	12.863478	2.931249	4.402595	8.50106	6.757927	1.722923	1.674482	1.615332	24.08597	2.318462	2.337687
"ENSMUSG00000039480"	6.408898	6.746767	2.707396	4.676811	6.710931	9.294044	5.842896	5.789048	3.267812	14.924736	5.34926	5.124093
"ENSMUSG00000039497"	38.250797	35.832466	16.735455	26.697697	29.163403	30.560173	3.946617	5.183831	6.42729	7.781499	0.630242	0.295583
"ENSMUSG00000039728"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000039835"	0	0	0	14.456123	10.318633	14.297225	4.135574	4.548869	3.925213	0	0.849177	7.114273
"ENSMUSG00000040021"	12.005593	15.520706	5.516806	22.141708	24.379553	24.738884	19.747589	21.815088	13.400083	15.995707	6.969189	13.157951
"ENSMUSG00000040136"	0	0.008448	0	0	0.003567	0	0.619294	0.578579	0	0.125507	0.086562	0.102266
"ENSMUSG00000040148"	0	0	0	0	0.00401	0	0	0	0	0	0	0
"ENSMUSG00000040189"	0	0.298736	0.390608	3.556334	3.468934	2.150477	0.868914	1.180604	0.783559	0.444619	0	0.446091
"ENSMUSG00000040268"	23.222218	17.29952	12.060684	23.878922	10.537118	23.7616	18.875727	22.225426	10.025416	9.158027	14.894592	54.385265
"ENSMUSG00000040298"	0	0	0.004319	0.260773	0	0	0	0.213728	0.122253	0	0	0.151937
"ENSMUSG00000040390"	1.553345	0.89858	0.687099	3.316094	7.111615	4.763984	4.524203	3.435382	2.25607	0.572618	1.143521	3.114389
"ENSMUSG00000040424"	0.481215	0	0	1.678363	1.26242	1.01767	0.658686	1.214175	0.378592	0	0	1.88044
"ENSMUSG00000040466"	25.593794	15.29316	11.912556	6.072758	7.62013	10.053279	4.72091	2.655002	1.871044	7.830462	1.574341	6.303689
"ENSMUSG00000042055"	10.548121	6.934406	6.028216	8.925798	9.692148	9.786642	7.118466	10.051875	4.041189	3.480191	5.922528	11.633935
"ENSMUSG00000042246"	0	0	0	0.825067	1.015142	1.307418	0.837105	0.990537	0.325915	0	0	0
"ENSMUSG00000042308"	7.295418	6.837626	2.363469	9.043194	8.972707	9.340631	7.623396	11.660217	5.584996	8.114258	3.774079	8.389783
"ENSMUSG00000042675"	18.936409	8.923731	11.186392	30.702515	18.848131	22.979685	17.866268	14.398047	12.436692	71.190613	12.180182	17.570343
"ENSMUSG00000042797"	0.148772	0.009515	0.11513	2.089531	1.005724	1.846976	1.484398	1.818771	1.308144	0.841729	1.540691	2.524148
"ENSMUSG00000042831"	6.103844	3.73143	2.101839	5.510995	1.621422	4.065512	4.490607	3.775298	3.353184	3.21367	4.875295	5.568862
"ENSMUSG00000042978"	2.392271	2.446989	0.437791	2.20089	2.146681	1.512415	2.627281	2.446573	2.09142	0	0.450394	0.719541
"ENSMUSG00000043456"	0	0.001104	0	0	0	0	8.936949	7.384383	3.350899	0	0.00889	0
"ENSMUSG00000043671"	1.192914	1.034661	0.219623	7.570794	7.610906	5.615784	27.912174	29.086185	34.530293	2.076244	1.644835	3.177311
"ENSMUSG00000044139"	0.581097	0	0.303123	1.129956	1.399832	0.905606	1.461379	0.900677	0.439031	0.190206	0.633923	1.002542
"ENSMUSG00000044430"	0.002219	0	0	0	0	0	0.097988	0.016985	0	0	0.029562	0
"ENSMUSG00000044453"	0.106589	0.189264	0.081963	0	0	0	0	0	0	0.376672	0	0.004929
"ENSMUSG00000044465"	2.083944	1.551019	1.813962	4.892758	4.084813	4.797508	3.054774	3.501965	2.497092	8.873342	2.764587	3.178677
"ENSMUSG00000044475"	8.64225	4.182373	3.044782	5.783847	4.379565	8.452977	4.560775	5.376905	7.272032	1.501951	1.977315	5.873067
"ENSMUSG00000044701"	4.011354	0	0.447237	0	0	0.446475	0	0	0	3.206233	0	0
"ENSMUSG00000044702"	2.326156	0.884277	0.93193	0.346683	1.204347	0.879107	1.276357	1.362451	1.127205	1.108521	0.605393	1.461576
"ENSMUSG00000044737"	0	0	0	0	0	0	0	0	0	0.028033	0	0
"ENSMUSG00000044786"	212.30191	197.846695	105.683113	136.435806	156.495575	101.747368	127.805275	86.033333	27.724537	781.110535	63.520683	77.907578
"ENSMUSG00000045114"	0	0	0.030179	2.348054	1.126359	2.849409	0.226011	1.144862	0.251514	0	0.09734	0.080496
"ENSMUSG00000045555"	0	0	0	0	0	0	0	0	0.586815	0	0	0
"ENSMUSG00000045639"	1.043189	0.566719	0.842462	1.713691	3.340549	2.764623	3.728904	3.962415	2.442248	0	1.817528	3.956259
"ENSMUSG00000045948"	4.636196	2.902064	1.145775	1.638489	1.350894	4.757906	3.864807	5.788887	4.927088	3.479892	1.020632	2.791646
"ENSMUSG00000045989"	0	0	0	1.205979	0	0	0	0	0	0	0.185662	0.526817
"ENSMUSG00000046058"	0.310507	0.084785	0.093836	5.501841	3.039456	4.166066	2.339632	3.020556	2.921913	0.051193	0.722382	1.653792
"ENSMUSG00000046182"	0.262092	0.234799	0	0.504866	0.966162	0.477716	0	0.405503	0.464221	0	0	0.269082
"ENSMUSG00000046185"	5.381737	3.02675	1.475318	4.160893	4.619311	4.734919	5.11132	6.692283	3.760284	2.17377	2.269686	3.616664
"ENSMUSG00000047084"	3.910428	1.754654	1.31229	3.636209	3.342167	3.92491	4.898806	3.965269	4.68615	3.514638	1.995344	3.731211
"ENSMUSG00000047248"	11.011388	6.487827	2.80859	5.666352	7.802924	7.558352	8.213012	12.547162	6.331425	6.670103	3.94118	9.117915
"ENSMUSG00000047514"	18.707535	17.05805	6.636115	20.93498	23.125402	23.898298	13.205718	17.491823	11.341347	17.38106	6.436599	13.403879
"ENSMUSG00000047554"	6.944386	8.518687	2.941272	7.336425	7.551525	10.897909	8.456595	10.294417	8.810371	7.565677	2.483463	3.748531
"ENSMUSG00000047648"	11.505476	12.689014	6.993347	24.167854	27.46571	21.604563	24.462978	28.288401	14.501127	35.945332	5.591963	15.356783
"ENSMUSG00000047712"	0.442084	0.172026	0.541938	8.942716	8.274151	9.882569	1.769817	2.435758	2.571217	0.27244	0	0
"ENSMUSG00000047721"	11.862874	14.147933	3.603455	5.061638	4.650446	5.645737	5.388206	8.431186	4.884673	13.610543	1.791344	5.612153
"ENSMUSG00000047730"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048078"	0.058082	0.139064	0.333515	2.272425	2.13753	2.679292	22.840172	27.364193	3.072909	0	0.030928	0.286158
"ENSMUSG00000048170"	26.617506	23.577501	8.425316	17.219698	15.615863	15.141991	16.483734	19.328939	13.361193	18.801027	11.382758	14.835229
"ENSMUSG00000048236"	0	0	0	0	0	0	0	0.144068	0	0	0	0
"ENSMUSG00000048377"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048677"	23.351719	21.47677	11.518236	8.139105	6.205557	7.314603	3.454575	4.764611	3.234166	26.094719	2.467256	6.158711
"ENSMUSG00000048756"	20.71837	15.067517	12.344028	24.097918	26.943302	25.730745	15.174307	15.498201	8.268203	36.818176	6.19203	9.537313
"ENSMUSG00000048787"	3.123518	3.905498	0.955761	16.80287	13.055389	15.826152	5.137887	7.874905	3.787992	4.735323	3.87237	7.013492
"ENSMUSG00000048921"	0.26494	0.401069	0.232926	0.929945	1.196454	1.611191	0	0	0.569816	0.287917	0.767441	0.532324
"ENSMUSG00000048965"	0	0	0.635688	0.466857	0	0.580075	0.156224	0.312089	0	0	0.874276	0
"ENSMUSG00000049091"	11.340577	11.952518	3.911252	4.643598	0	6.014348	4.719663	4.07111	3.307014	26.190384	2.292942	3.664019
"ENSMUSG00000049421"	4.753246	3.997994	2.159871	31.410311	38.90461	36.033463	19.779804	21.511892	22.533239	3.043063	4.719071	12.517926
"ENSMUSG00000049791"	0	0.391675	0	17.933908	20.48053	22.615711	22.496016	26.8473	20.481735	0	25.646502	32.804024
"ENSMUSG00000050100"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050425"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050994"	2.466488	1.008009	0.438836	0	0	0	0	0	0	9.349073	0	0
"ENSMUSG00000051207"	0	0	0	0	0	0.393596	0	0	0	0	0	0
"ENSMUSG00000051314"	0	0.250576	0	0	0	0	0	0	0	0.959622	0	0
"ENSMUSG00000051457"	4.430724	1.972079	1.92556	0	0	0	0	0	0	1.900175	0	0.344806
"ENSMUSG00000052396"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000052512"	9.331429	11.868731	6.435996	0.16552	0.183312	0.121795	7.48775	6.798132	4.471727	8.468249	1.80433	11.096943
"ENSMUSG00000052572"	0.390053	0.251427	0.091452	1.87001	1.376498	1.922781	4.147052	5.916661	2.262872	0	0.913694	0.785993
"ENSMUSG00000052997"	22.436768	24.055889	7.676793	20.458443	16.722883	19.079464	31.765287	41.35651	22.334013	15.415366	10.613184	17.029039
"ENSMUSG00000053091"	1.047827	2.052363	0.479535	3.034668	2.703724	3.656689	4.20625	4.003202	2.431169	0	1.465566	2.798067
"ENSMUSG00000053158"	52.015171	43.930733	13.72537	5.04955	8.545731	5.786773	3.986778	3.980033	4.052578	56.438354	6.012353	16.24472
"ENSMUSG00000053291"	15.889471	13.844752	5.169073	13.287149	9.906009	11.441203	8.140756	9.040089	4.888402	20.641491	4.636519	15.570109
"ENSMUSG00000053522"	0	0	0	0.311933	0.902174	0.586912	1.617682	2.763914	0.879046	0	0	0.625616
"ENSMUSG00000053877"	31.078865	21.476931	6.960418	22.930626	28.569059	31.723207	36.347694	38.591915	22.07122	32.305237	14.228618	42.992016
"ENSMUSG00000053898"	24.527811	23.537004	9.791919	33.908367	31.534864	28.525127	24.279602	28.646933	29.715588	17.784866	13.336782	36.249725
"ENSMUSG00000053964"	1.417131	0.450725	1.288013	9.724339	12.51905	7.878958	3.458956	11.294913	6.379336	0.801953	3.469266	17.183846
"ENSMUSG00000053985"	0.618946	0	0.127606	1.107872	1.588782	3.077147	1.646025	2.957192	2.199402	0.543317	0.521075	0.940481
"ENSMUSG00000054046"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054083"	1.031018	0.401359	0	0.656786	1.298562	0.779169	1.161448	1.062189	0.593698	0.950009	2.621672	7.103658
"ENSMUSG00000054612"	0.490526	0.342536	0.455297	1.37745	0.712558	0.840365	0.901246	0.360447	0.993423	0.035755	0.48638	1.836473
"ENSMUSG00000054672"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054808"	35.547729	33.094509	11.598228	29.405676	34.582191	30.856478	62.259701	101.914215	45.744713	39.593605	55.976128	129.516006
"ENSMUSG00000055026"	0	0	0	0	0	0	0	0.001681	0	0	0	0
"ENSMUSG00000055200"	3.013312	1.964453	0.934419	1.697586	0	3.780121	0	3.385051	1.919307	2.037905	1.284053	4.633642
"ENSMUSG00000055320"	0	0	0.181603	47.546951	41.362976	39.367958	83.312485	96.454987	47.200745	0	8.845808	24.063875
"ENSMUSG00000055409"	0	0	0	0	0	0	0.077834	0	0	0	0.011656	0
"ENSMUSG00000055978"	0	0.446325	0.046288	0.842231	0.919703	0.944072	3.353912	5.873923	2.468628	51.713284	2.747937	24.777678
"ENSMUSG00000056592"	1.946148	1.014846	1.242547	1.108059	0.951426	1.665629	0	0	0.629468	0	0.590571	1.198897
"ENSMUSG00000057092"	0	0.041079	0.094577	3.121338	2.609178	4.178886	1.157804	1.53861	0.146497	0	0.059943	2.364042
"ENSMUSG00000057176"	0.984635	0.356648	0.215115	2.152807	2.608707	4.499731	3.273173	1.619539	2.060207	3.401327	0.150477	3.200687
"ENSMUSG00000057706"	0.982455	0	0.290456	13.934591	16.678211	14.579299	3.755606	6.349133	7.539746	2.532943	0.920257	7.349827
"ENSMUSG00000058420"	0	0	0.032762	3.258268	0.820023	3.05567	4.237307	7.057122	2.918399	0	0	0
"ENSMUSG00000058454"	5.378598	2.223439	2.17824	2.238099	3.720703	3.08673	4.598516	3.680227	2.60373	1.241738	0.728106	2.00943
"ENSMUSG00000058743"	0.114145	0	0.108911	0	0.731573	0.39807	0.665138	0.68706	0.737114	0	0	0
"ENSMUSG00000058761"	9.979929	7.078588	3.753737	5.270038	4.477059	4.003884	4.134398	8.672276	4.380121	13.76942	3.586456	5.080381
"ENSMUSG00000058806"	0	0	0	0	0	0	1.133284	0.51593	0	0	0.224093	0.796191
"ENSMUSG00000059263"	21.343027	23.237114	8.223973	28.416307	29.608473	29.089142	27.79137	33.844719	25.303415	15.079001	10.32268	19.730585
"ENSMUSG00000059554"	1.221047	0	1.592824	4.390386	1.423159	4.458557	2.027534	1.78024	1.670732	0	0.746305	0.755362
"ENSMUSG00000059772"	2.499671	2.114829	1.042372	1.269117	0.933652	0.742959	1.771955	1.564064	0.813999	4.792295	2.424349	2.089767
"ENSMUSG00000059891"	0	0	0	2.03843	2.602149	1.554536	0.229389	0.816177	0.187219	0	0	1.425564
