"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown","GeneDayType"
"3697","ENSMUSG00000039145","Camk1d","D2","Resolving-Mac",1290.40886761945,1099.2828,1481.535,"5.1537e-03",0.3793,1,"D2","1_UP.","D2_UP","Camk1d_D2_Resolving-Mac"
"3698","ENSMUSG00000015340","Cybb","D2","Resolving-Mac",5018.51268708902,4140.334,5896.6914,"3.7341e-03",0.4499,2,"D2.D7","2_UP.","D2_UP.D7_UP","Cybb_D2_Resolving-Mac"
"3699","ENSMUSG00000017707","Serinc3","D2","Resolving-Mac",6114.23023043793,5108.9388,7119.5216,"3.2399e-04",0.4384,1,"D2","1_UP.","D2_UP","Serinc3_D2_Resolving-Mac"
"3700","ENSMUSG00000031133","Arhgef6","D2","Resolving-Mac",1259.89659523569,1065.6517,1454.1415,"7.8144e-03",0.3927,1,"D2","1_UP.","D2_UP","Arhgef6_D2_Resolving-Mac"
"3701","ENSMUSG00000038400","Pmepa1","D2","Resolving-Mac",319.594929681438,420.4989,218.6909,"3.1367e-04",-0.8586,1,"D2","1_DOWN","D2_DOWN","Pmepa1_D2_Resolving-Mac"
"3702","ENSMUSG00000029413","Naaa","D2","Resolving-Mac",651.687219347483,453.2639,850.1105,"1.0333e-07",0.8638,2,"D2.D7","2_UP.","D2_UP.D7_UP","Naaa_D2_Resolving-Mac"
"3703","ENSMUSG00000054675","Tmem119","D2","Resolving-Mac",136.844075516909,177.505,96.1832,"1.0614e-02",-0.7596,1,"D2","1_DOWN","D2_DOWN","Tmem119_D2_Resolving-Mac"
"3704","ENSMUSG00000004609","Cd33","D2","Resolving-Mac",616.465704698273,485.4843,747.4471,"1.9893e-03",0.559,1,"D2","1_UP.","D2_UP","Cd33_D2_Resolving-Mac"
"3705","ENSMUSG00000025473","Adam8","D2","Resolving-Mac",7621.51271453963,8806.3032,6436.7222,"7.9037e-04",-0.4092,1,"D2","1_DOWN","D2_DOWN","Adam8_D2_Resolving-Mac"
"3706","ENSMUSG00000036931","Nfkbid","D2","Resolving-Mac",1202.80169325487,982.8956,1422.7078,"4.7322e-04",0.4874,1,"D2","1_UP.","D2_UP","Nfkbid_D2_Resolving-Mac"
"3707","ENSMUSG00000070427","Il18bp","D2","Resolving-Mac",310.768329951981,226.3904,395.1463,"4.1069e-02",0.6504,2,"D2.D7","2_UP.","D2_UP.D7_UP","Il18bp_D2_Resolving-Mac"
"3708","ENSMUSG00000004568","Arhgef18","D2","Resolving-Mac",110.493676462956,69.9187,151.0687,"1.9893e-03",0.985,1,"D2","1_UP.","D2_UP","Arhgef18_D2_Resolving-Mac"
"3709","ENSMUSG00000005413","Hmox1","D2","Resolving-Mac",4885.36495579453,5717.4102,4053.3197,"2.0946e-03",-0.4431,1,"D2","1_DOWN","D2_DOWN","Hmox1_D2_Resolving-Mac"
"3710","ENSMUSG00000031444","F10","D2","Resolving-Mac",405.542146178497,304.5233,506.561,"4.7353e-03",0.6444,1,"D2","1_UP.","D2_UP","F10_D2_Resolving-Mac"
"3711","ENSMUSG00000034902","Pip5k1c","D2","Resolving-Mac",1383.70100115718,1193.553,1573.849,"1.1623e-02",0.3449,1,"D2","1_UP.","D2_UP","Pip5k1c_D2_Resolving-Mac"
"3712","ENSMUSG00000032232","Cgnl1","D2","Resolving-Mac",616.172478980318,736.2775,496.0675,"3.0510e-02",-0.4728,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN","Cgnl1_D2_Resolving-Mac"
"3713","ENSMUSG00000020774","Aspa","D2","Resolving-Mac",24.1955960866708,6.0419,42.3492,"1.8326e-03",2.4604,3,"D2.D4.D7","3_UP.","D2_UP.D4_UP.D7_UP","Aspa_D2_Resolving-Mac"
"3714","ENSMUSG00000021322","Aoah","D2","Resolving-Mac",486.78673720532,393.6009,579.9725,"5.8793e-03",0.4919,2,"D2.D7","2_UP.","D2_UP.D7_UP","Aoah_D2_Resolving-Mac"
"3715","ENSMUSG00000021451","Sema4d","D2","Resolving-Mac",1890.54768220624,1503.1214,2277.974,"1.6520e-02",0.5108,1,"D2","1_UP.","D2_UP","Sema4d_D2_Resolving-Mac"
"3716","ENSMUSG00000041797","Abca9","D2","Resolving-Mac",581.578929247515,433.075,730.0829,"7.4031e-03",0.6562,1,"D2","1_UP.","D2_UP","Abca9_D2_Resolving-Mac"
"3717","ENSMUSG00000021608","Lpcat1","D2","Resolving-Mac",279.571776747439,218.5671,340.5765,"2.5629e-02",0.534,1,"D2","1_UP.","D2_UP","Lpcat1_D2_Resolving-Mac"
"3718","ENSMUSG00000054263","Lifr","D2","Resolving-Mac",872.041087999411,620.7095,1123.3726,"1.4335e-05",0.7963,1,"D2","1_UP.","D2_UP","Lifr_D2_Resolving-Mac"
"3719","ENSMUSG00000043391","2510009E07Rik","D2","Resolving-Mac",1241.46679926327,1025.4961,1457.4375,"4.6523e-02",0.42,1,"D2","1_UP.","D2_UP","2510009E07Rik_D2_Resolving-Mac"
"3720","ENSMUSG00000071669","Snx29","D2","Resolving-Mac",544.869514173704,450.7219,639.0172,"2.3052e-02",0.4231,1,"D2","1_UP.","D2_UP","Snx29_D2_Resolving-Mac"
"3721","ENSMUSG00000071713","Csf2rb","D2","Resolving-Mac",2134.69969148175,1771.1591,2498.2403,"1.6156e-04",0.4583,1,"D2","1_UP.","D2_UP","Csf2rb_D2_Resolving-Mac"
"3722","ENSMUSG00000073418","C4b","D2","Resolving-Mac",167.501305416998,67.5574,267.4453,"2.2681e-10",1.9075,3,"D2.D4.D7","3_UP.","D2_UP.D4_UP.D7_UP","C4b_D2_Resolving-Mac"
"3723","ENSMUSG00000041362","Shtn1","D2","Resolving-Mac",693.003608977301,398.9649,987.0423,"3.6103e-16",1.2742,1,"D2","1_UP.","D2_UP","Shtn1_D2_Resolving-Mac"
"3724","ENSMUSG00000003418","St8sia6","D4","ECs",464.17448267454,357.7415,570.6075,"2.2451e-02",0.5565,2,"D4.D7","2_UP.","D4_UP.D7_UP","St8sia6_D4_ECs"
"3725","ENSMUSG00000004880","Lbr","D4","ECs",1432.7631346328,1231.3467,1634.1796,"1.6186e-02",0.3527,1,"D4","1_UP.","D4_UP","Lbr_D4_ECs"
"3726","ENSMUSG00000023150","Ivns1abp","D4","ECs",1429.42286181639,1627.6613,1231.1844,"3.5260e-02",-0.3347,1,"D4","1_DOWN","D4_DOWN","Ivns1abp_D4_ECs"
"3727","ENSMUSG00000026355","Mcm6","D4","ECs",793.953218291355,648.8779,939.0286,"4.5437e-02",0.4279,1,"D4","1_UP.","D4_UP","Mcm6_D4_ECs"
"3728","ENSMUSG00000026536","Ifi211","D4","ECs",219.459740978494,141.5445,297.375,"5.8328e-03",0.9272,2,"D4.D7","2_UP.","D4_UP.D7_UP","Ifi211_D4_ECs"
"3729","ENSMUSG00000026546","Cfap45","D4","ECs",472.464504624834,561.9183,383.0107,"4.4245e-02",-0.4428,1,"D4","1_DOWN","D4_DOWN","Cfap45_D4_ECs"
"3730","ENSMUSG00000026683","Nuf2","D4","ECs",136.619429255993,79.2533,193.9856,"3.2597e-02",1.0198,1,"D4","1_UP.","D4_UP","Nuf2_D4_ECs"
"3731","ENSMUSG00000033722","BC034090","D4","ECs",116.420203426378,165.3489,67.4916,"1.6497e-02",-1.0665,1,"D4","1_DOWN","D4_DOWN","BC034090_D4_ECs"
"3732","ENSMUSG00000038740","Mvb12b","D4","ECs",672.683616591041,823.9033,521.4639,"3.5752e-03",-0.5781,1,"D4","1_DOWN","D4_DOWN","Mvb12b_D4_ECs"
"3733","ENSMUSG00000039157","Fam102a","D4","ECs",134.596650844085,83.2383,185.955,"2.6586e-02",0.9364,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Fam102a_D4_ECs"
"3734","ENSMUSG00000040181","Fmo1","D4","ECs",876.231675915001,597.8006,1154.6627,"1.7839e-03",0.8451,1,"D4","1_UP.","D4_UP","Fmo1_D4_ECs"
"3735","ENSMUSG00000040265","Dnm3","D4","ECs",2266.09938098972,2627.8632,1904.3355,"1.5324e-02",-0.3982,1,"D4","1_DOWN","D4_DOWN","Dnm3_D4_ECs"
"3736","ENSMUSG00000046618","Olfml2a","D4","ECs",533.376158149734,722.6198,344.1325,"5.2009e-04",-0.9685,1,"D4","1_DOWN","D4_DOWN","Olfml2a_D4_ECs"
"3737","ENSMUSG00000066677","Ifi208","D4","ECs",245.960901283428,158.5259,333.3959,"6.1311e-03",0.9256,2,"D4.D7","2_UP.","D4_UP.D7_UP","Ifi208_D4_ECs"
"3738","ENSMUSG00000070942","Il1rl2","D4","ECs",142.084329460915,200.946,83.2227,"8.6794e-03",-1.0805,1,"D4","1_DOWN","D4_DOWN","Il1rl2_D4_ECs"
"3739","ENSMUSG00000073490","Ifi207","D4","ECs",299.403062226374,161.4622,437.3439,"8.2232e-04",1.2927,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Ifi207_D4_ECs"
"3740","ENSMUSG00000073491","Ifi213","D4","ECs",462.341745952595,256.7563,667.9272,"2.0659e-04",1.2605,2,"D4.D7","2_UP.","D4_UP.D7_UP","Ifi213_D4_ECs"
"3741","ENSMUSG00000079588","Tmem182","D4","ECs",45.4067453736801,17.2494,73.5641,"2.3646e-02",1.6823,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Tmem182_D4_ECs"
"3742","ENSMUSG00000006678","Pola1","D4","ECs",330.224910640237,220.86,439.5898,"1.4694e-02",0.8304,1,"D4","1_UP.","D4_UP","Pola1_D4_ECs"
"3743","ENSMUSG00000014361","Mertk","D4","ECs",581.895937933178,464.9413,698.8506,"6.6690e-03",0.5121,2,"D4.D7","2_UP.","D4_UP.D7_UP","Mertk_D4_ECs"
"3744","ENSMUSG00000027111","Itga6","D4","ECs",9569.28046872694,8498.2459,10640.315,"2.2656e-02",0.2819,1,"D4","1_UP.","D4_UP","Itga6_D4_ECs"
"3745","ENSMUSG00000027115","Kif18a","D4","ECs",111.825916799999,71.8097,151.8421,"3.0039e-02",0.8656,1,"D4","1_UP.","D4_UP","Kif18a_D4_ECs"
"3746","ENSMUSG00000027195","Hsd17b12","D4","ECs",343.36830047578,245.7,441.0366,"1.4988e-02",0.7078,1,"D4","1_UP.","D4_UP","Hsd17b12_D4_ECs"
"3747","ENSMUSG00000027217","Tspan18","D4","ECs",1851.07176347805,2284.3003,1417.8432,"3.4495e-07",-0.6538,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Tspan18_D4_ECs"
"3748","ENSMUSG00000027293","Ehd4","D4","ECs",2455.13288594365,2802.0709,2108.1948,"2.2451e-02",-0.349,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN","Ehd4_D4_ECs"
"3749","ENSMUSG00000027469","Tpx2","D4","ECs",413.194362863121,295.6806,530.7081,"3.1874e-02",0.6775,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN","Tpx2_D4_ECs"
"3750","ENSMUSG00000031391","L1cam","D4","ECs",426.958689211746,302.4952,551.4221,"1.3119e-03",0.7761,2,"D0.D4","2_UP.","D0_UP.D4_UP","L1cam_D4_ECs"
"3751","ENSMUSG00000033213","AA467197","D4","ECs",437.746837094868,332.3913,543.1024,"1.4694e-02",0.5972,1,"D4","1_UP.","D4_UP","AA467197_D4_ECs"
"3752","ENSMUSG00000033777","Tlr13","D4","ECs",64.1824871468019,28.9665,99.3985,"3.4737e-02",1.3921,1,"D4","1_UP.","D4_UP","Tlr13_D4_ECs"
"3753","ENSMUSG00000034457","Eda2r","D4","ECs",487.441703081069,310.7437,664.1397,"1.0680e-07",1.0434,1,"D4","1_UP.","D4_UP","Eda2r_D4_ECs"
"3754","ENSMUSG00000037010","Apln","D4","ECs",1417.46408673499,796.2957,2038.6325,"1.4873e-08",1.2976,1,"D4","1_UP.","D4_UP","Apln_D4_ECs"
"3755","ENSMUSG00000040093","Bmf","D4","ECs",241.338438906778,319.9608,162.7161,"7.6595e-03",-0.8337,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Bmf_D4_ECs"
"3756","ENSMUSG00000051220","Ercc6l","D4","ECs",94.1909864271693,54.5988,133.7832,"1.7483e-02",1.0679,1,"D4","1_UP.","D4_UP","Ercc6l_D4_ECs"
"3757","ENSMUSG00000074622","Mafb","D4","ECs",337.267866228281,432.3388,242.1969,"1.9367e-03",-0.7427,1,"D4","1_DOWN","D4_DOWN","Mafb_D4_ECs"
"3758","ENSMUSG00000075224","Lrrc55","D4","ECs",319.760326108585,434.72,204.8007,"2.3702e-02",-0.8806,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Lrrc55_D4_ECs"
"3759","ENSMUSG00000027506","Tpd52","D4","ECs",251.992274867065,186.314,317.6706,"4.9035e-02",0.5982,1,"D4","1_UP.","D4_UP","Tpd52_D4_ECs"
"3760","ENSMUSG00000027536","Chmp4c","D4","ECs",84.8860909921417,42.937,126.8351,"2.8506e-03",1.368,2,"D2.D4","2_UP.","D2_UP.D4_UP","Chmp4c_D4_ECs"
"3761","ENSMUSG00000028312","Smc2","D4","ECs",705.097953869015,549.1909,861.005,"2.9325e-02",0.5293,1,"D4","1_UP.","D4_UP","Smc2_D4_ECs"
"3762","ENSMUSG00000028339","Col15a1","D4","ECs",10216.9868568368,12919.3027,7514.671,"3.4387e-08",-0.7527,3,"D2.D4.D7","3_DOWN","D2_DOWN.D4_DOWN.D7_DOWN","Col15a1_D4_ECs"
"3763","ENSMUSG00000028367","Txn1","D4","ECs",339.753159120372,259.5763,419.93,"2.5914e-02",0.568,1,"D4","1_UP.","D4_UP","Txn1_D4_ECs"
"3764","ENSMUSG00000036745","Ttll7","D4","ECs",553.829270818988,424.9429,682.7157,"2.9184e-03",0.6047,1,"D4","1_UP.","D4_UP","Ttll7_D4_ECs"
"3765","ENSMUSG00000038047","Haus6","D4","ECs",320.374333914585,230.8006,409.9481,"2.4833e-02",0.676,1,"D4","1_UP.","D4_UP","Haus6_D4_ECs"
"3766","ENSMUSG00000040339","Fam102b","D4","ECs",732.604806462883,605.6737,859.5359,"3.0113e-02",0.4184,1,"D4","1_UP.","D4_UP","Fam102b_D4_ECs"
"3767","ENSMUSG00000041261","Car8","D4","ECs",551.220960827087,288.37,814.0719,"1.3593e-10",1.4463,2,"D4.D7","2_UP.","D4_UP.D7_UP","Car8_D4_ECs"
"3768","ENSMUSG00000051278","Zgrf1","D4","ECs",167.313649791374,112.6005,222.0268,"2.8513e-02",0.7869,1,"D4","1_UP.","D4_UP","Zgrf1_D4_ECs"
"3769","ENSMUSG00000058135","Gstm1","D4","ECs",246.893790520026,157.2052,336.5823,"4.0872e-04",0.9986,2,"D4.D7","2_UP.","D4_UP.D7_UP","Gstm1_D4_ECs"
"3770","ENSMUSG00000060206","Zfp462","D4","ECs",802.390793008003,983.2922,621.4894,"2.0939e-03",-0.5885,4,"D0.D2.D4.D7","4_DOWN","D0_DOWN.D2_DOWN.D4_DOWN.D7_DOWN","Zfp462_D4_ECs"
"3771","ENSMUSG00000073910","Mob3b","D4","ECs",30.2547454638807,11.8785,48.631,"3.3142e-02",1.5975,1,"D4","1_UP.","D4_UP","Mob3b_D4_ECs"
"3772","ENSMUSG00000015942","Gtf2ird2","D4","ECs",118.092937780715,162.6981,73.4878,"4.5437e-02",-0.8822,1,"D4","1_DOWN","D4_DOWN","Gtf2ird2_D4_ECs"
"3773","ENSMUSG00000028639","Ybx1","D4","ECs",3784.95498491656,3333.7526,4236.1573,"1.1072e-02",0.3052,1,"D4","1_UP.","D4_UP","Ybx1_D4_ECs"
"3774","ENSMUSG00000028656","Cap1","D4","ECs",1727.11723810232,1471.7789,1982.4556,"2.2961e-02",0.3642,1,"D4","1_UP.","D4_UP","Cap1_D4_ECs"
"3775","ENSMUSG00000028766","Alpl","D4","ECs",216.479781428898,140.9429,292.0167,"1.8801e-03",0.9342,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Alpl_D4_ECs"
"3776","ENSMUSG00000028970","Abcb1b","D4","ECs",506.352608696052,393.5737,619.1315,"3.3994e-02",0.5293,2,"D4.D7","2_UP.","D4_UP.D7_UP","Abcb1b_D4_ECs"
"3777","ENSMUSG00000029068","Ccnl2","D4","ECs",2062.73540123805,2361.6937,1763.7771,"2.6571e-03",-0.3783,1,"D4","1_DOWN","D4_DOWN","Ccnl2_D4_ECs"
"3778","ENSMUSG00000029314","Gpat3","D4","ECs",27.0478535721098,6.0647,48.031,"5.3398e-03",2.5891,1,"D4","1_UP.","D4_UP","Gpat3_D4_ECs"
"3779","ENSMUSG00000029373","Pf4","D4","ECs",23.4819465996339,1.6794,45.2845,"5.3427e-04",4.3229,1,"D4","1_UP.","D4_UP","Pf4_D4_ECs"
"3780","ENSMUSG00000029675","Eln","D4","ECs",749.156796585489,1084.4078,413.9058,"2.7543e-11",-1.3432,1,"D4","1_DOWN","D4_DOWN","Eln_D4_ECs"
"3781","ENSMUSG00000034855","Cxcl10","D4","ECs",467.240226460993,308.7682,625.7123,"6.5228e-03",0.8784,2,"D4.D7","2_UP.","D4_UP.D7_UP","Cxcl10_D4_ECs"
"3782","ENSMUSG00000037242","Clic4","D4","ECs",5995.47596399992,5222.3629,6768.589,"1.9048e-02",0.3209,1,"D4","1_UP.","D4_UP","Clic4_D4_ECs"
"3783","ENSMUSG00000037313","Tacc3","D4","ECs",204.064294523245,127.6448,280.4837,"8.6685e-03",0.967,1,"D4","1_UP.","D4_UP","Tacc3_D4_ECs"
"3784","ENSMUSG00000037731","Themis2","D4","ECs",292.792205662104,181.5168,404.0676,"1.5185e-04",1.0587,1,"D4","1_UP.","D4_UP","Themis2_D4_ECs"
"3785","ENSMUSG00000040537","Adam22","D4","ECs",163.320221230615,106.3103,220.3301,"3.7015e-02",0.8294,3,"D0.D4.D7","3_UP.","D0_UP.D4_UP.D7_UP","Adam22_D4_ECs"
"3786","ENSMUSG00000042190","Cmklr1","D4","ECs",129.434839294273,182.8164,76.0533,"2.8394e-02",-1.0098,1,"D4","1_DOWN","D4_DOWN","Cmklr1_D4_ECs"
"3787","ENSMUSG00000060261","Gtf2i","D4","ECs",1843.7868619337,2070.965,1616.6087,"4.4245e-02",-0.2981,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Gtf2i_D4_ECs"
"3788","ENSMUSG00000104713","Gbp6","D4","ECs",344.976482701651,228.1842,461.7688,"3.2478e-02",0.8103,1,"D4","1_UP.","D4_UP","Gbp6_D4_ECs"
"3789","ENSMUSG00000029570","Lfng","D4","ECs",496.987620796036,609.7646,384.2107,"4.6467e-02",-0.5237,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Lfng_D4_ECs"
"3790","ENSMUSG00000030306","Tmtc1","D4","ECs",698.445183206541,551.7697,845.1207,"7.6716e-03",0.5319,2,"D4.D7","2_UP.","D4_UP.D7_UP","Tmtc1_D4_ECs"
"3791","ENSMUSG00000030351","Tspan11","D4","ECs",85.2153888392845,130.9407,39.49,"8.0957e-04",-1.5515,1,"D4","1_DOWN","D4_DOWN","Tspan11_D4_ECs"
"3792","ENSMUSG00000032827","Ppp1r9a","D4","ECs",52.2377439601825,85.175,19.3005,"6.5337e-03",-1.8256,1,"D4","1_DOWN","D4_DOWN","Ppp1r9a_D4_ECs"
"3793","ENSMUSG00000034648","Lrrn1","D4","ECs",52.7517249297836,78.5713,26.9321,"3.1874e-02",-1.218,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Lrrn1_D4_ECs"
"3794","ENSMUSG00000038648","Creb3l2","D4","ECs",1567.83166810874,1784.3704,1351.2929,"4.6467e-02",-0.3315,1,"D4","1_DOWN","D4_DOWN","Creb3l2_D4_ECs"
"3795","ENSMUSG00000038759","Nup205","D4","ECs",732.806515649837,580.7822,884.8308,"2.9456e-02",0.4973,1,"D4","1_UP.","D4_UP","Nup205_D4_ECs"
"3796","ENSMUSG00000038836","Agbl3","D4","ECs",278.568691005942,367.6281,189.5093,"2.4210e-03",-0.8433,1,"D4","1_DOWN","D4_DOWN","Agbl3_D4_ECs"
"3797","ENSMUSG00000039159","Ube2h","D4","ECs",947.700499346922,1105.1571,790.2439,"1.5005e-02",-0.4143,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Ube2h_D4_ECs"
"3798","ENSMUSG00000045441","Gprin3","D4","ECs",701.670647588824,902.3484,500.9929,"1.5685e-03",-0.7572,1,"D4","1_DOWN","D4_DOWN","Gprin3_D4_ECs"
"3799","ENSMUSG00000064080","Fbln2","D4","ECs",4532.88215614368,5333.4781,3732.2862,"4.6994e-05",-0.4799,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Fbln2_D4_ECs"
"3800","ENSMUSG00000068794","Col28a1","D4","ECs",277.345999847587,396.9622,157.7298,"4.2040e-04",-1.2082,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Col28a1_D4_ECs"
"3801","ENSMUSG00000001248","Gramd1a","D4","ECs",1022.91838131704,1222.7759,823.0608,"2.2451e-02",-0.4755,1,"D4","1_DOWN","D4_DOWN","Gramd1a_D4_ECs"
"3802","ENSMUSG00000006205","Htra1","D4","ECs",328.730937709393,434.1404,223.3214,"7.6716e-03",-0.8212,1,"D4","1_DOWN","D4_DOWN","Htra1_D4_ECs"
"3803","ENSMUSG00000020108","Ddit4","D4","ECs",575.374419046884,739.0527,411.6962,"2.3142e-05",-0.7852,1,"D4","1_DOWN","D4_DOWN","Ddit4_D4_ECs"
"3804","ENSMUSG00000025503","Taldo1","D4","ECs",261.990112799291,186.0882,337.892,"2.3368e-02",0.7041,1,"D4","1_UP.","D4_UP","Taldo1_D4_ECs"
"3805","ENSMUSG00000030513","Pcsk6","D4","ECs",119.417809514591,166.5571,72.2786,"2.2293e-02",-0.9803,1,"D4","1_DOWN","D4_DOWN","Pcsk6_D4_ECs"
"3806","ENSMUSG00000030551","Nr2f2","D4","ECs",1211.53312111316,1481.6448,941.4214,"4.0927e-03",-0.5746,1,"D4","1_DOWN","D4_DOWN","Nr2f2_D4_ECs"
"3807","ENSMUSG00000031004","Mki67","D4","ECs",3831.16571217923,3082.5833,4579.7481,"2.1914e-02",0.4775,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN","Mki67_D4_ECs"
"3808","ENSMUSG00000037706","Cd81","D4","ECs",3303.11430780603,2907.786,3698.4426,"2.9456e-02",0.2959,1,"D4","1_UP.","D4_UP","Cd81_D4_ECs"
"3809","ENSMUSG00000040488","Ltbp4","D4","ECs",4910.96191408989,5746.0654,4075.8584,"4.8476e-03",-0.4374,1,"D4","1_DOWN","D4_DOWN","Ltbp4_D4_ECs"
"3810","ENSMUSG00000047146","Tet1","D4","ECs",170.000909630572,249.6263,90.3756,"8.4540e-04",-1.3165,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Tet1_D4_ECs"
"3811","ENSMUSG00000058145","Adamts17","D4","ECs",66.970064060124,117.5187,16.4214,"1.3407e-04",-2.6022,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Adamts17_D4_ECs"
"3812","ENSMUSG00000061119","Prcp","D4","ECs",3219.05096103252,3602.4179,2835.684,"3.5786e-02",-0.2921,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Prcp_D4_ECs"
"3813","ENSMUSG00000070348","Ccnd1","D4","ECs",856.54940809387,572.4033,1140.6955,"9.8377e-06",0.9296,1,"D4","1_UP.","D4_UP","Ccnd1_D4_ECs"
"3814","ENSMUSG00000074093","Svip","D4","ECs",35.2675171439182,14.2824,56.2527,"4.1150e-02",1.5312,2,"D4.D7","2_UP.","D4_UP.D7_UP","Svip_D4_ECs"
"3815","ENSMUSG00000078606","Gm4070","D4","ECs",704.478806479309,520.0426,888.915,"1.1521e-02",0.6566,1,"D4","1_UP.","D4_UP","Gm4070_D4_ECs"
"3816","ENSMUSG00000079685","Ulbp1","D4","ECs",548.738581034079,406.1794,691.2977,"3.0376e-02",0.6188,1,"D4","1_UP.","D4_UP","Ulbp1_D4_ECs"
"3817","ENSMUSG00000112148","Lilrb4a","D4","ECs",18.9439255846896,1.5896,36.2982,"6.5228e-03",3.87,1,"D4","1_UP.","D4_UP","Lilrb4a_D4_ECs"
"3818","ENSMUSG00000015568","Lpl","D4","ECs",1864.22375589365,1072.8097,2655.6378,"1.7400e-02",1.0823,2,"D0.D4","1_UP.1_DOWN","D0_DOWN.D4_UP","Lpl_D4_ECs"
"3819","ENSMUSG00000019966","Kitl","D4","ECs",8062.70489380627,6330.4826,9794.9272,"1.3350e-07",0.6007,2,"D2.D4","2_UP.","D2_UP.D4_UP","Kitl_D4_ECs"
"3820","ENSMUSG00000020053","Igf1","D4","ECs",1035.78944672092,1235.9971,835.5818,"2.5914e-02",-0.4666,1,"D4","1_DOWN","D4_DOWN","Igf1_D4_ECs"
"3821","ENSMUSG00000020121","Srgap1","D4","ECs",883.344376494519,1084.1717,682.517,"9.6347e-04",-0.6022,3,"D2.D4.D7","3_DOWN","D2_DOWN.D4_DOWN.D7_DOWN","Srgap1_D4_ECs"
"3822","ENSMUSG00000031486","Adgra2","D4","ECs",667.018578869783,830.1815,503.8557,"3.1048e-03",-0.6353,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Adgra2_D4_ECs"
"3823","ENSMUSG00000034845","Plvap","D4","ECs",5740.84544917232,6879.8033,4601.8876,"1.4503e-03",-0.5217,1,"D4","1_DOWN","D4_DOWN","Plvap_D4_ECs"
"3824","ENSMUSG00000038173","Enpp6","D4","ECs",442.45128574128,560.1565,324.7461,"4.3862e-02",-0.6169,1,"D4","1_DOWN","D4_DOWN","Enpp6_D4_ECs"
"3825","ENSMUSG00000074151","Nlrc5","D4","ECs",1239.07954935962,918.5483,1559.6108,"1.5005e-02",0.6424,2,"D4.D7","2_UP.","D4_UP.D7_UP","Nlrc5_D4_ECs"
"3826","ENSMUSG00000004099","Dnmt1","D4","ECs",868.139058482999,678.5801,1057.698,"1.3406e-02",0.5439,1,"D4","1_UP.","D4_UP","Dnmt1_D4_ECs"
"3827","ENSMUSG00000022098","Bmp1","D4","ECs",641.148218046989,802.8668,479.4296,"4.7345e-03",-0.6488,1,"D4","1_DOWN","D4_DOWN","Bmp1_D4_ECs"
"3828","ENSMUSG00000032118","Fez1","D4","ECs",23.3346433836353,5.971,40.6983,"1.6807e-02",2.289,1,"D4","1_UP.","D4_UP","Fez1_D4_ECs"
"3829","ENSMUSG00000032254","Kif23","D4","ECs",453.374553097228,351.1219,555.6272,"2.2451e-02",0.5494,1,"D4","1_UP.","D4_UP","Kif23_D4_ECs"
"3830","ENSMUSG00000034908","Sidt2","D4","ECs",1121.53185303673,1282.2218,960.8419,"3.9431e-02",-0.3454,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN","Sidt2_D4_ECs"
"3831","ENSMUSG00000036777","Anln","D4","ECs",415.928002237399,303.1559,528.7001,"8.6685e-03",0.688,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN","Anln_D4_ECs"
"3832","ENSMUSG00000037544","Dlgap5","D4","ECs",125.368683551503,70.0001,180.7372,"2.7793e-03",1.2031,1,"D4","1_UP.","D4_UP","Dlgap5_D4_ECs"
"3833","ENSMUSG00000041479","Syt15","D4","ECs",646.475801434813,882.642,410.3096,"4.5992e-04",-1.0016,1,"D4","1_DOWN","D4_DOWN","Syt15_D4_ECs"
"3834","ENSMUSG00000046186","Cd109","D4","ECs",1552.70026824162,1824.0543,1281.3462,"1.9812e-02",-0.4304,3,"D2.D4.D7","3_DOWN","D2_DOWN.D4_DOWN.D7_DOWN","Cd109_D4_ECs"
