"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown"
"4515","ENSMUSG00000025665","Rps6ka6","D4","MuSCs",120.551634297574,82.1669296626027,178.128691250032,0.00159031968324896,0.970775276339159,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4516","ENSMUSG00000026914","Psmd14","D4","MuSCs",842.67433608455,713.657480046145,1036.19962014216,0.000547530585092477,0.489815852288453,1,"D4","1_UP.","D4_UP"
"4517","ENSMUSG00000026971","Itgb6","D4","MuSCs",434.193943138183,360.309733968012,545.020256893438,0.0046811581706302,0.516985131777117,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4518","ENSMUSG00000027018","Hat1","D4","MuSCs",447.574334132126,372.193248688073,560.645962298204,0.0018831998044699,0.523876305521509,1,"D4","1_UP.","D4_UP"
"4519","ENSMUSG00000027022","Xirp2","D4","MuSCs",84.9090608438765,35.0414546063389,159.710470200183,1.10492973962962e-08,2.08318895977311,2,"D2.D4","2_UP.","D2_UP.D4_UP"
"4520","ENSMUSG00000027035","Cers6","D4","MuSCs",1051.73403845191,899.400370262788,1280.2345407356,0.00171007447968864,0.456699061958697,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4521","ENSMUSG00000027067","Ssrp1","D4","MuSCs",983.325286940485,847.411469423179,1187.19601321644,0.00147140821886282,0.439197025034669,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4522","ENSMUSG00000027132","Katnbl1","D4","MuSCs",411.655644499186,350.749497467459,503.014865046776,0.0149622994185481,0.437086190840801,1,"D4","1_UP.","D4_UP"
"4523","ENSMUSG00000027160","Ccdc34","D4","MuSCs",373.770327577207,318.902213910577,456.072498077152,0.0467408024771194,0.402020002148797,1,"D4","1_UP.","D4_UP"
"4524","ENSMUSG00000027162","Lin7c","D4","MuSCs",781.929552304444,673.309929905147,944.85898590339,0.00158261132465742,0.438873951838294,1,"D4","1_UP.","D4_UP"
"4525","ENSMUSG00000027171","Prrg4","D4","MuSCs",114.326868561213,57.5618021580895,199.474468165898,1.66795882733096e-07,1.6950096184221,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4526","ENSMUSG00000027184","Caprin1","D4","MuSCs",5854.88634402901,5525.3150046102,6349.24335315722,0.0266555818465442,0.186208403044212,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4527","ENSMUSG00000027203","Dut","D4","MuSCs",350.315982065457,269.726350200568,471.200429862791,9.70790578922639e-05,0.736382329182134,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4528","ENSMUSG00000027204","Fbn1","D4","MuSCs",4129.84551722808,4836.16580195176,3070.36509014255,1.37163132712935e-15,-0.636487178179202,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"4529","ENSMUSG00000027217","Tspan18","D4","MuSCs",123.936786278322,154.979593415101,77.3725755731524,0.0169174937684697,-0.77752488339731,1,"D4","1_DOWN","D4_DOWN"
"4530","ENSMUSG00000027288","Zfp106","D4","MuSCs",4764.0521143929,4448.23598258252,5237.77631210847,0.00634884670414969,0.221452914131954,1,"D4","1_UP.","D4_UP"
"4531","ENSMUSG00000027293","Ehd4","D4","MuSCs",725.098984152657,506.916235191607,1052.37310759423,2.40672511156995e-15,1.02535815933254,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"4532","ENSMUSG00000027306","Nusap1","D4","MuSCs",372.862582508595,304.27770052331,475.739905486523,0.00323869911309984,0.561300017153459,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4533","ENSMUSG00000027330","Cdc25b","D4","MuSCs",393.459655915242,322.82834143481,499.40662763589,0.00553641212389027,0.541559241614324,1,"D4","1_UP.","D4_UP"
"4534","ENSMUSG00000027333","Smox","D4","MuSCs",124.746225529799,156.398362545325,77.268020006509,0.00640045504503707,-0.839616644600007,1,"D4","1_DOWN","D4_DOWN"
"4535","ENSMUSG00000027342","Pcna","D4","MuSCs",1062.95192291313,877.637236437055,1340.92395262723,0.000155551694129858,0.561720850634571,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4536","ENSMUSG00000027351","Spred1","D4","MuSCs",1443.6920574093,1568.66224979164,1256.23676883578,0.00769027654531192,-0.289080358874719,1,"D4","1_DOWN","D4_DOWN"
"4537","ENSMUSG00000027367","Stard7","D4","MuSCs",878.290544833471,771.778403488437,1038.05875685102,0.00374767744229033,0.382883921414836,1,"D4","1_UP.","D4_UP"
"4538","ENSMUSG00000027405","Nop56","D4","MuSCs",784.420065605509,647.493098902487,989.810515660042,0.000273683771111089,0.560674802226636,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4539","ENSMUSG00000027422","Rrbp1","D4","MuSCs",2936.09517140953,3288.28112524841,2407.81624065121,4.40840788649407e-05,-0.419942983011798,1,"D4","1_DOWN","D4_DOWN"
"4540","ENSMUSG00000027469","Tpx2","D4","MuSCs",933.591312176914,780.421264867301,1163.34638314134,0.0041816077953139,0.502832040771762,3,"D2.D4.D7","1_UP.2_DOWN","D2_DOWN.D4_UP.D7_DOWN"
"4541","ENSMUSG00000027513","Pck1","D4","MuSCs",50.0199915518251,68.4441783072233,22.3837114187279,0.0130769279713,-1.24277431814017,1,"D4","1_DOWN","D4_DOWN"
"4542","ENSMUSG00000027566","Psma7","D4","MuSCs",636.237663286438,552.642815225033,761.629935378546,0.0361013336577376,0.374512362656441,1,"D4","1_UP.","D4_UP"
"4543","ENSMUSG00000027575","Arfgap1","D4","MuSCs",606.966608934646,715.132129172661,444.718328577623,8.18914906770894e-06,-0.640387997756033,1,"D4","1_DOWN","D4_DOWN"
"4544","ENSMUSG00000031095","Cul4b","D4","MuSCs",1034.19178315497,934.712111891662,1183.41129004993,0.0141959045153814,0.301658176775945,1,"D4","1_UP.","D4_UP"
"4545","ENSMUSG00000031231","Cox7b","D4","MuSCs",686.758597505001,582.232684497915,843.54746701563,0.0218202765569166,0.439659952002269,1,"D4","1_UP.","D4_UP"
"4546","ENSMUSG00000031239","Itm2a","D4","MuSCs",3610.25657823886,4215.60792285391,2702.22956131628,1.16830088505381e-07,-0.61170650005661,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"4547","ENSMUSG00000031245","Hmgn5","D4","MuSCs",367.081260139431,292.821132350369,478.471451823026,0.00173034881628459,0.624125625062842,1,"D4","1_UP.","D4_UP"
"4548","ENSMUSG00000031262","Cenpi","D4","MuSCs",284.715080557059,230.325002703075,366.300197338036,0.00917293459939291,0.56239654157778,1,"D4","1_UP.","D4_UP"
"4549","ENSMUSG00000031333","Abcb7","D4","MuSCs",597.119506535625,517.297343789945,716.852750654145,0.0168272451731548,0.399178927750557,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4550","ENSMUSG00000031400","G6pdx","D4","MuSCs",336.209300556432,273.705479060389,429.965032800495,0.00728901216654055,0.551851065174103,1,"D4","1_UP.","D4_UP"
"4551","ENSMUSG00000031403","Dkc1","D4","MuSCs",577.736891556462,491.404299763224,707.23577924632,0.0109707835725802,0.448339335804896,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4552","ENSMUSG00000034160","Ogt","D4","MuSCs",3092.42387947465,3346.72799850685,2710.96770092635,0.00415265071611664,-0.279656254228415,1,"D4","1_DOWN","D4_DOWN"
"4553","ENSMUSG00000034311","Kif4","D4","MuSCs",513.857492350405,411.721700465606,667.061180177603,0.000279592422996089,0.632879378041011,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4554","ENSMUSG00000034810","Scn7a","D4","MuSCs",988.584148188165,1168.3022656343,719.006972018967,0.000392548722703458,-0.632369581875357,1,"D4","1_DOWN","D4_DOWN"
"4555","ENSMUSG00000034903","Cobll1","D4","MuSCs",526.714441812915,452.953910103521,637.355239377006,0.00783628372729535,0.425828420411195,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_UP.D7_DOWN"
"4556","ENSMUSG00000035967","Ints6l","D4","MuSCs",672.977133289458,744.170283928891,566.187407330308,0.0303724002275916,-0.332362667082256,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_DOWN.D7_UP"
"4557","ENSMUSG00000036022","Fam122b","D4","MuSCs",144.900663015367,108.164526917153,200.004867162688,0.0283319014545141,0.669446904447669,1,"D4","1_UP.","D4_UP"
"4558","ENSMUSG00000036109","Mbnl3","D4","MuSCs",237.119431530334,172.501174470468,334.046817120133,5.27220612518261e-05,0.873507157370205,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN"
"4559","ENSMUSG00000037376","Trmt6","D4","MuSCs",227.646149950197,178.717793620324,301.038684445007,0.00291727743697948,0.649226564096534,1,"D4","1_UP.","D4_UP"
"4560","ENSMUSG00000037813","D630003M21Rik","D4","MuSCs",357.720424251126,408.062226039353,282.207721568785,0.0411373727078389,-0.411023558406932,1,"D4","1_DOWN","D4_DOWN"
"4561","ENSMUSG00000040084","Bub1b","D4","MuSCs",544.503068679153,412.331203342282,742.760866684461,0.00014370339286586,0.773872440548293,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4562","ENSMUSG00000040687","Madd","D4","MuSCs",276.685027730107,227.090064968379,351.077471872699,0.0104232770892765,0.524698409495621,1,"D4","1_UP.","D4_UP"
"4563","ENSMUSG00000041219","Arhgap11a","D4","MuSCs",489.473812230333,381.942996680479,650.770035555114,2.63675155038552e-05,0.713355021314075,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4564","ENSMUSG00000042745","Id1","D4","MuSCs",470.841416549286,372.415234086997,618.48069024272,0.000200255207887098,0.665237263236806,3,"D2.D4.D7","2_UP.1_DOWN","D2_DOWN.D4_UP.D7_UP"
"4565","ENSMUSG00000045392","Olfr1033","D4","MuSCs",156.105860648725,185.076137041113,112.650446060144,0.0388646616305187,-0.529862914976317,1,"D4","1_DOWN","D4_DOWN"
"4566","ENSMUSG00000047686","Rtl3","D4","MuSCs",1156.90111793846,1313.49145877517,922.015606683397,0.00828442379799524,-0.440824081107041,1,"D4","1_DOWN","D4_DOWN"
"4567","ENSMUSG00000048058","Ldlrad3","D4","MuSCs",542.102855769004,604.756136084725,448.122935295422,0.0276747254773464,-0.35971991917263,1,"D4","1_DOWN","D4_DOWN"
"4568","ENSMUSG00000048327","Ckap2l","D4","MuSCs",637.727177994007,533.180887262812,794.546614090801,0.00869254688244719,0.491242163933514,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4569","ENSMUSG00000048482","Bdnf","D4","MuSCs",58.0136629296941,79.0790038585653,26.4156515363874,0.0108494861378583,-1.24494412909141,1,"D4","1_DOWN","D4_DOWN"
"4570","ENSMUSG00000051220","Ercc6l","D4","MuSCs",239.235105129518,191.542966533698,310.773313023249,0.0199946056992034,0.559701376421019,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4571","ENSMUSG00000051747","Ttn","D4","MuSCs",106203.11867263,87673.3811012498,133997.7250297,0.00596856937111844,0.525884964123916,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"4572","ENSMUSG00000054453","Sytl5","D4","MuSCs",77.2810826433879,99.9225462512516,43.3188872315925,0.0471135041390416,-0.755291056431228,1,"D4","1_DOWN","D4_DOWN"
"4573","ENSMUSG00000055653","Gpc3","D4","MuSCs",405.903610057509,582.91962144154,140.379592981461,1.41595114031088e-18,-2.00470783984359,2,"D2.D4","1_UP.1_DOWN","D2_UP.D4_DOWN"
"4574","ENSMUSG00000057133","Chd6","D4","MuSCs",2068.29875830724,2195.4026810313,1877.64287422115,0.0486526372026626,-0.20184763852196,1,"D4","1_DOWN","D4_DOWN"
"4575","ENSMUSG00000057378","Ryr3","D4","MuSCs",1201.37402459242,1347.05317357196,982.855301123111,0.000688741814085761,-0.416381553494971,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"4576","ENSMUSG00000062070","Pgk1","D4","MuSCs",1854.75342106189,1449.92944640993,2461.98938303984,2.62448547798266e-10,0.737044079562066,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4577","ENSMUSG00000068735","Trp53i11","D4","MuSCs",402.456690113683,241.418370013121,644.014170264524,8.26547966759698e-15,1.37874003172695,3,"D0.D2.D4","2_UP.1_DOWN","D0_UP.D2_DOWN.D4_UP"
"4578","ENSMUSG00000068882","Ssb","D4","MuSCs",1586.99476886575,1447.47506569304,1796.27432362482,0.0222628354839545,0.274370907653825,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4579","ENSMUSG00000075307","Klhl41","D4","MuSCs",530.69395067495,374.55406224348,764.903783322156,4.56833038517988e-05,0.943799574469155,1,"D4","1_UP.","D4_UP"
"4580","ENSMUSG00000076437","Selenoh","D4","MuSCs",240.857167792451,186.272550883889,322.734093155294,0.00659829843253468,0.668649653004334,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4581","ENSMUSG00000001416","Cct3","D4","MuSCs",1811.63005653318,1609.78033946799,2114.40463213098,0.000613962820692966,0.363729454089526,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4582","ENSMUSG00000001419","Mef2d","D4","MuSCs",1252.85169606299,1156.40665603887,1397.51925609917,0.0456858665866654,0.239173296555048,1,"D4","1_UP.","D4_UP"
"4583","ENSMUSG00000004897","Hdgf","D4","MuSCs",1156.05374393007,993.061836120194,1400.54160564489,0.0028546102487375,0.441367636762459,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4584","ENSMUSG00000014599","Csf1","D4","MuSCs",634.812309641095,554.280983554299,755.609298771288,0.038914031075085,0.36389370777096,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4585","ENSMUSG00000025268","Maged2","D4","MuSCs",911.407679374976,1104.35289727352,621.989852527162,4.58585806908915e-10,-0.798406948772573,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"4586","ENSMUSG00000025287","Acot9","D4","MuSCs",472.036671234864,404.197812403979,573.79495948119,0.0104132710540925,0.430590915421849,1,"D4","1_UP.","D4_UP"
"4587","ENSMUSG00000027506","Tpd52","D4","MuSCs",203.72723766937,152.281151510799,280.896366907227,0.0293128560081711,0.658343381458525,1,"D4","1_UP.","D4_UP"
"4588","ENSMUSG00000027533","Fabp5","D4","MuSCs",190.532856327915,140.265453881983,265.933959996812,0.0216678968451279,0.707581507950258,1,"D4","1_UP.","D4_UP"
"4589","ENSMUSG00000027599","Armc1","D4","MuSCs",442.59276858318,373.885900482967,545.653070733499,0.0125253500438128,0.461226106975452,1,"D4","1_UP.","D4_UP"
"4590","ENSMUSG00000027663","Zmat3","D4","MuSCs",764.54066504808,681.40226255393,889.248268789305,0.0475917173642866,0.316009874252523,1,"D4","1_UP.","D4_UP"
"4591","ENSMUSG00000027673","Ndufb5","D4","MuSCs",503.24335077007,444.751333135427,590.981377222035,0.0440803823796611,0.334916040725944,1,"D4","1_UP.","D4_UP"
"4592","ENSMUSG00000027698","Nceh1","D4","MuSCs",115.688817859141,79.2174559217944,170.395860765161,0.0249663282790646,0.820941284414833,1,"D4","1_UP.","D4_UP"
"4593","ENSMUSG00000027712","Anxa5","D4","MuSCs",2430.32542712403,2736.28066658041,1971.39256793946,2.11022273592565e-05,-0.445199233185987,2,"D4.D7","2_DOWN","D4_DOWN.D7_DOWN"
"4594","ENSMUSG00000027715","Ccna2","D4","MuSCs",1195.914730629,903.42871944353,1634.6437474072,3.46063828400552e-08,0.816325488100265,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4595","ENSMUSG00000027763","Mbnl1","D4","MuSCs",4112.80134308445,3715.25615178976,4709.1191300265,7.79482259934921e-05,0.323479569511875,1,"D4","1_UP.","D4_UP"
"4596","ENSMUSG00000027804","Ppid","D4","MuSCs",797.125106632346,709.178582965455,929.044892132682,0.0131879101434009,0.340142895320493,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4597","ENSMUSG00000027811","4930579G24Rik","D4","MuSCs",92.17836563148,68.7644852053812,127.299186270628,0.0473310890660371,0.61636255858258,1,"D4","1_UP.","D4_UP"
"4598","ENSMUSG00000027864","Ptgfrn","D4","MuSCs",2521.62396928332,3113.91854200715,1633.18211019756,7.530985200618e-23,-0.914248258218488,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"4599","ENSMUSG00000027878","Notch2","D4","MuSCs",4018.47235376579,4393.07016934675,3456.57563039436,0.000119692978595121,-0.318590620852546,1,"D4","1_DOWN","D4_DOWN"
"4600","ENSMUSG00000027940","Tpm3","D4","MuSCs",2107.93682332945,1858.46055598141,2482.15122435151,6.07220358559485e-05,0.392565714207603,1,"D4","1_UP.","D4_UP"
"4601","ENSMUSG00000027962","Vcam1","D4","MuSCs",2690.68211946105,2967.29710079072,2275.75964746654,0.00019449980616974,-0.357651431218491,2,"D2.D4","2_DOWN","D2_DOWN.D4_DOWN"
"4602","ENSMUSG00000027995","Tlr2","D4","MuSCs",38.8963844452438,16.6444027275976,72.2743570217131,0.0240750969617538,1.53257202964442,1,"D4","1_UP.","D4_UP"
"4603","ENSMUSG00000028047","Thbs3","D4","MuSCs",163.837455861112,196.782246748848,114.42026952951,0.0262744301835568,-0.599959062979578,1,"D4","1_DOWN","D4_DOWN"
"4604","ENSMUSG00000028059","Arhgef2","D4","MuSCs",3327.30815738602,3531.47622833805,3021.05605095799,0.0288806678183335,-0.204714960569611,2,"D4.D7","1_UP.1_DOWN","D4_DOWN.D7_UP"
"4605","ENSMUSG00000028068","Iqgap3","D4","MuSCs",333.845878774551,276.31716445133,420.138950259383,0.0131879101434009,0.503477046864012,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4606","ENSMUSG00000028082","Sh3d19","D4","MuSCs",889.995889320087,982.283644166907,751.564257049856,0.0102004783790705,-0.338402578917884,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"4607","ENSMUSG00000028163","Nfkb1","D4","MuSCs",2153.79838242164,2329.34802186443,1890.47392325746,0.0404868119025128,-0.259384256962755,1,"D4","1_DOWN","D4_DOWN"
"4608","ENSMUSG00000028173","Wls","D4","MuSCs",1295.81363798693,1397.17800332622,1143.76708997801,0.0371475616250656,-0.252334636411949,1,"D4","1_DOWN","D4_DOWN"
"4609","ENSMUSG00000028175","Depdc1a","D4","MuSCs",197.757370386825,144.4442342912,277.727074530261,0.00958416988928671,0.77384813022279,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4610","ENSMUSG00000028195","Ccn1","D4","MuSCs",1359.40760449184,1167.46316973181,1647.32425663189,0.0253156821426292,0.406867474511016,1,"D4","1_UP.","D4_UP"
"4611","ENSMUSG00000028207","Asph","D4","MuSCs",1113.7926496502,995.464545802242,1291.28480542214,0.0248117303579104,0.321412517768788,1,"D4","1_UP.","D4_UP"
"4612","ENSMUSG00000028212","Ccne2","D4","MuSCs",483.082260648885,386.095227820135,628.56280989201,0.00635610400171205,0.597796114574146,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4613","ENSMUSG00000028221","Pip4p2","D4","MuSCs",1066.77614743111,911.013282697556,1300.42044453144,0.000361409436877784,0.470993340551722,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4614","ENSMUSG00000028273","Pdlim5","D4","MuSCs",940.820621748139,832.928294931517,1102.65911197307,0.00962096265632349,0.354005252948245,3,"D0.D2.D4","3_UP.","D0_UP.D2_UP.D4_UP"
"4615","ENSMUSG00000028312","Smc2","D4","MuSCs",1325.15185930872,1099.21384218215,1664.05888499858,0.00161475759298524,0.532657824609363,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4616","ENSMUSG00000028333","Anp32b","D4","MuSCs",2020.30545299841,1696.68634586296,2505.73411370158,3.26519596541557e-06,0.531706486217981,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4617","ENSMUSG00000028339","Col15a1","D4","MuSCs",634.269236371485,792.879013326075,396.354570939599,1.37510617102029e-05,-0.928836857425752,3,"D2.D4.D7","3_DOWN","D2_DOWN.D4_DOWN.D7_DOWN"
"4618","ENSMUSG00000028348","Cavin4","D4","MuSCs",453.594073337255,273.571362416342,723.628139718625,1.40025344782488e-08,1.33384138157912,1,"D4","1_UP.","D4_UP"
"4619","ENSMUSG00000028364","Tnc","D4","MuSCs",4289.81917031032,5632.84640707186,2275.27831516801,9.78447547244139e-65,-1.29917489827402,3,"D2.D4.D7","1_UP.2_DOWN","D2_UP.D4_DOWN.D7_DOWN"
"4620","ENSMUSG00000028367","Txn1","D4","MuSCs",640.677115809823,532.577041934385,802.827226622979,0.00299982028229851,0.51944666329054,1,"D4","1_UP.","D4_UP"
"4621","ENSMUSG00000028382","Ptbp3","D4","MuSCs",2850.55103911387,2659.36365353676,3137.33211747953,0.0178668239454711,0.21826309388784,1,"D4","1_UP.","D4_UP"
"4622","ENSMUSG00000028426","Rad23b","D4","MuSCs",1840.41557394503,1685.84982319946,2072.26420006338,0.0149910902218741,0.268693377832105,1,"D4","1_UP.","D4_UP"
"4623","ENSMUSG00000028464","Tpm2","D4","MuSCs",1947.32126650001,1808.02894988031,2156.25974142956,0.04360598371109,0.225390844307478,3,"D0.D2.D4","3_UP.","D0_UP.D2_UP.D4_UP"
"4624","ENSMUSG00000031273","Col4a6","D4","MuSCs",59.2742696342678,29.2294563257481,104.341489597047,0.00930728579976033,1.46281455672576,3,"D0.D2.D4","3_UP.","D0_UP.D2_UP.D4_UP"
"4625","ENSMUSG00000031285","Dcx","D4","MuSCs",1798.01893239951,2417.34506092199,869.029739615799,3.51232506607864e-23,-1.44924110488008,1,"D4","1_DOWN","D4_DOWN"
"4626","ENSMUSG00000031295","Phka2","D4","MuSCs",484.19156618197,416.925743372943,585.090300395511,0.0122822109525392,0.417829122482752,1,"D4","1_UP.","D4_UP"
"4627","ENSMUSG00000031299","Pdha1","D4","MuSCs",1191.26758758376,1075.85033513718,1364.39346625363,0.0125893540474702,0.303568391194518,1,"D4","1_UP.","D4_UP"
"4628","ENSMUSG00000031431","Tsc22d3","D4","MuSCs",340.476799773252,273.650084212583,440.716873114254,0.000846929106036159,0.612020490289086,2,"D4.D7","1_UP.1_DOWN","D4_UP.D7_DOWN"
"4629","ENSMUSG00000032826","Ank2","D4","MuSCs",920.665784989519,1045.48873580319,733.43135876902,0.00112511160849436,-0.461956681017628,3,"D0.D4.D7","1_UP.2_DOWN","D0_DOWN.D4_DOWN.D7_UP"
"4630","ENSMUSG00000032902","Slc16a1","D4","MuSCs",832.574967847559,688.507908450034,1048.67555694385,0.00014370339286586,0.558142752877501,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4631","ENSMUSG00000033161","Atp1a1","D4","MuSCs",3210.94514151438,2942.49822014622,3613.61552356662,0.000986892003309027,0.277551450749408,1,"D4","1_UP.","D4_UP"
"4632","ENSMUSG00000034349","Smc4","D4","MuSCs",2724.86513667445,2342.2785480105,3298.74501967039,5.69541014010431e-05,0.460655868913497,3,"D0.D2.D4","1_UP.2_DOWN","D0_DOWN.D2_DOWN.D4_UP"
"4633","ENSMUSG00000035683","Melk","D4","MuSCs",257.109498751838,200.84644010444,341.504086722936,0.00411921478108699,0.657888035862856,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4634","ENSMUSG00000036334","Igsf10","D4","MuSCs",500.787796862444,592.362335026055,363.425989617027,4.17606396169807e-05,-0.651029246164264,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"4635","ENSMUSG00000036745","Ttll7","D4","MuSCs",965.483601934106,869.709405342313,1109.14489682179,0.0246961303455007,0.301933887471762,1,"D4","1_UP.","D4_UP"
"4636","ENSMUSG00000037894","H2az1","D4","MuSCs",1406.6410458646,1122.47604111603,1832.88855298746,3.60138866533952e-06,0.664700839912734,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP"
"4637","ENSMUSG00000039103","Nexn","D4","MuSCs",1248.57763516532,1117.00006991169,1445.94398304578,0.00828594976026638,0.332238387469618,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"4638","ENSMUSG00000040724","Kcna2","D4","MuSCs",72.4974616622488,43.154848862162,116.511380862379,0.0221170474361606,1.06163967792376,2,"D2.D4","2_UP.","D2_UP.D4_UP"
