"gene"	"Old.FAPs.D0_1"	"Old.FAPs.D0_2"	"Old.FAPs.D0_3"	"Old.sCs.D0_1"	"Old.sCs.D0_3"	"Old.sCs.D0_2"	"Old.ECs.D0_2"	"Old.ECs.D0_1"	"Old.ECs.D0_3"
"ENSMUSG00000006705"	9.808582	12.670609	14.909765	7.864173	9.07466	6.927265	6.42152	12.102419	32.948174
"ENSMUSG00000007034"	0.356736	0.223099	0.144784	0	0	0.213395	0	0	0
"ENSMUSG00000007035"	1.28162	2.485845	0.335519	0.228056	0.320991	0.342426	9.146125	4.237761	0.78747
"ENSMUSG00000007036"	12.274027	8.751357	14.645788	6.734264	8.911944	7.667925	3.890056	6.830762	6.556971
"ENSMUSG00000007039"	10.455577	9.774737	14.920064	1.5553	2.393823	2.961231	3.656589	4.624562	0
"ENSMUSG00000008658"	1.025201	0.632442	0.606531	0.735219	0.446801	0.678173	0	0	0
"ENSMUSG00000008976"	12.559217	13.36599	14.833268	6.827968	9.135298	9.15378	8.058209	16.110378	20.41087
"ENSMUSG00000009035"	16.492685	17.988531	19.071545	8.714428	9.594112	13.666412	22.632856	43.098122	82.346085
"ENSMUSG00000009575"	22.151236	25.345402	27.936102	11.428684	14.541006	14.277757	6.099408	12.220757	2.626193
"ENSMUSG00000012017"	25.401173	26.577761	32.849236	6.110275	6.724758	7.248591	0.98015	1.098488	0
"ENSMUSG00000013236"	10.792584	14.636805	21.08046	18.170504	20.936136	16.929981	2.322302	4.151099	1.382748
"ENSMUSG00000013787"	11.791787	13.312068	14.362282	5.640757	8.374434	7.478893	6.751552	10.886013	4.264612
"ENSMUSG00000014074"	3.67944	4.548157	3.729134	3.224044	3.550833	3.096779	3.338638	5.08544	3.057617
"ENSMUSG00000014075"	1.115145	1.453627	3.719624	1.909651	1.332956	1.242573	1.277854	3.357236	26.82885
"ENSMUSG00000014301"	15.729153	15.427377	26.107981	11.452333	11.890428	11.153896	6.212356	9.139132	9.121615
"ENSMUSG00000014771"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000014773"	0.275707	0.027281	0	0.311809	0.726939	0.902773	8.765014	6.640233	0.167341
"ENSMUSG00000015120"	23.351542	28.184736	31.594662	15.841156	20.838896	19.041464	14.966593	33.733177	50.755001
"ENSMUSG00000015461"	6.382305	6.053368	6.562824	3.923041	4.62774	4.711231	3.482178	7.492669	8.265114
"ENSMUSG00000015467"	1.504448	1.665216	0.824747	2.34436	2.794418	1.670404	0.950761	1.397868	0.759112
"ENSMUSG00000015468"	2.528494	2.762273	4.381556	2.099122	1.221637	2.723432	24.15097	62.75238	4.134155
"ENSMUSG00000015474"	3.83647	4.314236	4.94049	3.54378	5.853289	4.777672	4.705643	4.092616	11.26716
"ENSMUSG00000015478"	3.762669	5.338715	6.830154	4.850234	4.399458	5.018613	2.682779	5.900871	8.864742
"ENSMUSG00000015659"	9.116059	7.886429	12.920035	2.255098	3.271811	4.242228	1.702294	2.844555	18.91048
"ENSMUSG00000016028"	0	0.241105	0.087915	0.195028	0.162492	0.375923	0.33496	0.265728	0
"ENSMUSG00000016541"	30.813437	37.293148	34.556702	10.493969	11.669841	13.240712	7.741992	24.848631	38.404835
"ENSMUSG00000016552"	1.065109	0.672925	0.555803	1.668642	1.368422	2.089814	0.613864	0.841694	3.681248
"ENSMUSG00000016664"	14.806286	18.528711	22.157576	20.509336	34.170189	28.350594	11.183552	21.728312	27.054892
"ENSMUSG00000016942"	1.262194	1.442683	1.429941	0.312459	0.478354	0.580171	0.685182	0	1.769038
"ENSMUSG00000017831"	27.908266	27.495049	28.187687	11.271881	14.330808	13.479011	11.086438	28.399384	35.083782
"ENSMUSG00000018042"	28.206417	24.617218	32.988911	17.18964	22.351803	19.52552	25.660702	50.83567	5.509006
"ENSMUSG00000018126"	0	0	0	0.29988	0.514318	0.213107	0	0	0
"ENSMUSG00000019214"	0.131392	0.183098	0.27589	0	0.121551	0.160642	0.566118	1.153472	0
"ENSMUSG00000021018"	6.915863	8.53527	4.797671	1.72848	3.07769	1.784569	3.474287	7.820577	1.649854
"ENSMUSG00000022383"	0.988175	1.163467	1.407617	0.690927	1.156217	0.620091	0.077461	0	0
"ENSMUSG00000022394"	2.257463	2.695386	1.984151	1.118953	3.080513	1.730345	1.654279	2.762089	0.81472
"ENSMUSG00000022407"	7.579708	7.731749	9.960246	5.692778	5.961665	5.435465	2.992175	11.108441	4.311988
"ENSMUSG00000022416"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000022420"	4.746232	4.228029	5.629901	1.938504	1.933281	2.068118	1.496362	2.009782	2.851357
"ENSMUSG00000022426"	4.057843	5.039028	5.173717	2.592247	3.167926	3.014657	1.733577	4.67909	4.180602
"ENSMUSG00000022427"	11.085752	5.976608	4.402151	5.014819	5.802558	6.316659	6.678028	14.768518	18.827129
"ENSMUSG00000022438"	0	0.056948	0.150978	0.474255	0	0.258721	13.786863	35.054848	3.781212
"ENSMUSG00000022442"	1.158104	2.50851	3.245032	2.01445	3.332619	2.397405	1.446216	3.332531	1.907562
"ENSMUSG00000022450"	32.668728	33.033707	34.664661	18.523712	19.385115	22.186625	16.747026	31.673996	18.783953
"ENSMUSG00000022451"	19.762688	17.992115	15.144063	6.961708	8.795549	8.708676	10.310725	23.391989	18.331976
"ENSMUSG00000022452"	13.047786	16.559973	18.168844	7.430634	8.037351	6.366583	6.698054	15.138705	13.296253
"ENSMUSG00000022453"	15.992012	16.638639	26.145327	6.281467	5.662905	5.883453	8.820193	9.26327	31.779867
"ENSMUSG00000022456"	0	0	0	1.218446	2.423153	1.009792	0	0	0
"ENSMUSG00000022462"	89.567039	82.933205	91.173546	77.363632	90.465622	89.673126	59.759083	157.511139	376.037659
"ENSMUSG00000022466"	4.424197	4.2361	5.185318	2.199238	3.40002	3.047762	2.598628	7.436868	1.02831
"ENSMUSG00000022468"	0.439935	0.171657	0.632898	0.134563	0	0.307954	2.16363	1.892446	0
"ENSMUSG00000022489"	0.318165	0.314522	0.105728	4.375472	8.314138	7.309161	0.326507	0.716673	26.091591
"ENSMUSG00000022490"	0	0	0	0.850472	1.351002	0.928737	0	0	2.316929
"ENSMUSG00000022491"	0	0	0	0	0	0	0.584772	0	0
"ENSMUSG00000022494"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000022496"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000022512"	1.662828	1.7183	1.662032	15.510454	20.393726	19.724957	0	0	4.602167
"ENSMUSG00000022515"	20.686529	19.130709	20.852943	11.796787	14.095687	12.667278	6.104089	10.666301	22.854618
"ENSMUSG00000022517"	23.075689	24.251732	28.807657	18.195951	25.469782	20.769144	13.697017	25.301462	28.707739
"ENSMUSG00000022523"	0	0	0	0	0.09336	0.456431	0	0	0
"ENSMUSG00000022545"	7.128972	5.043826	8.216298	3.192177	5.510548	4.67559	2.965234	5.198561	2.799626
"ENSMUSG00000022604"	3.458256	2.986238	3.921387	1.222857	1.818753	1.43003	1.113565	1.467262	0.436887
"ENSMUSG00000022621"	3.177911	3.313372	4.433505	1.506388	2.716331	3.239001	5.485591	13.506301	0.26349
"ENSMUSG00000022623"	0.481723	0.649085	1.518656	0.254134	0.22041	0.772606	42.599575	68.513435	0.222987
"ENSMUSG00000022629"	4.04969	4.068298	4.917208	1.506877	0.978807	1.084489	0.143641	0.241871	0
"ENSMUSG00000022657"	0	0	0	0	0.229944	0	0	0.103829	0
"ENSMUSG00000022661"	8.311015	6.982384	8.926552	13.396542	18.953665	20.422504	33.790169	44.305309	0.703307
"ENSMUSG00000022663"	11.153271	14.019908	13.267997	5.870059	5.954046	6.676519	3.477726	9.913526	74.979408
"ENSMUSG00000022672"	3.540076	4.781847	5.784194	2.975707	3.719384	3.208035	2.741046	3.926732	4.748197
"ENSMUSG00000022673"	6.263536	4.609902	5.261846	2.340103	3.005738	2.955183	4.342399	16.739801	7.288955
"ENSMUSG00000022676"	15.023291	15.691119	13.970237	5.080972	8.09205	10.081267	7.324011	7.267303	0.08089
"ENSMUSG00000022680"	30.671791	33.431587	33.119812	14.788915	17.984011	15.692455	10.365113	16.82453	21.876825
"ENSMUSG00000022683"	0	0	0	0	0	0.122815	0	0	1.785755
"ENSMUSG00000022685"	9.214559	5.952602	9.476616	3.815759	6.683866	6.481909	2.728207	5.474473	3.064666
"ENSMUSG00000022687"	53.643536	63.280609	63.6049	5.885608	6.495898	6.836371	1.455402	2.700673	0.080709
"ENSMUSG00000022696"	0	0.09602	0	0	0.053929	0	0.07446	0	0
"ENSMUSG00000022698"	15.833282	17.248159	15.390723	8.101469	10.445095	10.105696	10.237733	32.222958	50.554531
"ENSMUSG00000022701"	1.42861	1.968044	1.476851	1.403789	2.245063	2.258084	0.74427	1.004983	0.298134
"ENSMUSG00000022702"	5.314859	5.990609	8.62469	6.194689	5.977896	5.708655	4.102072	8.873839	6.778487
"ENSMUSG00000022705"	0	0	0.121813	0	0	0	0	0	0
"ENSMUSG00000022711"	14.068342	17.305964	19.169367	5.913455	9.770479	9.759104	8.579455	15.618029	14.253424
"ENSMUSG00000022758"	0.854132	0.243086	0.657684	0.423421	0.572203	0.565949	0	0	0
"ENSMUSG00000022761"	14.632464	17.890272	18.377987	6.276932	9.212137	9.556091	5.154933	11.04754	4.35802
"ENSMUSG00000022762"	0	0	0	0.783924	0.561398	0.118065	0	0	0
"ENSMUSG00000022765"	7.580588	8.143432	8.083268	2.334535	3.247544	3.040618	7.435988	17.772121	27.339462
"ENSMUSG00000022769"	1.568001	4.067369	3.166002	0.686048	0.863624	0.352081	0.239341	4.670367	4.882799
"ENSMUSG00000022774"	10.112884	5.358475	6.271524	4.018023	4.582693	5.23296	2.904245	8.081242	4.027927
"ENSMUSG00000022781"	17.146017	18.125095	20.652372	10.308132	13.485722	12.631408	14.455056	37.490086	100.927269
"ENSMUSG00000022788"	16.110666	14.827567	17.076233	5.430718	6.529942	7.190821	0.152234	1.368976	35.584141
"ENSMUSG00000022789"	20.993731	20.401678	17.994413	17.139591	21.37455	24.723528	14.182543	28.477865	8.867223
"ENSMUSG00000022790"	0	0	0	4.405337	1.88201	0.975971	0	0	0
"ENSMUSG00000022797"	3.96386	2.921668	1.95689	8.920559	10.907825	8.25174	4.372065	14.52072	110.188278
"ENSMUSG00000022799"	5.46898	6.443364	8.833754	4.942262	4.544971	6.579988	32.085415	49.727215	15.808968
"ENSMUSG00000022805"	0	0	0	0	0	0.049292	0	0	0
"ENSMUSG00000022807"	4.778562	6.141222	6.388731	3.408754	4.058122	4.192186	3.043355	7.681822	11.713167
"ENSMUSG00000022809"	0.138842	0.238303	0.251937	0	0	0.105654	0	0.073579	0
"ENSMUSG00000022811"	12.565489	12.828719	15.759619	8.630354	8.915238	9.139077	6.738711	18.895239	23.360342
"ENSMUSG00000022816"	286.888733	330.175415	317.181824	26.986563	31.743496	38.477169	15.879173	25.458694	0.294667
"ENSMUSG00000022817"	28.798479	35.033321	43.380306	10.719495	18.711475	14.984127	3.110936	5.318564	9.949893
"ENSMUSG00000022818"	0	0	0.100277	0	0	0	0	0	0
"ENSMUSG00000022822"	17.055157	20.565876	21.597607	12.74402	16.841684	18.567001	6.935777	9.317084	5.517344
"ENSMUSG00000022837"	4.506558	6.827799	3.881773	4.368484	4.74721	5.94866	1.635331	2.893981	1.504009
"ENSMUSG00000022847"	2.138711	2.471843	2.996105	0.499563	0.401398	0.390244	0	0.28111	0
"ENSMUSG00000022849"	4.158813	5.001461	3.05626	1.627761	1.305606	2.590443	3.790819	3.97733	9.337026
"ENSMUSG00000022857"	0	0	0	0.538583	0.318965	0.588207	0	0	0
"ENSMUSG00000022860"	0	0.444005	0	66.198532	51.401253	71.475296	0.143588	0	0
"ENSMUSG00000022865"	1.055427	0.818524	0.812112	0.804424	1.15458	0.495514	1.070489	1.585031	3.542061
"ENSMUSG00000022868"	0	0	0.413079	0	0	0	0	0	0
"ENSMUSG00000022878"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000022883"	12.739936	18.861588	19.347847	1.512436	1.778157	1.067034	0.148902	0.378412	0
"ENSMUSG00000022887"	2.14312	1.203239	1.4601	0	0.083353	0.091931	2.487894	0.164819	0
"ENSMUSG00000022892"	175.769104	141.372223	141.413116	21.271784	26.733807	29.467543	62.759434	106.020271	79.711761
"ENSMUSG00000022893"	48.890587	50.813824	54.205708	38.034008	45.852249	51.219543	59.965199	85.653236	0.823694
"ENSMUSG00000022898"	5.663679	7.165858	6.770798	3.186527	4.534807	5.943861	3.149861	7.169587	8.677088
"ENSMUSG00000022900"	0	0	0	0	0	0	0.02893	0	0
"ENSMUSG00000022913"	8.389935	8.380119	10.31774	3.021895	4.680611	5.598171	1.891635	15.598101	9.492531
"ENSMUSG00000022914"	25.024195	24.718363	28.698093	21.620466	24.118597	23.731722	14.39572	25.041111	43.509022
"ENSMUSG00000022935"	0	0	0	0.306022	0.060827	0.063042	0	0	0
"ENSMUSG00000022941"	0	0.859259	1.076093	0	0	0.76054	2.819571	1.507541	0
"ENSMUSG00000022946"	6.729937	7.858392	7.429646	2.769985	4.175498	4.58036	5.357522	8.004716	28.08766
"ENSMUSG00000022947"	6.37178	4.545754	5.492692	1.036484	0.916137	1.20209	0.839608	1.736337	0.913997
"ENSMUSG00000022948"	1.188259	2.550091	2.949462	1.516518	1.422798	0.987067	0.108167	0.685147	0.657562
"ENSMUSG00000022951"	11.985623	12.322979	11.413864	3.261861	5.076591	4.262255	9.237383	16.176762	21.167976
"ENSMUSG00000022956"	23.650877	28.021456	23.977999	20.585012	30.752687	27.4517	22.380171	53.191132	23.763826
"ENSMUSG00000022962"	6.09833	6.092865	5.580628	3.437407	3.370834	4.073923	3.684368	9.935509	6.802083
"ENSMUSG00000022964"	11.936649	9.534744	12.464334	5.082762	6.891123	6.927409	3.777034	6.798677	38.635643
"ENSMUSG00000022967"	13.609452	16.544231	14.946673	5.189565	7.226408	7.237247	10.79679	25.526005	37.408817
"ENSMUSG00000022973"	10.777344	11.702031	12.815733	5.152413	5.15838	5.277153	6.627604	16.739872	89.000198
"ENSMUSG00000022987"	0.534123	0.893934	0.991756	0.290818	1.138499	0.480493	0	0	0
"ENSMUSG00000022994"	5.636646	8.134001	7.441127	39.3913	57.123398	47.189453	4.2167	6.732855	0.234793
"ENSMUSG00000022996"	0.938824	2.755639	6.43678	0	0	0	0	0	0
"ENSMUSG00000022997"	0.42216	0.239822	0.397638	0	0	0	0.081369	0	0
"ENSMUSG00000023008"	3.949522	4.408583	4.20358	6.237197	8.773076	7.443034	17.008251	30.1485	38.121292
"ENSMUSG00000023017"	0	0.190575	0.411	0.398883	0.79966	0.917443	0.213833	0	0
"ENSMUSG00000023021"	14.045091	15.459864	19.409365	10.222556	15.043046	17.280664	9.233017	22.383776	15.82834
"ENSMUSG00000023022"	55.502537	58.423794	55.658031	16.07959	17.449207	21.491194	25.259085	32.606091	4.06847
"ENSMUSG00000023033"	0.915045	0.60971	1.071351	0.211603	0.436755	0.293613	0	0	0
"ENSMUSG00000023039"	0.127802	0.624286	0.185257	0	0	0.023554	0	0	1.027991
"ENSMUSG00000023050"	22.242132	14.521762	18.14361	7.66121	9.002835	8.196918	9.61788	13.576738	11.210382
"ENSMUSG00000023052"	3.00742	4.125499	3.777615	1.206918	2.809233	1.360531	0.776353	2.265488	2.951378
"ENSMUSG00000023067"	32.609589	20.661222	30.157106	10.873085	12.316351	9.489347	22.621719	63.861671	90.97094
"ENSMUSG00000023147"	4.210533	7.036582	10.183522	3.212929	3.991863	4.589665	1.10268	6.782476	1.15386
"ENSMUSG00000023272"	7.972943	9.781795	5.146509	1.150269	2.076106	1.988948	3.971433	9.782258	8.042916
"ENSMUSG00000023805"	12.460959	10.357035	13.576333	3.781569	5.231847	4.051919	4.606318	6.506063	20.809767
"ENSMUSG00000023806"	4.359514	7.055648	7.149824	3.742113	3.748367	3.897129	1.841583	4.980012	6.566873
"ENSMUSG00000023827"	11.956143	10.940551	13.304093	2.909424	5.766826	3.045113	3.178906	11.722647	33.096069
"ENSMUSG00000023828"	0	0	0	2.524251	4.226651	2.748113	0	0	0
"ENSMUSG00000023832"	2.922292	3.358102	3.620799	1.092124	2.467941	1.653347	1.238653	5.444725	4.177875
"ENSMUSG00000023845"	38.025818	45.009083	43.557343	30.249996	33.870842	36.386192	13.166745	24.572741	139.031052
"ENSMUSG00000023852"	12.97963	10.776587	14.341762	9.819372	10.416146	10.444963	9.360638	21.118032	33.783516
"ENSMUSG00000023882"	1.553664	1.529116	1.088492	0	0.452405	0.326301	0.411385	1.033534	1.258683
"ENSMUSG00000023883"	16.223686	18.158499	17.366051	8.613052	8.529436	9.027756	6.307515	17.737452	20.171717
"ENSMUSG00000023886"	956.030518	1034.619263	1062.680664	9.891438	9.507988	10.456176	0.654619	1.396102	0
"ENSMUSG00000023902"	0	0	0	0.052866	0	0	0	0	0
"ENSMUSG00000023908"	2.108974	2.540601	3.656738	1.264838	2.105513	1.573276	0.643341	2.828318	0.256561
"ENSMUSG00000023913"	2.717443	2.263627	4.709946	1.599154	1.638583	1.98612	0.219899	2.638649	173.50975
"ENSMUSG00000023914"	0	0	0	0	0	0	1.53998	1.665787	0
"ENSMUSG00000023923"	13.264279	14.001664	12.933264	9.035068	10.477647	11.603733	5.906777	12.987641	43.896366
"ENSMUSG00000023927"	3.164115	2.823663	2.441817	2.363683	2.414227	2.370795	0	0.073305	29.790394
"ENSMUSG00000023938"	0.453893	1.517998	2.966127	0.629543	1.429686	0.854729	0.4906	1.325891	1.123181
"ENSMUSG00000023942"	64.463478	88.463585	94.348167	21.340858	32.456772	27.087822	13.895451	19.593086	10.414201
"ENSMUSG00000023945"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000023949"	1.135534	0.331235	0	0	0	0	0	0	0
"ENSMUSG00000023952"	15.855141	14.26645	15.338952	10.551063	10.803559	13.400156	11.890308	12.953683	22.879009
"ENSMUSG00000023959"	0.797159	2.544955	2.289541	0.64479	0.619285	1.313101	24.475	27.817768	0
"ENSMUSG00000023963"	4.621469	5.283848	4.619772	2.969285	3.099674	2.322881	1.148219	2.181446	0.80755
"ENSMUSG00000023966"	1.631844	2.200939	5.272028	1.316489	3.108347	3.052007	0.514364	1.549844	0
"ENSMUSG00000023972"	1.140365	0.658863	1.333641	0.929946	0.754147	0.952896	1.708454	1.922498	0
"ENSMUSG00000023977"	18.662098	21.358858	28.850613	13.935245	17.127823	19.302469	10.798177	18.375315	20.806267
"ENSMUSG00000023980"	5.602085	5.123046	5.657653	3.590859	4.086506	5.342842	1.654217	4.302646	4.786757
"ENSMUSG00000023990"	5.705253	4.782749	6.958166	1.913644	2.984075	2.382725	1.688507	2.07904	27.998199
"ENSMUSG00000023994"	20.470226	16.252739	17.483887	10.132188	12.058916	13.916601	7.123105	12.815868	25.998577
"ENSMUSG00000024002"	29.241617	26.679928	33.848484	24.017237	25.778658	24.88624	18.104488	33.624516	83.026512
"ENSMUSG00000024006"	60.915997	51.304951	51.386074	19.573738	21.557856	18.022449	15.875234	20.966146	57.965435
"ENSMUSG00000024007"	1.395228	0.806139	0.428589	0.742289	0.580953	1.721992	0.946716	5.322449	0.676891
"ENSMUSG00000024008"	0	0	0	0	0.150711	0.110213	0	0	0.252563
"ENSMUSG00000024026"	3.586591	6.899273	5.922322	2.907138	4.321815	4.126316	2.834312	2.502703	1.892799
"ENSMUSG00000024027"	0	0	0	0	0	0	0	0	0.118776
"ENSMUSG00000024032"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000024033"	0	0	0	0	0	0	0	0	0.650899
"ENSMUSG00000024036"	0.719489	0.592371	0.536123	0.079632	0.077308	0.146249	0.181526	0.15615	8.658991
"ENSMUSG00000024037"	1.183318	1.312693	2.079806	1.509048	1.46598	2.894622	0.924715	2.253144	0.523077
"ENSMUSG00000024042"	31.677273	30.233667	29.697327	30.409792	40.301392	34.112324	16.428534	35.611969	185.914612
"ENSMUSG00000024043"	4.113866	3.153781	2.85353	1.087774	1.054424	1.436919	2.455409	6.276471	0.581888
"ENSMUSG00000024049"	0.378854	0.825272	0.630024	40.835873	59.874664	53.766949	0.188568	0.481725	1.548494
"ENSMUSG00000024052"	8.943192	8.496318	11.587979	3.35995	3.028783	3.936159	2.653073	6.684807	43.669174
"ENSMUSG00000024053"	36.344906	35.340309	41.501205	1.011525	0.441114	1.072186	0.336464	8.709656	165.317307
"ENSMUSG00000024067"	7.599779	14.165227	6.01138	6.213454	5.309688	8.023748	6.702748	16.582415	7.44759
"ENSMUSG00000024074"	5.800281	6.000928	6.941617	18.921352	30.586466	27.45319	19.839231	51.218971	0.267611
"ENSMUSG00000024079"	7.766702	10.107339	8.004421	3.637432	3.85128	4.643272	12.946425	26.426929	28.780878
"ENSMUSG00000024083"	27.34169	28.026598	31.251081	18.436462	27.407295	26.875509	10.419641	20.021271	13.702886
"ENSMUSG00000024085"	24.232653	23.516197	26.545246	6.734519	9.51456	9.42196	12.215428	22.046188	19.971617
"ENSMUSG00000024097"	64.998192	58.374969	54.985672	31.787062	38.377949	39.714905	36.207016	87.621193	186.36319
"ENSMUSG00000024099"	17.848701	15.317503	11.66389	10.605227	11.724962	14.873059	8.785791	19.848648	12.811015
"ENSMUSG00000024118"	2.088176	1.421283	1.713361	0.442335	1.132808	1.181042	0.567871	1.751732	1.605761
"ENSMUSG00000024120"	6.506282	7.718771	8.00448	6.756863	6.647673	8.317746	3.135537	12.923976	5.471562
"ENSMUSG00000024127"	10.471585	8.863474	8.550518	7.955105	9.517196	8.958656	3.825054	8.382741	5.087192
"ENSMUSG00000024130"	7.116526	8.872263	9.826556	4.369434	7.278761	4.573576	14.286373	25.783009	5.803148
"ENSMUSG00000024131"	1.268115	1.145981	1.031418	1.117064	0.56844	0.543309	0.35778	0.613564	0.571842
"ENSMUSG00000024136"	2.321198	4.101411	3.907856	2.864584	1.922292	2.239359	1.064641	1.445548	5.45463
"ENSMUSG00000024164"	255.408569	297.733643	296.389435	0.187505	0.104892	0.226625	1.354169	2.938712	136.282654
"ENSMUSG00000024169"	3.424421	4.005102	4.283072	2.797805	3.021432	1.927114	1.47781	1.448342	0.977925
"ENSMUSG00000024170"	4.306869	4.904328	6.224191	1.524054	3.344861	3.214952	2.398994	3.843362	0.92412
"ENSMUSG00000024188"	12.035528	13.901635	13.615526	9.109329	11.466457	10.222037	7.026336	14.644837	8.055462
"ENSMUSG00000024190"	165.572281	148.388336	146.691696	74.685158	101.060158	114.641785	65.443428	129.998871	2565.396973
"ENSMUSG00000024191"	5.34795	6.530812	7.035918	2.215118	2.995412	2.633453	2.046642	5.062506	3.510615
"ENSMUSG00000024201"	9.961458	7.77964	14.166018	5.018271	8.373335	6.758454	3.501827	5.451966	5.686557
"ENSMUSG00000024207"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000024218"	7.413424	2.309582	5.276171	3.711761	3.645122	4.352215	3.36191	5.434778	5.693104
"ENSMUSG00000024219"	8.191623	8.242829	12.509167	10.272299	14.167968	11.415961	10.636777	9.966868	30.932875
"ENSMUSG00000024222"	41.925808	41.755489	37.904324	7.322137	4.790312	6.088107	3.252947	6.714689	9.170758
"ENSMUSG00000024225"	0.247872	0	0	0	0	0.01691	0	0	0
"ENSMUSG00000024247"	15.48445	11.503116	15.821627	8.896134	10.096396	8.539296	0.657917	1.166579	0
"ENSMUSG00000024254"	0	0	0	0	0	0.039115	0	0	0
"ENSMUSG00000024292"	0	0	0	0.035193	0.167705	0	0	0	0
"ENSMUSG00000024298"	16.07971	19.546324	19.660995	8.918556	12.227045	12.082843	7.2081	12.268105	23.245089
"ENSMUSG00000024309"	5.922162	4.383451	4.234976	1.610257	3.371602	4.002166	2.8253	9.148751	11.443654
"ENSMUSG00000024330"	0.917833	0.452488	0.797691	1.02241	1.366877	1.019373	0.176253	0.461858	4.477638
"ENSMUSG00000024335"	74.804802	69.131241	109.212418	39.776569	41.106003	39.850018	56.939884	99.301033	245.709335
"ENSMUSG00000024365"	0	0.733724	0.389629	0	0	0	0.011744	0	0.181072
"ENSMUSG00000024369"	4.446926	4.388941	4.626564	3.622791	4.217227	3.400523	2.729739	6.215271	9.089753
"ENSMUSG00000024391"	1.854223	1.627649	1.671863	0.57922	0.185948	0.473351	0.444554	0	0
"ENSMUSG00000024397"	0	0	0	0	0.102262	0	0.486733	1.027223	24.407616
"ENSMUSG00000024402"	0	0	0	0	0	0	0	0.167482	7.530897
"ENSMUSG00000024422"	8.592851	11.058015	13.081398	5.868005	7.582602	5.98403	6.191511	17.792627	19.420694
"ENSMUSG00000024429"	4.667417	4.584188	6.053393	1.888949	2.488655	2.227216	2.390045	3.527234	8.94719
"ENSMUSG00000024459"	0	0	0	0	0	0	0.169304	0	0.043403
"ENSMUSG00000025612"	9.926587	8.751683	9.086211	5.405183	8.155655	8.367867	6.007665	12.504117	74.698891
"ENSMUSG00000025616"	16.258333	16.710403	14.784599	10.797928	13.449821	12.425173	7.880913	17.040258	27.5172
"ENSMUSG00000025728"	10.688273	10.79932	21.84083	8.310191	11.335997	10.292039	7.054934	21.726589	8.713696
"ENSMUSG00000025730"	3.344237	3.341291	3.357459	1.530596	3.02504	2.135878	1.412789	2.599236	2.953658
"ENSMUSG00000025731"	2.189751	4.550931	5.719274	2.877419	2.83781	2.240871	1.142233	2.620008	3.037334
